fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
3,SVC,classical,PCA,gwo,1200,2000,6.211992700002156,"{'C': 0.02433515542714977, 'gamma': 0.11247522627691842}",0.6935,0.3283333333333333,0.484029484029484,0.3912611717974181,0.6155238443374037,0.202986463785989,0.6513963886845243,1190,403,210,197,ok,0.2352776000043377,4,Bank Customer Churn,0.4116976237672222,40.0,"[0.41169762376722224, 0.41169762376722224, 0.41169762376722224, 0.41169762376722224, 0.41169762376722224]",True
4,SVC,classical,PCA,gwo,1200,2000,9.275231599982362,"{'C': 0.8314623360905317, 'gamma': 0.001142218808447535}",0.66,0.303030303030303,0.515970515970516,0.3818181818181818,0.6063845046895895,0.1800151484697968,0.6611156611156611,1110,483,197,210,ok,0.1679255000199191,4,Bank Customer Churn,0.4380136534014038,64.0,"[0.43725417895771873, 0.43725417895771873, 0.4378814478024764, 0.4380136534014038, 0.4380136534014038, 0.4380136534014038, 0.4380136534014038, 0.4380136534014038]",True
5,SVC,classical,PCA,gwo,1200,2000,10.0100853999611,"{'C': 89.45206507605333, 'gamma': 0.006239884204431416}",0.589,0.2802547770700637,0.6470588235294118,0.3911111111111111,0.6105897132722435,0.1785574831517262,0.6695964503892009,914,678,144,264,ok,0.1378606000216677,4,Bank Customer Churn,0.409980221003843,64.0,"[0.39577985140513156, 0.4067898424260819, 0.4067898424260819, 0.40998022100384307, 0.40998022100384307, 0.40998022100384307, 0.40998022100384307, 0.40998022100384307]",True
6,SVC,classical,PCA,gwo,1200,2000,6.223519499995746,"{'C': 64.59604325590246, 'gamma': 0.2171208621151055}",0.7005,0.3693570451436389,0.6617647058823529,0.4741000877963126,0.6860959207803725,0.3114432788059535,0.7416432653463395,1131,461,138,270,ok,0.2195888999849558,4,Bank Customer Churn,0.3881121276402977,40.0,"[0.38811212764029773, 0.38811212764029773, 0.38811212764029773, 0.38811212764029773, 0.38811212764029773]",True
7,SVC,classical,PCA,gwo,1200,2000,8.730741499981377,"{'C': 13.822462199774542, 'gamma': 0.18248050393598714}",0.637,0.3061968408262454,0.6191646191646192,0.4097560975609756,0.6303607151064778,0.2133013839743854,0.6757188621595401,1022,571,155,252,ok,0.187028200016357,4,Bank Customer Churn,0.469886757258684,55.0,"[0.44586425074229946, 0.4597521200260926, 0.469886757258684, 0.469886757258684, 0.469886757258684, 0.469886757258684, 0.469886757258684]",True
8,SVC,classical,PCA,gwo,1200,2000,7.214962099969853,"{'C': 0.5714174067777248, 'gamma': 0.0024499613740233614}",0.6355,0.3002481389578164,0.5945945945945946,0.3990107172300082,0.6202728151880694,0.1974389716507599,0.6623248826638656,1029,564,165,242,ok,0.2037230000132694,4,Bank Customer Churn,0.3865888197939987,48.0,"[0.3859935408142153, 0.3865888197939987, 0.3865888197939987, 0.3865888197939987, 0.3865888197939987, 0.3865888197939987]",True
9,SVC,classical,PCA,gwo,1200,2000,8.254547200049274,"{'C': 2.3017613639979206, 'gamma': 0.0005105706274172425}",0.645,0.3127317676143387,0.6216216216216216,0.4161184210526316,0.636297314263416,0.2236105268124915,0.6913485133824117,1037,556,154,253,ok,0.1723297999706119,4,Bank Customer Churn,0.4578292578292578,56.0,"[0.45383782840185044, 0.45383782840185044, 0.4578292578292578, 0.4578292578292578, 0.4578292578292578, 0.4578292578292578, 0.4578292578292578]",True
10,SVC,classical,PCA,gwo,1200,2000,7.656105700007174,"{'C': 0.010000000000000004, 'gamma': 0.03180513711644515}",0.6645,0.3034379671150972,0.4975490196078431,0.3769730733519034,0.6024177258843235,0.174946255209524,0.3571549536900187,1126,466,205,203,ok,0.2039073000196367,4,Bank Customer Churn,0.3942087246258207,48.0,"[0.3936291824641285, 0.39420872462582074, 0.39420872462582074, 0.39420872462582074, 0.39420872462582074, 0.39420872462582074]",True
11,SVC,classical,PCA,gwo,1200,2000,11.183393300045282,"{'C': 0.010000000000000004, 'gamma': 0.010055024857266039}",0.6925,0.3502170767004341,0.5931372549019608,0.4404003639672429,0.6555510395112819,0.2636305160045806,0.3020925706966203,1143,449,166,242,ok,0.1527972999610938,4,Bank Customer Churn,0.465485588603298,80.0,"[0.4599605733331553, 0.46275773568089257, 0.46399094019597403, 0.4643815599402143, 0.4643815599402143, 0.46548558860329803, 0.46548558860329803, 0.46548558860329803, 0.46548558860329803, 0.46548558860329803]",True
12,SVC,classical,PCA,gwo,1200,2000,9.372608399949968,"{'C': 4.249986403232691, 'gamma': 1.1009415253654447}",0.6585,0.3188976377952756,0.597051597051597,0.4157399486740804,0.6356256102018814,0.2248738655015061,0.6717865785662397,1074,519,164,243,ok,0.1392625000444241,4,Bank Customer Churn,0.4243464291610917,64.0,"[0.41098400065338603, 0.41311998874550865, 0.42417759408100625, 0.4243464291610917, 0.4243464291610917, 0.4243464291610917, 0.4243464291610917, 0.4243464291610917]",True
13,SVC,classical,PCA,gwo,1200,2000,12.216379399993455,"{'C': 0.9970344886925963, 'gamma': 0.004258995064937566}",0.6955,0.336038961038961,0.5085995085995086,0.4046920821114369,0.6259256174510412,0.2196295521743299,0.6879761117049252,1184,409,200,207,ok,0.1243205000064335,4,Bank Customer Churn,0.4428773328020189,96.0,"[0.4390106852164061, 0.43960391174013463, 0.43960391174013463, 0.4418299089324524, 0.4418299089324524, 0.4418299089324524, 0.4418299089324524, 0.44222929658027876, 0.44222929658027876, 0.44283820471050744, 0.44287733280201896, 0.44287733280201896]",False
14,SVC,classical,PCA,gwo,1200,2000,10.482896599976812,"{'C': 3.2946297857778633, 'gamma': 1.3940713482695293}",0.599,0.2727272727272727,0.5823095823095823,0.3714733542319749,0.5927869317699825,0.1507234101010627,0.6274263477653308,961,632,170,237,ok,0.1328215000103227,4,Bank Customer Churn,0.4308779559662952,72.0,"[0.42264119322942856, 0.42264119322942856, 0.426250079358577, 0.426250079358577, 0.4308779559662952, 0.4308779559662952, 0.4308779559662952, 0.4308779559662952, 0.4308779559662952]",True
0,DecisionTree,classical,PCA,gwo,1200,2000,2.0022048999671824,"{'max_depth': 4, 'min_samples_leaf': 16}",0.4635,0.254249815225425,0.8431372549019608,0.39068710959682,0.6046716425263573,0.1803265232855517,0.6466462213025913,583,1009,64,344,ok,0.0444351999904029,4,Bank Customer Churn,0.3841352653794154,33.0,"[0.38413526537941545, 0.38413526537941545, 0.38413526537941545, 0.38413526537941545, 0.38413526537941545]",True
1,DecisionTree,classical,PCA,gwo,1200,2000,2.822257699968759,"{'max_depth': 12, 'min_samples_leaf': 18}",0.633,0.3095794392523364,0.6495098039215687,0.4193037974683544,0.6391393240713371,0.2266374126883578,0.6680830623706769,1001,591,143,265,ok,0.0274897000053897,4,Bank Customer Churn,0.3905218470105562,45.0,"[0.38122354260182106, 0.3857551501053707, 0.3905218470105562, 0.3905218470105562, 0.3905218470105562, 0.3905218470105562, 0.3905218470105562]",True
2,DecisionTree,classical,PCA,gwo,1200,2000,2.8395045999786817,"{'max_depth': 4, 'min_samples_leaf': 12}",0.5925,0.2801724137931034,0.6388206388206388,0.3895131086142322,0.6097430249972622,0.1771905819350489,0.6442066103083052,925,668,147,260,ok,0.0267128000268712,4,Bank Customer Churn,0.4043846099028106,49.0,"[0.3865037974146775, 0.4010489325800073, 0.4010489325800073, 0.4010489325800073, 0.4043846099028106, 0.4043846099028106, 0.4043846099028106, 0.4043846099028106, 0.4043846099028106]",True
3,DecisionTree,classical,PCA,gwo,1200,2000,2.4709722999832597,"{'max_depth': 16, 'min_samples_leaf': 9}",0.582,0.2665941240478781,0.601965601965602,0.3695324283559578,0.5894322673983692,0.1444969656204192,0.6305095542383679,919,674,162,245,ok,0.0292589000309817,4,Bank Customer Churn,0.380637003866541,39.0,"[0.37669254986658435, 0.380637003866541, 0.380637003866541, 0.380637003866541, 0.380637003866541, 0.380637003866541]",True
4,DecisionTree,classical,PCA,gwo,1200,2000,2.5320872999727726,"{'max_depth': 4, 'min_samples_leaf': 4}",0.625,0.3048919226393629,0.6584766584766585,0.416796267496112,0.6374618069533324,0.2230077175630935,0.6547356293119004,982,611,139,268,ok,0.0324410999892279,4,Bank Customer Churn,0.4250832247792734,41.0,"[0.40016057008736033, 0.40103028079665065, 0.42176038379756803, 0.42176038379756803, 0.42267227666778046, 0.4249588154350059, 0.4249588154350059, 0.4249588154350059, 0.42508322477927346, 0.42508322477927346, 0.42508322477927346, 0.42508322477927346]",False
5,DecisionTree,classical,PCA,gwo,1200,2000,2.3394636000157334,"{'max_depth': 8, 'min_samples_leaf': 20}",0.647,0.2930555555555555,0.5171568627450981,0.374113475177305,0.5987166223273229,0.1657489031254025,0.6517929722140113,1083,509,197,211,ok,0.0299899000092409,4,Bank Customer Churn,0.3766368228595131,37.0,"[0.36652947774899, 0.3766368228595131, 0.3766368228595131, 0.3766368228595131, 0.3766368228595131, 0.3766368228595131]",True
6,DecisionTree,classical,PCA,gwo,1200,2000,2.206910400011111,"{'max_depth': 7, 'min_samples_leaf': 18}",0.636,0.2959183673469387,0.5686274509803921,0.3892617449664429,0.6109468913193419,0.1831563280396313,0.6729680879889643,1040,552,176,232,ok,0.0310456999577581,4,Bank Customer Churn,0.4104516765751979,35.0,"[0.4051556940181122, 0.41045167657519793, 0.41045167657519793, 0.41045167657519793, 0.41045167657519793, 0.41045167657519793]",True
7,DecisionTree,classical,PCA,gwo,1200,2000,2.164088800025638,"{'max_depth': 5, 'min_samples_leaf': 19}",0.5935,0.2898550724637681,0.687960687960688,0.4078659868900218,0.6286633320531625,0.2073199282776435,0.6598941005720667,907,686,127,280,ok,0.0304565000114962,4,Bank Customer Churn,0.3969369230746191,32.0,"[0.39693692307461914, 0.39693692307461914, 0.39693692307461914, 0.39693692307461914, 0.39693692307461914]",True
8,DecisionTree,classical,PCA,gwo,1200,2000,1.89647600002354,"{'max_depth': 3, 'min_samples_leaf': 12}",0.581,0.2738719832109129,0.6412776412776413,0.3838235294117647,0.6034385695402644,0.1667622718612517,0.6195571534554585,901,692,146,261,ok,0.0483314999728463,4,Bank Customer Churn,0.4105519529477253,30.0,"[0.4105519529477253, 0.4105519529477253, 0.4105519529477253, 0.4105519529477253, 0.4105519529477253]",True
9,DecisionTree,classical,PCA,gwo,1200,2000,2.839841199980583,"{'max_depth': 7, 'min_samples_leaf': 9}",0.629,0.3059096176129779,0.6486486486486487,0.415748031496063,0.6363142803820769,0.221610744726133,0.6578373442780222,994,599,143,264,ok,0.0270511000417172,4,Bank Customer Churn,0.4042176735099643,48.0,"[0.39335659511194226, 0.3975317028985507, 0.3975317028985507, 0.40421767350996435, 0.40421767350996435, 0.40421767350996435, 0.40421767350996435, 0.40421767350996435]",True
10,DecisionTree,classical,PCA,gwo,1200,2000,2.026495400001295,"{'max_depth': 12, 'min_samples_leaf': 20}",0.6745,0.3364737550471063,0.6127450980392157,0.4344048653344917,0.6515358656025224,0.2527464109733702,0.6925574563996454,1099,493,158,250,ok,0.0360017999773845,4,Bank Customer Churn,0.4079114554243695,32.0,"[0.4079114554243695, 0.4079114554243695, 0.4079114554243695, 0.4079114554243695, 0.4079114554243695]",True
11,DecisionTree,classical,PCA,gwo,1200,2000,3.0993955999729224,"{'max_depth': 9, 'min_samples_leaf': 17}",0.624,0.2597765363128491,0.4558823529411764,0.3309608540925267,0.5614838900384275,0.1033603385280552,0.6102617868755543,1062,530,222,186,ok,0.0245297000510618,4,Bank Customer Churn,0.4478040961931847,54.0,"[0.44401278494175384, 0.44401278494175384, 0.44401278494175384, 0.4446691549010336, 0.4478040961931847, 0.4478040961931847, 0.4478040961931847, 0.4478040961931847, 0.4478040961931847]",True
12,DecisionTree,classical,PCA,gwo,1200,2000,2.194544800033327,"{'max_depth': 10, 'min_samples_leaf': 19}",0.602,0.2787258248009101,0.601965601965602,0.3810264385692068,0.6019871952075342,0.1654563702310077,0.6710277303497643,959,634,162,245,ok,0.0305509999743662,4,Bank Customer Churn,0.4212837235824513,34.0,"[0.4212837235824513, 0.4212837235824513, 0.4212837235824513, 0.4212837235824513, 0.4212837235824513]",True
13,DecisionTree,classical,PCA,gwo,1200,2000,3.431076400040183,"{'max_depth': 7, 'min_samples_leaf': 10}",0.6435,0.2716417910447761,0.4471744471744471,0.3379758588672237,0.5704171043154094,0.1201295992929394,0.594432645280103,1105,488,225,182,ok,0.0231188999605365,4,Bank Customer Churn,0.3789205482046733,61.0,"[0.3742864215734038, 0.374974570796945, 0.374974570796945, 0.374974570796945, 0.3789205482046733, 0.3789205482046733, 0.3789205482046733, 0.3789205482046733, 0.3789205482046733]",True
14,DecisionTree,classical,PCA,gwo,1200,2000,1.2806153999990784,"{'max_depth': 2, 'min_samples_leaf': 17}",0.6695,0.313235294117647,0.5233415233415234,0.3919043238270469,0.6150919794987593,0.1956314734305337,0.6271533474923305,1126,467,194,213,ok,0.0421385999652557,4,Bank Customer Churn,0.364729254830445,22.0,"[0.364729254830445, 0.364729254830445, 0.364729254830445, 0.364729254830445, 0.364729254830445]",True
0,RandomForest,classical,PCA,gwo,1200,2000,52.61031550000189,"{'max_depth': 11, 'min_samples_leaf': 20, 'max_features': 'sqrt'}",0.65,0.3093994778067885,0.5808823529411765,0.403747870528109,0.6242979603901863,0.2060742114094364,0.6688605404473348,1063,529,171,237,ok,0.5660330999526195,4,Bank Customer Churn,0.3767062944168505,37.0,"[0.37293105366497276, 0.3767062944168505, 0.3767062944168505, 0.3767062944168505, 0.3767062944168505, 0.3767062944168505]",True
1,RandomForest,classical,PCA,gwo,1200,2000,66.42344859999139,"{'max_depth': 16, 'min_samples_leaf': 5, 'max_features': None}",0.62,0.3048780487804878,0.6740196078431373,0.4198473282442748,0.6400876933688049,0.2268961644768289,0.6849889767464774,965,627,133,275,ok,0.6102050000336021,4,Bank Customer Churn,0.4191359449960235,42.0,"[0.41175351696167234, 0.4191359449960235, 0.4191359449960235, 0.4191359449960235, 0.4191359449960235, 0.4191359449960235]",True
2,RandomForest,classical,PCA,gwo,1200,2000,74.52973329997621,"{'max_depth': 13, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.5885,0.2657657657657657,0.5798525798525799,0.3644787644787645,0.5852809666368988,0.138206454535048,0.6115853912464082,941,652,171,236,ok,0.3980864000041038,4,Bank Customer Churn,0.3953969270309158,58.0,"[0.3880873725538114, 0.3880873725538114, 0.391191367606784, 0.39539692703091583, 0.39539692703091583, 0.39539692703091583, 0.39539692703091583, 0.39539692703091583]",True
3,RandomForest,classical,PCA,gwo,1200,2000,40.76151859998936,"{'max_depth': 2, 'min_samples_leaf': 20, 'max_features': 'sqrt'}",0.617,0.2962542565266742,0.6412776412776413,0.4052795031055901,0.6260374395967616,0.2044238968306691,0.6794552642010269,973,620,146,261,ok,0.5292526000412181,4,Bank Customer Churn,0.3576698115034697,29.0,"[0.3565014175630216, 0.3565014175630216, 0.3576698115034697, 0.3576698115034697, 0.3576698115034697, 0.3576698115034697, 0.3576698115034697]",True
4,RandomForest,classical,PCA,gwo,1200,2000,79.01208939997014,"{'max_depth': 4, 'min_samples_leaf': 17, 'max_features': 'log2'}",0.6285,0.2823834196891192,0.5356265356265356,0.36980491942324,0.5939275176563312,0.1553531628179143,0.6324429205785137,1039,554,189,218,ok,0.3195312999887392,4,Bank Customer Churn,0.4329172134549166,64.0,"[0.42646097924771564, 0.4313264671867909, 0.4313264671867909, 0.43225093225093225, 0.4329172134549166, 0.4329172134549166, 0.4329172134549166, 0.4329172134549166, 0.4329172134549166]",True
5,RandomForest,classical,PCA,gwo,1200,2000,44.21303179999813,"{'max_depth': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.6395,0.3026481715006305,0.5882352941176471,0.3996669442131557,0.6204367425362105,0.1984268238332075,0.6770125135481329,1039,553,168,240,ok,0.7383749999571592,4,Bank Customer Churn,0.4104216706929112,29.0,"[0.4045436399050613, 0.4045436399050613, 0.4104216706929112, 0.4104216706929112, 0.4104216706929112, 0.4104216706929112, 0.4104216706929112]",True
6,RandomForest,classical,PCA,gwo,1200,2000,81.74497299996438,"{'max_depth': 19, 'min_samples_leaf': 13, 'max_features': None}",0.6795,0.3567035670356703,0.7107843137254902,0.475020475020475,0.6911333628928958,0.3136154702208015,0.7277194797516997,1069,523,118,290,ok,0.3716410000342875,4,Bank Customer Churn,0.420728641138021,66.0,"[0.41796173873141096, 0.41796173873141096, 0.41796173873141096, 0.41796173873141096, 0.4184264997273128, 0.42072864113802105, 0.42072864113802105, 0.42072864113802105, 0.42072864113802105, 0.42072864113802105]",True
7,RandomForest,classical,PCA,gwo,1200,2000,59.013215799990576,"{'max_depth': 2, 'min_samples_leaf': 18, 'max_features': 'sqrt'}",0.541,0.2632066728452271,0.6977886977886978,0.3822341857335128,0.5993651586871926,0.1605198263291335,0.6641009268127912,798,795,123,284,ok,0.4184262999915518,4,Bank Customer Churn,0.4211301756529143,44.0,"[0.4099047725434011, 0.4099047725434011, 0.4146740411703547, 0.41591786864478536, 0.4211301756529143, 0.4211301756529143, 0.4211301756529143, 0.4211301756529143, 0.4211301756529143]",True
8,RandomForest,classical,PCA,gwo,1200,2000,81.28153790003853,"{'max_depth': 18, 'min_samples_leaf': 17, 'max_features': 'log2'}",0.657,0.318595578673602,0.601965601965602,0.4166666666666667,0.6365132466827382,0.2259527791445056,0.6821335973878346,1069,524,162,245,ok,0.3245887999655679,4,Bank Customer Churn,0.3911943654739598,64.0,"[0.3878084955805514, 0.38914040549808115, 0.38914040549808115, 0.38914040549808115, 0.38914040549808115, 0.39119436547395986, 0.39119436547395986, 0.39119436547395986, 0.39119436547395986, 0.39119436547395986]",True
9,RandomForest,classical,PCA,gwo,1200,2000,52.30572929995833,"{'max_depth': 14, 'min_samples_leaf': 14, 'max_features': 'sqrt'}",0.6305,0.2914572864321608,0.5700245700245701,0.3857024106400665,0.6079878029030572,0.1776396938589423,0.6410200647488783,1029,564,175,232,ok,0.5772797000245191,4,Bank Customer Churn,0.4076739197057922,37.0,"[0.4076739197057922, 0.4076739197057922, 0.4076739197057922, 0.4076739197057922, 0.4076739197057922]",True
10,RandomForest,classical,PCA,gwo,1200,2000,67.24746349995257,"{'max_depth': 5, 'min_samples_leaf': 11, 'max_features': 'sqrt'}",0.6695,0.3302013422818792,0.6029411764705882,0.4267129228100607,0.6447494827076559,0.2412951706972128,0.6912519090550794,1093,499,162,246,ok,0.4257344000507146,4,Bank Customer Churn,0.4013830574419699,51.0,"[0.3848246991104134, 0.39048567961672837, 0.3911568636699527, 0.3966877758587603, 0.39776211453744487, 0.39776211453744487, 0.4010159808122457, 0.4010159808122457, 0.4011445033207542, 0.4013830574419699, 0.4013830574419699, 0.4013830574419699]",False
11,RandomForest,classical,PCA,gwo,1200,2000,58.65495480003301,"{'max_depth': 4, 'min_samples_leaf': 18, 'max_features': 'sqrt'}",0.6515,0.314028314028314,0.5980392156862745,0.4118143459915612,0.6316201103557,0.2176356924656962,0.6639624285643906,1059,533,164,244,ok,0.4691878000157885,4,Bank Customer Churn,0.4139724387402406,43.0,"[0.40694800412431875, 0.40723945694806907, 0.4139724387402406, 0.4139724387402406, 0.4139724387402406, 0.4139724387402406, 0.4139724387402406]",True
12,RandomForest,classical,PCA,gwo,1200,2000,53.88266839995049,"{'max_depth': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.6155,0.2900232018561485,0.6142506142506142,0.3940110323089046,0.6150349116450811,0.1870423660059269,0.6528948054371783,981,612,157,250,ok,0.5002472000196576,4,Bank Customer Churn,0.4415597695906925,40.0,"[0.431574460179301, 0.44036018944374405, 0.44036018944374405, 0.4408702729232598, 0.44155976959069254, 0.44155976959069254, 0.44155976959069254, 0.44155976959069254, 0.44155976959069254]",True
13,RandomForest,classical,PCA,gwo,1200,2000,63.087933200004045,"{'max_depth': 16, 'min_samples_leaf': 10, 'max_features': 'sqrt'}",0.6425,0.3040712468193384,0.5872235872235873,0.4006705783738474,0.6219231558214608,0.2010021334491577,0.6590504217622861,1046,547,168,239,ok,0.464552299992647,4,Bank Customer Churn,0.4547241344906714,45.0,"[0.45049020189084926, 0.45472413449067145, 0.45472413449067145, 0.45472413449067145, 0.45472413449067145, 0.45472413449067145]",True
14,RandomForest,classical,PCA,gwo,1200,2000,73.32675809995271,"{'max_depth': 4, 'min_samples_leaf': 5, 'max_features': 'sqrt'}",0.648,0.3093709884467265,0.5921375921375921,0.4064080944350758,0.6272050170355254,0.2100452031138402,0.6884789257670613,1055,538,166,241,ok,0.3556801000377163,4,Bank Customer Churn,0.4361476475568457,56.0,"[0.42936642377636164, 0.42936642377636164, 0.42936642377636164, 0.42936642377636164, 0.4359002013229796, 0.4361476475568457, 0.4361476475568457, 0.4361476475568457, 0.4361476475568457, 0.4361476475568457]",True
0,MLP,classical,PCA,gwo,1200,2000,51.95931109995581,"{'alpha': 0.0001835659978307543, 'learning_rate_init': 0.0001253612750037355}",0.6575,0.3253467843631778,0.6323529411764706,0.4296419650291423,0.6481488323972805,0.2440841693999833,0.6985016996748448,1057,535,150,258,ok,0.2198693000245839,4,Bank Customer Churn,0.4429986304986305,64.0,"[0.44238033626331497, 0.44238033626331497, 0.44238033626331497, 0.4429986304986305, 0.4429986304986305, 0.4429986304986305, 0.4429986304986305, 0.4429986304986305]",True
1,MLP,classical,PCA,gwo,1200,2000,51.92476720002014,"{'alpha': 1.0000000000000004e-06, 'learning_rate_init': 0.00012074195849670676}",0.6605,0.3120665742024965,0.5514705882352942,0.3985828166519043,0.6199563996452853,0.2013502284729744,0.6648207335698098,1096,496,183,225,ok,0.1782835000194609,4,Bank Customer Churn,0.4125138909621668,72.0,"[0.41035335212697205, 0.41035335212697205, 0.41120368842691896, 0.41206415551243136, 0.41251389096216684, 0.41251389096216684, 0.41251389096216684, 0.41251389096216684, 0.41251389096216684]",True
2,MLP,classical,PCA,gwo,1200,2000,32.35734439996304,"{'alpha': 2.8280411762296047e-05, 'learning_rate_init': 0.10000000000000006}",0.6485,0.306282722513089,0.5749385749385749,0.3996584116140051,0.62111649399785,0.2007162175353061,0.6744571998809288,1063,530,173,234,ok,0.1532709000166505,4,Bank Customer Churn,0.4369705778633383,48.0,"[0.43018158721979116, 0.43697057786333837, 0.43697057786333837, 0.43697057786333837, 0.43697057786333837, 0.43697057786333837]",True
3,MLP,classical,PCA,gwo,1200,2000,73.07813129998976,"{'alpha': 5.00268024274409e-05, 'learning_rate_init': 0.0006388738728320527}",0.657,0.3142476697736351,0.5798525798525799,0.4075993091537133,0.6282815943832893,0.2133036315685677,0.6917688104128782,1078,515,171,236,ok,0.328817900037393,4,Bank Customer Churn,0.4534245330853726,72.0,"[0.4427801190539427, 0.452136346873189, 0.452136346873189, 0.452136346873189, 0.4534245330853726, 0.4534245330853726, 0.4534245330853726, 0.4534245330853726, 0.4534245330853726]",True
4,MLP,classical,PCA,gwo,1200,2000,53.554474400007166,"{'alpha': 0.10000000000000006, 'learning_rate_init': 0.03206063292475631}",0.619,0.2879330943847072,0.5921375921375921,0.387459807073955,0.6090003717122361,0.1779141461897746,0.6404401319655557,997,596,166,241,ok,0.0955956999678164,4,Bank Customer Churn,0.4192147745174019,64.0,"[0.41189948917825614, 0.41691565459296864, 0.41691565459296864, 0.4192147745174019, 0.4192147745174019, 0.4192147745174019, 0.4192147745174019, 0.4192147745174019]",True
5,MLP,classical,PCA,gwo,1200,2000,53.37924219999695,"{'alpha': 0.00030438316257998553, 'learning_rate_init': 0.009911327580237396}",0.647,0.3310657596371882,0.7156862745098039,0.4527131782945736,0.6725416297172135,0.2800723983136501,0.7286693886097153,1002,590,116,292,ok,0.219542300037574,4,Bank Customer Churn,0.4215213455778282,48.0,"[0.4111476385760702, 0.4215213455778282, 0.4215213455778282, 0.4215213455778282, 0.4215213455778282, 0.4215213455778282]",True
6,MLP,classical,PCA,gwo,1200,2000,96.74219849996734,"{'alpha': 0.0016188647117392992, 'learning_rate_init': 0.00555236448615084}",0.6485,0.3144654088050314,0.6127450980392157,0.4156275976724854,0.6352042073110651,0.2226612933607581,0.6725524066410484,1047,545,158,250,ok,0.2677102000452578,4,Bank Customer Churn,0.4119909107259229,96.0,"[0.3929872351208388, 0.40239194522147814, 0.40239194522147814, 0.40239194522147814, 0.4062801321245344, 0.4062801321245344, 0.4062801321245344, 0.4083447510928427, 0.4119909107259229, 0.4119909107259229, 0.4119909107259229, 0.4119909107259229]",False
7,MLP,classical,PCA,gwo,1200,2000,32.12036719999742,"{'alpha': 0.0038925689644493844, 'learning_rate_init': 0.08694553121995155}",0.5985,0.2833698030634573,0.6363636363636364,0.3921271763815291,0.6125948753067397,0.1819976171772843,0.6646939697787155,938,655,148,259,ok,0.1074074999778531,4,Bank Customer Churn,0.4146657449368871,40.0,"[0.4146657449368871, 0.4146657449368871, 0.4146657449368871, 0.4146657449368871, 0.4146657449368871]",True
8,MLP,classical,PCA,gwo,1200,2000,44.534265500027686,"{'alpha': 0.0006349224436618312, 'learning_rate_init': 0.01995306198345592}",0.7365,0.3972602739726027,0.5700245700245701,0.4682139253279516,0.6745289202916323,0.309075399956598,0.7385906707940606,1241,352,175,232,ok,0.2960446999641135,4,Bank Customer Churn,0.4561077879427633,48.0,"[0.43814255615994213, 0.4561077879427633, 0.4561077879427633, 0.4561077879427633, 0.4561077879427633, 0.4561077879427633]",True
9,MLP,classical,PCA,gwo,1200,2000,83.84878529998241,"{'alpha': 2.2895313642189594e-06, 'learning_rate_init': 0.0009103781047796692}",0.6625,0.3194070080862534,0.5823095823095823,0.412532637075718,0.6326488275640818,0.2211038122692744,0.6940546093088465,1088,505,170,237,ok,0.5013814000412822,4,Bank Customer Churn,0.4685392127252593,64.0,"[0.4537607398381604, 0.4626804494946016, 0.4626804494946016, 0.4685392127252593, 0.4685392127252593, 0.4685392127252593, 0.4685392127252593, 0.4685392127252593]",True
10,MLP,classical,PCA,gwo,1200,2000,54.42994979996001,"{'alpha': 0.0013397723341822358, 'learning_rate_init': 0.0017466227375808009}",0.6405,0.3105968331303289,0.625,0.4149715215622457,0.6347361809045227,0.2207432136822306,0.7008849394028968,1026,566,153,255,ok,0.642276500002481,4,Bank Customer Churn,0.4324917750384773,62.0,"[0.42426434007256786, 0.427128183481075, 0.427128183481075, 0.4324917750384773, 0.4324917750384773, 0.4324917750384773, 0.4324917750384773, 0.4324917750384773]",True
11,MLP,classical,PCA,gwo,1200,2000,62.86601549998159,"{'alpha': 0.00016117597924160518, 'learning_rate_init': 0.00010868865962982786}",0.5255,0.2445703493862134,0.6348039215686274,0.3531015678254942,0.5661456793772786,0.1068046837885379,0.5979283673268302,792,800,149,259,ok,0.1808767999755218,4,Bank Customer Churn,0.3711404914529915,88.0,"[0.362420551946385, 0.36316492967086095, 0.3657038870902897, 0.36662865080614965, 0.36662865080614965, 0.37061981162196683, 0.3711404914529915, 0.3711404914529915, 0.3711404914529915, 0.3711404914529915, 0.3711404914529915]",True
12,MLP,classical,PCA,gwo,1200,2000,43.54618910001591,"{'alpha': 1.0000000000000004e-06, 'learning_rate_init': 0.016741221490834082}",0.6225,0.3027210884353741,0.6560196560196561,0.4142746314972847,0.6349778129439146,0.21889824557052,0.6735117243591819,978,615,140,267,ok,0.2080115000135265,4,Bank Customer Churn,0.4228944951392616,48.0,"[0.4178257603224966, 0.42289449513926164, 0.42289449513926164, 0.42289449513926164, 0.42289449513926164, 0.42289449513926164]",True
