fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
9,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.7035398230088495,0.2132867132867132,0.5865384615384616,0.3128205128205128,0.6526442307692308,0.2094569616162953,0.7114783653846154,575,225,43,61,ok,0.0880021000048145,1,Bank Marketing,,,,
10,MLP,classical,LDA,default,1200,905,4.00003045797348e-07,{},0.63646408839779,0.1853932584269663,0.6285714285714286,0.2863340563991323,0.6330357142857143,0.174432222060533,0.6722738095238096,510,290,39,66,ok,0.1156230000196956,1,Bank Marketing,,,,
11,MLP,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.6360619469026548,0.1621621621621621,0.5192307692307693,0.2471395881006865,0.5852403846153846,0.1127708590027088,0.62640625,521,279,50,54,ok,0.0960160000249743,1,Bank Marketing,,,,
12,MLP,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6449115044247787,0.1598746081504702,0.4903846153846153,0.2411347517730496,0.5776923076923077,0.1037519829116914,0.6350360576923076,532,268,53,51,ok,0.1081641999771818,1,Bank Marketing,,,,
13,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6537610619469026,0.1861861861861861,0.5961538461538461,0.2837528604118993,0.6287019230769231,0.1702693680486473,0.7044951923076923,529,271,42,62,ok,0.0826391999726183,1,Bank Marketing,,,,
14,MLP,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6349557522123894,0.1843575418994413,0.6346153846153846,0.2857142857142857,0.6348076923076923,0.1759010769678433,0.6889543269230768,508,292,38,66,ok,0.0994296999997459,1,Bank Marketing,,,,
0,XGBoost,classical,LDA,default,1200,905,2.00001522898674e-07,{},0.6419889502762431,0.1609907120743034,0.4952380952380952,0.2429906542056074,0.5782440476190476,0.1046063849919981,0.6244285714285713,529,271,53,52,ok,0.5397966000018641,1,Bank Marketing,,,,
1,XGBoost,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.6194690265486725,0.1825396825396825,0.6634615384615384,0.2863070539419087,0.6386057692307692,0.179322256116191,0.6737620192307693,491,309,35,69,ok,0.7033613999956287,1,Bank Marketing,,,,
2,XGBoost,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.5807522123893806,0.1465295629820051,0.5480769230769231,0.2312373225152129,0.5665384615384615,0.0857602421841253,0.6102584134615385,468,332,47,57,ok,0.8450515000149608,1,Bank Marketing,,,,
3,XGBoost,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5685840707964602,0.1256544502617801,0.4615384615384615,0.1975308641975308,0.5220192307692308,0.0284463709376572,0.59171875,466,334,56,48,ok,0.6625182999996468,1,Bank Marketing,,,,
4,XGBoost,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.5398230088495575,0.1470588235294117,0.625,0.238095238095238,0.576875,0.0981396862321811,0.6019471153846153,423,377,39,65,ok,0.6893217000178993,1,Bank Marketing,,,,
5,XGBoost,classical,LDA,default,1200,905,2.00001522898674e-07,{},0.6132596685082873,0.1680216802168021,0.5904761904761905,0.2616033755274262,0.6033630952380953,0.1347223242361508,0.6537261904761905,493,307,43,62,ok,0.8237014000187628,1,Bank Marketing,,,,
6,XGBoost,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6006637168141593,0.1746835443037974,0.6634615384615384,0.2765531062124248,0.6279807692307693,0.1646565213664018,0.6840504807692308,474,326,35,69,ok,0.7989690999966115,1,Bank Marketing,,,,
7,XGBoost,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6415929203539823,0.1646341463414634,0.5192307692307693,0.25,0.5883653846153847,0.1172804617902754,0.6699579326923076,526,274,50,54,ok,0.6843146999599412,1,Bank Marketing,,,,
8,XGBoost,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.584070796460177,0.1582914572864321,0.6057692307692307,0.250996015936255,0.5935096153846153,0.12020738097813,0.6290264423076923,465,335,41,63,ok,0.797884699946735,1,Bank Marketing,,,,
9,XGBoost,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6471238938053098,0.1847507331378299,0.6057692307692307,0.2831460674157303,0.6291346153846153,0.1700211483937143,0.6687379807692307,522,278,41,63,ok,0.6757022000383586,1,Bank Marketing,,,,
10,XGBoost,classical,LDA,default,1200,905,3.00002284348011e-07,{},0.5723756906077349,0.1544117647058823,0.6,0.2456140350877192,0.584375,0.1086113341867963,0.6280595238095238,455,345,42,63,ok,0.734800600039307,1,Bank Marketing,,,,
11,XGBoost,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6084070796460177,0.1565934065934066,0.5480769230769231,0.2435897435897435,0.5821634615384615,0.1069111041454514,0.6112860576923076,493,307,47,57,ok,0.745718999998644,1,Bank Marketing,,,,
12,XGBoost,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5763274336283186,0.1486146095717884,0.5673076923076923,0.2355289421157684,0.5724038461538461,0.0931009393087886,0.6507632211538462,462,338,45,59,ok,0.718271299963817,1,Bank Marketing,,,,
13,XGBoost,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5973451327433629,0.1782178217821782,0.6923076923076923,0.2834645669291338,0.6386538461538461,0.1779704486110745,0.6757632211538462,468,332,32,72,ok,0.6789941000170074,1,Bank Marketing,,,,
14,XGBoost,classical,LDA,default,1200,904,3.00002284348011e-07,{},0.6073008849557522,0.1822784810126582,0.6923076923076923,0.2885771543086172,0.6442788461538461,0.1856251767921007,0.679140625,477,323,32,72,ok,0.7714757000212558,1,Bank Marketing,,,,
0,VQC,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.6375690607734806,0.1610942249240121,0.5047619047619047,0.2442396313364055,0.5798809523809524,0.1063662093174009,0.5818333333333333,524,276,52,53,ok,3.376596500049345,1,Bank Marketing,,,,
1,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6050884955752213,0.149584487534626,0.5192307692307693,0.232258064516129,0.5677403846153846,0.0882644463137453,0.5639663461538462,493,307,50,54,ok,3.2853108000126667,1,Bank Marketing,,,,
2,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.5896017699115044,0.1514360313315927,0.5576923076923077,0.2381930184804928,0.5757211538461539,0.097789141478551,0.5854807692307693,475,325,46,58,ok,3.386026300024241,1,Bank Marketing,,,,
3,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.5176991150442478,0.1584362139917695,0.7403846153846154,0.2610169491525423,0.6145673076923077,0.1466378521227527,0.6233533653846154,391,409,27,77,ok,3.1756367000052705,1,Bank Marketing,,,,
4,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.4811946902654867,0.1470019342359768,0.7307692307692307,0.2447665056360708,0.5897596153846154,0.1157635636925022,0.6206370192307692,359,441,28,76,ok,3.211573300010059,1,Bank Marketing,,,,
5,VQC,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.5845303867403315,0.1586901763224181,0.6,0.250996015936255,0.59125,0.1177810447469199,0.6077738095238094,466,334,42,63,ok,3.4152108999551274,1,Bank Marketing,,,,
6,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.5674778761061947,0.1348600508905852,0.5096153846153846,0.2132796780684104,0.5423076923076923,0.054463339940742,0.5339783653846154,460,340,51,53,ok,3.4158118000486866,1,Bank Marketing,,,,
7,VQC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.5132743362831859,0.1216216216216216,0.5192307692307693,0.1970802919708029,0.5158653846153847,0.0202521839224616,0.4899639423076922,410,390,50,54,ok,3.322533399972599,1,Bank Marketing,,,,
8,VQC,quantum,LDA,default,1200,904,3.00002284348011e-07,{},0.6891592920353983,0.1417004048582996,0.3365384615384615,0.1994301994301994,0.5357692307692308,0.051223600060839,0.5136057692307692,588,212,69,35,ok,3.3293262000079267,1,Bank Marketing,,,,
9,VQC,quantum,LDA,default,1200,904,3.999448381364346e-07,{},0.6017699115044248,0.1424581005586592,0.4903846153846153,0.2207792207792207,0.5533173076923077,0.069570005120306,0.5551322115384616,493,307,53,51,ok,3.4279972000513226,1,Bank Marketing,,,,
10,VQC,quantum,LDA,default,1200,905,4.00003045797348e-07,{},0.5602209944751381,0.1233933161953727,0.4571428571428571,0.194331983805668,0.5154464285714285,0.0199847199912494,0.4815357142857143,459,341,57,48,ok,3.437785000016447,1,Bank Marketing,,,,
11,VQC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.629424778761062,0.1531531531531531,0.4903846153846153,0.2334096109839817,0.5689423076923077,0.0912089181104819,0.5698317307692308,518,282,53,51,ok,3.3933188000228256,1,Bank Marketing,,,,
12,VQC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.5785398230088495,0.1475826972010178,0.5576923076923077,0.2334004024144869,0.5694711538461539,0.0894312797890593,0.5695432692307693,465,335,46,58,ok,3.335409699997399,1,Bank Marketing,,,,
13,VQC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.661504424778761,0.2063953488372093,0.6826923076923077,0.3169642857142857,0.6707211538461538,0.2243911691362946,0.7209254807692308,527,273,33,71,ok,3.3188551000203006,1,Bank Marketing,,,,
14,VQC,quantum,LDA,default,1200,904,6.00004568696022e-07,{},0.5763274336283186,0.1338582677165354,0.4903846153846153,0.2103092783505154,0.5389423076923077,0.0503268803684713,0.5114543269230769,470,330,53,51,ok,3.309546000033152,1,Bank Marketing,,,,
0,QNN,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.6950276243093922,0.195729537366548,0.5238095238095238,0.2849740932642487,0.620654761904762,0.1670200659626892,0.6416309523809524,574,226,50,55,ok,4.687178399995901,1,Bank Marketing,,,,
1,QNN,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.620575221238938,0.1726027397260274,0.6057692307692307,0.2686567164179104,0.6141346153846154,0.1484459056527712,0.6825961538461539,498,302,41,63,ok,4.952642099990044,1,Bank Marketing,,,,
2,QNN,quantum,LDA,default,1200,904,9.994255378842355e-08,{},0.5807522123893806,0.1483375959079284,0.5576923076923077,0.2343434343434343,0.5707211538461539,0.0910948731287153,0.6449639423076923,467,333,46,58,ok,4.805458000046201,1,Bank Marketing,,,,
3,QNN,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6548672566371682,0.195906432748538,0.6442307692307693,0.3004484304932735,0.6502403846153846,0.1976956596969871,0.7182211538461538,525,275,37,67,ok,4.728613299957942,1,Bank Marketing,,,,
4,QNN,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.7245575221238938,0.1940928270042194,0.4423076923076923,0.2697947214076246,0.6017788461538461,0.1476767383921177,0.6920793269230769,609,191,58,46,ok,4.491837100009434,1,Bank Marketing,,,,
5,QNN,quantum,LDA,default,1200,905,1.9994331523776054e-07,{},0.6883977900552486,0.1916376306620209,0.5238095238095238,0.2806122448979591,0.6169047619047618,0.1609039310555941,0.6721428571428572,568,232,50,55,ok,4.669507300015539,1,Bank Marketing,,,,
6,QNN,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.7345132743362832,0.2043478260869565,0.4519230769230769,0.281437125748503,0.6115865384615384,0.1634969283995933,0.6954687500000001,617,183,57,47,ok,4.858909499947913,1,Bank Marketing,,,,
7,QNN,quantum,LDA,default,1200,904,2.999440766870976e-07,{},0.5652654867256637,0.1551312649164677,0.625,0.248565965583174,0.59125,0.1167741329032102,0.6668269230769232,446,354,39,65,ok,4.656590100028552,1,Bank Marketing,,,,
