optimizer,step,progress,loss,final_loss_full,final_f1,n_steps,step_unit,n_parameters
COBYLA,390,0.6510851419031719,0.6349594510765608,,,,,
COBYLA,391,0.6527545909849749,0.6345387118049557,,,,,
COBYLA,392,0.654424040066778,0.6341259020630894,,,,,
COBYLA,393,0.656093489148581,0.6342058802074785,,,,,
COBYLA,394,0.657762938230384,0.6345628651648408,,,,,
COBYLA,395,0.659432387312187,0.6343439853065188,,,,,
COBYLA,396,0.66110183639399,0.633890717165815,,,,,
COBYLA,397,0.662771285475793,0.6340847118170378,,,,,
COBYLA,398,0.664440734557596,0.6351522339168382,,,,,
COBYLA,399,0.666110183639399,0.6339190128775927,,,,,
COBYLA,400,0.667779632721202,0.6343787451916991,,,,,
COBYLA,401,0.669449081803005,0.6336851352188275,,,,,
COBYLA,402,0.671118530884808,0.6339630087575523,,,,,
COBYLA,403,0.672787979966611,0.6337306202853107,,,,,
COBYLA,404,0.674457429048414,0.6342833678565413,,,,,
COBYLA,405,0.676126878130217,0.6340548491973845,,,,,
COBYLA,406,0.67779632721202,0.6340880821263114,,,,,
COBYLA,407,0.679465776293823,0.6339163959202326,,,,,
COBYLA,408,0.6811352253756261,0.6341546215292503,,,,,
COBYLA,409,0.6828046744574291,0.6337081746935137,,,,,
COBYLA,410,0.6844741235392321,0.6338525033729749,,,,,
COBYLA,411,0.6861435726210351,0.6337785266934489,,,,,
COBYLA,412,0.6878130217028381,0.6339556636862216,,,,,
COBYLA,413,0.6894824707846411,0.6337131414260262,,,,,
COBYLA,414,0.6911519198664441,0.6337217722810969,,,,,
COBYLA,415,0.6928213689482471,0.6336319572994673,,,,,
COBYLA,416,0.6944908180300501,0.6340473641717361,,,,,
COBYLA,417,0.6961602671118531,0.6337135725139007,,,,,
COBYLA,418,0.6978297161936561,0.6340922681138093,,,,,
COBYLA,419,0.6994991652754591,0.633703697584773,,,,,
COBYLA,420,0.7011686143572621,0.6336568205986811,,,,,
COBYLA,421,0.7028380634390651,0.6335680772582131,,,,,
COBYLA,422,0.7045075125208681,0.6341516216235278,,,,,
COBYLA,423,0.7061769616026711,0.6337675833260046,,,,,
COBYLA,424,0.7078464106844741,0.6340634237047339,,,,,
COBYLA,425,0.7095158597662772,0.6337761781846913,,,,,
COBYLA,426,0.7111853088480802,0.633642513425189,,,,,
COBYLA,427,0.7128547579298832,0.6334453922986498,,,,,
COBYLA,428,0.7145242070116862,0.6334509131647672,,,,,
COBYLA,429,0.7161936560934892,0.6335208462614144,,,,,
COBYLA,430,0.7178631051752922,0.6335014943657028,,,,,
COBYLA,431,0.7195325542570952,0.6337210418761364,,,,,
COBYLA,432,0.7212020033388982,0.6334313176277081,,,,,
COBYLA,433,0.7228714524207012,0.6335169435912469,,,,,
COBYLA,434,0.7245409015025042,0.6334398280785378,,,,,
COBYLA,435,0.7262103505843072,0.6335396903163223,,,,,
COBYLA,436,0.7278797996661102,0.6334402482025139,,,,,
COBYLA,437,0.7295492487479132,0.6335617983431328,,,,,
COBYLA,438,0.7312186978297162,0.633463236111136,,,,,
COBYLA,439,0.7328881469115192,0.6335850553519075,,,,,
COBYLA,440,0.7345575959933222,0.6336438587261713,,,,,
COBYLA,441,0.7362270450751253,0.6334592777635111,,,,,
COBYLA,442,0.7378964941569283,0.6334530528469648,,,,,
COBYLA,443,0.7395659432387313,0.6332083717562759,,,,,
COBYLA,444,0.7412353923205343,0.6331787434774668,,,,,
COBYLA,445,0.7429048414023373,0.6331455231269518,,,,,
COBYLA,446,0.7445742904841403,0.6331524703907982,,,,,
COBYLA,447,0.7462437395659433,0.6331465584791033,,,,,
COBYLA,448,0.7479131886477463,0.63315050696492,,,,,
COBYLA,449,0.7495826377295493,0.6331339796345357,,,,,
COBYLA,450,0.7512520868113522,0.6331781476097139,,,,,
COBYLA,451,0.7529215358931552,0.6328588809551103,,,,,
COBYLA,452,0.7545909849749582,0.6328783744936823,,,,,
COBYLA,453,0.7562604340567612,0.6329411413195422,,,,,
COBYLA,454,0.7579298831385642,0.6328283221768759,,,,,
COBYLA,455,0.7595993322203672,0.6328559186490964,,,,,
COBYLA,456,0.7612687813021702,0.6328742103404049,,,,,
COBYLA,457,0.7629382303839732,0.6328155913297511,,,,,
COBYLA,458,0.7646076794657763,0.632753379663543,,,,,
COBYLA,459,0.7662771285475793,0.632701035493207,,,,,
COBYLA,460,0.7679465776293823,0.6326956055591169,,,,,
COBYLA,461,0.7696160267111853,0.6327656704013707,,,,,
COBYLA,462,0.7712854757929883,0.6328965210532206,,,,,
COBYLA,463,0.7729549248747913,0.6327553397651304,,,,,
COBYLA,464,0.7746243739565943,0.632666992165671,,,,,
COBYLA,465,0.7762938230383973,0.6326613016342296,,,,,
COBYLA,466,0.7779632721202003,0.6324917430340024,,,,,
COBYLA,467,0.7796327212020033,0.6326018705217152,,,,,
COBYLA,468,0.7813021702838063,0.6323204380759797,,,,,
COBYLA,469,0.7829716193656093,0.6321278505388837,,,,,
COBYLA,470,0.7846410684474123,0.6320992521801204,,,,,
COBYLA,471,0.7863105175292153,0.6321032528061895,,,,,
COBYLA,472,0.7879799666110183,0.6321732016888533,,,,,
COBYLA,473,0.7896494156928213,0.632128168738556,,,,,
COBYLA,474,0.7913188647746243,0.6319047389769678,,,,,
COBYLA,475,0.7929883138564274,0.6323754228550719,,,,,
COBYLA,476,0.7946577629382304,0.6315744156621824,,,,,
COBYLA,477,0.7963272120200334,0.631780472358055,,,,,
COBYLA,478,0.7979966611018364,0.6315516451950749,,,,,
COBYLA,479,0.7996661101836394,0.6315408787096668,,,,,
COBYLA,480,0.8013355592654424,0.6315549398751118,,,,,
COBYLA,481,0.8030050083472454,0.6316859261935912,,,,,
COBYLA,482,0.8046744574290484,0.6315378117688006,,,,,
COBYLA,483,0.8063439065108514,0.6319797527544825,,,,,
COBYLA,484,0.8080133555926544,0.6315763804013177,,,,,
COBYLA,485,0.8096828046744574,0.6314166850627544,,,,,
COBYLA,486,0.8113522537562604,0.6315055327130067,,,,,
COBYLA,487,0.8130217028380634,0.6316202151196589,,,,,
COBYLA,488,0.8146911519198664,0.6313855026263241,,,,,
COBYLA,489,0.8163606010016694,0.6315072295180357,,,,,
COBYLA,490,0.8180300500834724,0.6313211386582104,,,,,
COBYLA,491,0.8196994991652755,0.6314874832120542,,,,,
COBYLA,492,0.8213689482470785,0.631322133301825,,,,,
COBYLA,493,0.8230383973288815,0.631157617643677,,,,,
COBYLA,494,0.8247078464106845,0.6312061875749729,,,,,
COBYLA,495,0.8263772954924875,0.630995590531178,,,,,
COBYLA,496,0.8280467445742905,0.631027686373208,,,,,
COBYLA,497,0.8297161936560935,0.6311774241543072,,,,,
COBYLA,498,0.8313856427378965,0.6309998356205309,,,,,
COBYLA,499,0.8330550918196995,0.6309251412163467,,,,,
COBYLA,500,0.8347245409015025,0.6309854628590074,,,,,
COBYLA,501,0.8363939899833055,0.6309314348373563,,,,,
COBYLA,502,0.8380634390651085,0.6308971629716141,,,,,
COBYLA,503,0.8397328881469115,0.6306060792821593,,,,,
COBYLA,504,0.8414023372287145,0.6306011618236216,,,,,
COBYLA,505,0.8430717863105175,0.6309824681216863,,,,,
COBYLA,506,0.8447412353923205,0.6304728911389247,,,,,
COBYLA,507,0.8464106844741235,0.6303094827419684,,,,,
COBYLA,508,0.8480801335559266,0.6303986965967661,,,,,
COBYLA,509,0.8497495826377296,0.630755996982023,,,,,
COBYLA,510,0.8514190317195326,0.630224806533014,,,,,
COBYLA,511,0.8530884808013356,0.630259881347484,,,,,
COBYLA,512,0.8547579298831386,0.6302464748248144,,,,,
COBYLA,513,0.8564273789649416,0.6302786833370208,,,,,
COBYLA,514,0.8580968280467446,0.6301941911516377,,,,,
COBYLA,515,0.8597662771285476,0.6306919732956098,,,,,
COBYLA,516,0.8614357262103506,0.630339267154331,,,,,
COBYLA,517,0.8631051752921536,0.6299733543870938,,,,,
COBYLA,518,0.8647746243739566,0.6298925317714512,,,,,
COBYLA,519,0.8664440734557596,0.629911725977821,,,,,
COBYLA,520,0.8681135225375626,0.6298436732929416,,,,,
COBYLA,521,0.8697829716193656,0.6297598754787345,,,,,
COBYLA,522,0.8714524207011686,0.6297128933616939,,,,,
COBYLA,523,0.8731218697829716,0.6296812413080937,,,,,
COBYLA,524,0.8747913188647746,0.6297108974901453,,,,,
COBYLA,525,0.8764607679465777,0.6296663353356835,,,,,
COBYLA,526,0.8781302170283807,0.6296890017552841,,,,,
COBYLA,527,0.8797996661101837,0.6299481835333448,,,,,
COBYLA,528,0.8814691151919867,0.6296820960261253,,,,,
COBYLA,529,0.8831385642737897,0.6298968547663784,,,,,
COBYLA,530,0.8848080133555927,0.6297476231335614,,,,,
COBYLA,531,0.8864774624373957,0.6298676149861353,,,,,
COBYLA,532,0.8881469115191987,0.629714084652241,,,,,
COBYLA,533,0.8898163606010017,0.6298138946305905,,,,,
COBYLA,534,0.8914858096828047,0.6296281450510312,,,,,
COBYLA,535,0.8931552587646077,0.6298333904101542,,,,,
COBYLA,536,0.8948247078464107,0.6296503039073557,,,,,
COBYLA,537,0.8964941569282137,0.6296985986782683,,,,,
COBYLA,538,0.8981636060100167,0.6296143421116588,,,,,
COBYLA,539,0.8998330550918197,0.6297653311335621,,,,,
COBYLA,540,0.9015025041736227,0.6296248060767802,,,,,
COBYLA,541,0.9031719532554258,0.6297128545832805,,,,,
COBYLA,542,0.9048414023372288,0.6298398917031816,,,,,
COBYLA,543,0.9065108514190318,0.6296852619215358,,,,,
COBYLA,544,0.9081803005008348,0.6295899333954216,,,,,
COBYLA,545,0.9098497495826378,0.6298511969207442,,,,,
COBYLA,546,0.9115191986644408,0.6294218387337154,,,,,
COBYLA,547,0.9131886477462438,0.6293820495374821,,,,,
COBYLA,548,0.9148580968280468,0.6293328264731981,,,,,
COBYLA,549,0.9165275459098498,0.6289558238833872,,,,,
COBYLA,550,0.9181969949916527,0.6290132343474516,,,,,
COBYLA,551,0.9198664440734557,0.6289835484296753,,,,,
COBYLA,552,0.9215358931552587,0.6290804869728841,,,,,
COBYLA,553,0.9232053422370617,0.6289787143918031,,,,,
COBYLA,554,0.9248747913188647,0.6291209699003617,,,,,
COBYLA,555,0.9265442404006677,0.6289868814802403,,,,,
COBYLA,556,0.9282136894824707,0.6291978777270361,,,,,
COBYLA,557,0.9298831385642737,0.6292438271720809,,,,,
COBYLA,558,0.9315525876460768,0.6299091561873688,,,,,
COBYLA,559,0.9332220367278798,0.6290570058330113,,,,,
COBYLA,560,0.9348914858096828,0.629072434421794,,,,,
COBYLA,561,0.9365609348914858,0.6290277250205786,,,,,
COBYLA,562,0.9382303839732888,0.6290926815097323,,,,,
COBYLA,563,0.9398998330550918,0.6288412762144924,,,,,
COBYLA,564,0.9415692821368948,0.6283442192826904,,,,,
COBYLA,565,0.9432387312186978,0.6282931291253547,,,,,
COBYLA,566,0.9449081803005008,0.6282936365784683,,,,,
COBYLA,567,0.9465776293823038,0.6283059972703513,,,,,
COBYLA,568,0.9482470784641068,0.6282617766228682,,,,,
COBYLA,569,0.9499165275459098,0.6281825086602304,,,,,
COBYLA,570,0.9515859766277128,0.628263204784175,,,,,
COBYLA,571,0.9532554257095158,0.6282244960696132,,,,,
COBYLA,572,0.9549248747913188,0.6282008445745951,,,,,
COBYLA,573,0.9565943238731218,0.6282131248385276,,,,,
COBYLA,574,0.9582637729549248,0.6282161899962485,,,,,
COBYLA,575,0.9599332220367279,0.6283422748554789,,,,,
COBYLA,576,0.9616026711185309,0.62819977969844,,,,,
COBYLA,577,0.9632721202003339,0.6285404570237053,,,,,
COBYLA,578,0.9649415692821369,0.6282133106108241,,,,,
COBYLA,579,0.9666110183639399,0.6284336417440847,,,,,
COBYLA,580,0.9682804674457429,0.6282150875082799,,,,,
COBYLA,581,0.9699499165275459,0.6284085962030089,,,,,
COBYLA,582,0.9716193656093489,0.6282264155687164,,,,,
COBYLA,583,0.9732888146911519,0.6282933872915645,,,,,
COBYLA,584,0.9749582637729549,0.6282244869511928,,,,,
COBYLA,585,0.9766277128547579,0.6284607171149982,,,,,
COBYLA,586,0.9782971619365609,0.6280320785599399,,,,,
COBYLA,587,0.9799666110183639,0.6276258790065914,,,,,
COBYLA,588,0.9816360601001669,0.627688285631929,,,,,
COBYLA,589,0.9833055091819699,0.6275702522868378,,,,,
COBYLA,590,0.9849749582637729,0.6280852216085236,,,,,
COBYLA,591,0.986644407345576,0.6275452850939296,,,,,
COBYLA,592,0.988313856427379,0.6274436570371968,,,,,
COBYLA,593,0.989983305509182,0.6274586853160095,,,,,
COBYLA,594,0.991652754590985,0.6275547986209671,,,,,
COBYLA,595,0.993322203672788,0.6275685981493728,,,,,
COBYLA,596,0.994991652754591,0.6277177993499283,,,,,
COBYLA,597,0.996661101836394,0.6274305301359882,,,,,
COBYLA,598,0.998330550918197,0.6275350876058596,,,,,
COBYLA,599,1.0,0.6275043603417169,,,,,
COBYLA,599,1.0,0.6275043603417169,0.627430530135988,0.6288659793814433,600.0,objective evaluation,38.0
