fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,balance,dataset
0,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.6435,0.31866825208085614,0.6568627450980392,0.4291433146517214,0.6484690609912307,0.24239734286346126,0.6558066065622228,1019,573,140,268,ok,6.099920300010126,1,undersample,Bank Customer Churn
1,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.737,0.401006711409396,0.5857843137254902,0.4760956175298805,0.6807690412848557,0.3185290012520507,0.6972115479357572,1235,357,169,239,ok,5.91928850003751,1,undersample,Bank Customer Churn
2,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.663,0.336996336996337,0.6781326781326781,0.45024469820554647,0.6686331940569228,0.27612851321250265,0.6719477566935194,1050,543,131,276,ok,6.2174160000286065,1,undersample,Bank Customer Churn
3,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.56,0.2492046659597031,0.5773955773955773,0.34814814814814815,0.5664755664755665,0.10722691101394481,0.5781405442422392,885,708,172,235,ok,5.965095999999903,1,undersample,Bank Customer Churn
4,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.725,0.3790186125211506,0.5503685503685504,0.44889779559118237,0.6599928125351855,0.28234904566842733,0.6618945601996449,1226,367,183,224,ok,6.202686199976597,1,undersample,Bank Customer Churn
5,VQC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.5485,0.2364217252396166,0.5441176470588235,0.32962138084632514,0.5468703813183564,0.07569019212363498,0.5426812370676914,875,717,186,222,ok,5.782235699996818,1,undersample,Bank Customer Churn
6,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.69,0.35597826086956524,0.6421568627450981,0.458041958041958,0.6722090846388806,0.2877896844884554,0.7359422726376984,1118,474,146,262,ok,5.843437500006985,1,undersample,Bank Customer Churn
7,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.6305,0.3028503562945368,0.6265356265356266,0.40832666132906326,0.6290242476683154,0.2104244003043851,0.6449500347805432,1006,587,152,255,ok,6.072673499991652,1,undersample,Bank Customer Churn
8,VQC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.7245,0.39156626506024095,0.6388206388206388,0.48552754435107376,0.6926055485377519,0.3293188676600963,0.6952175596243392,1189,404,147,260,ok,6.036149799998384,1,undersample,Bank Customer Churn
9,VQC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.6415,0.30179028132992325,0.5798525798525799,0.3969722455845248,0.6185515253311864,0.1956208824358267,0.6328963786590904,1047,546,171,236,ok,5.731488699966576,1,undersample,Bank Customer Churn
10,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.711,0.3554421768707483,0.5122549019607843,0.41967871485943775,0.6370947876638092,0.24251943108062946,0.6859912306631195,1213,379,199,209,ok,6.059692899987567,1,undersample,Bank Customer Churn
11,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.419,0.23709902370990238,0.8333333333333334,0.3691639522258415,0.573073701842546,0.13074043526168685,0.6623389619666963,498,1094,68,340,ok,5.879742700024508,1,undersample,Bank Customer Churn
12,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.585,0.24970414201183433,0.5184275184275184,0.33706070287539935,0.5602181534384925,0.09816194964074848,0.5935488647353054,959,634,196,211,ok,6.045461000001524,1,undersample,Bank Customer Churn
13,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.634,0.3305526590198123,0.7788697788697788,0.46412884333821375,0.6879282980977897,0.30289534610995683,0.7494150544998002,951,642,90,317,ok,6.1488370999577455,1,undersample,Bank Customer Churn
14,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.6685,0.3265582655826558,0.5921375921375921,0.42096069868995634,0.6400738180399197,0.23374062250761501,0.6681812783507698,1096,497,166,241,ok,6.147916799993254,1,undersample,Bank Customer Churn
0,QSVC,quantum,LDA,default,1200,2000,5.00003807246685e-07,{},0.5695,0.2598091198303287,0.6004901960784313,0.3626943005181347,0.5810239925115774,0.1308133020355457,0.6144332261799192,894,698,163,245,ok,10.350038899981882,1,undersample,Bank Customer Churn
1,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.709,0.3540268456375839,0.5171568627450981,0.4203187250996016,0.6376613459454133,0.24256991530927102,0.6585654990639472,1207,385,197,211,ok,10.910502600017935,1,undersample,Bank Customer Churn
2,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.675,0.32959326788218796,0.5773955773955773,0.41964285714285715,0.6386664013782657,0.23311611397746712,0.660213372077779,1115,478,172,235,ok,11.03139600000577,1,undersample,Bank Customer Churn
3,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.713,0.36288998357963875,0.542997542997543,0.43503937007874016,0.6497159717498701,0.2619576045229901,0.6771895161725671,1205,388,186,221,ok,10.935688600002322,1,undersample,Bank Customer Churn
4,QSVC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.705,0.35073409461663946,0.5282555282555282,0.4215686274509804,0.6392062324265714,0.24312258233215403,0.6564846819084108,1195,398,192,215,ok,10.279900200024713,1,undersample,Bank Customer Churn
5,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.6715,0.31164901664145234,0.5049019607843137,0.3854069223573433,0.6095489703419056,0.1876933520876359,0.5945382550004926,1137,455,202,206,ok,11.025795199966524,1,undersample,Bank Customer Churn
6,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.726,0.38524590163934425,0.5759803921568627,0.46168958742632615,0.6702138141688836,0.29795734434954024,0.7124593556015371,1217,375,173,235,ok,10.677401199995074,1,undersample,Bank Customer Churn
7,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.7185,0.3607142857142857,0.4963144963144963,0.41778697001034126,0.6357906442652206,0.2435172201579234,0.6354659744490252,1235,358,205,202,ok,10.895429800031707,1,undersample,Bank Customer Churn
8,QSVC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.63,0.2817824377457405,0.5282555282555282,0.36752136752136755,0.5921252531422023,0.1527097139363622,0.567834398342873,1045,548,192,215,ok,10.809361599967815,1,undersample,Bank Customer Churn
9,QSVC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.702,0.3492822966507177,0.538083538083538,0.42359767891682787,0.640981505388285,0.24469674524325624,0.6572335046911318,1185,408,188,219,ok,10.875491200014949,1,undersample,Bank Customer Churn
10,QSVC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.694,0.3508771929824561,0.5882352941176471,0.43956043956043955,0.654670410877919,0.26277427869107867,0.6976949699477781,1148,444,168,240,ok,10.749193399969954,1,undersample,Bank Customer Churn
11,QSVC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.5595,0.26514399205561073,0.6544117647058824,0.3773851590106007,0.5947938220514337,0.1527996233108014,0.6022807049955661,852,740,141,267,ok,10.836912300030235,1,undersample,Bank Customer Churn
12,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.594,0.2603550295857988,0.5405405405405406,0.3514376996805112,0.5740995232520656,0.12079004842455425,0.5718846735795888,968,625,187,220,ok,11.20167479995871,1,undersample,Bank Customer Churn
13,QSVC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.7085,0.35852090032154343,0.547911547911548,0.4334305150631681,0.6487203690593522,0.2586936339550358,0.6507185151252948,1194,399,184,223,ok,10.732304800010752,1,undersample,Bank Customer Churn
14,QSVC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.6745,0.31345565749235477,0.5036855036855037,0.38642789820923656,0.6109136871848736,0.19037452255743725,0.6131586131586131,1144,449,202,205,ok,10.286520400026347,1,undersample,Bank Customer Churn
0,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.6195,0.29161747343565525,0.6053921568627451,0.39362549800796814,0.6142538673760962,0.18635719267089446,0.6928399657601734,992,600,161,247,ok,0.5532167000346817,1,undersample,Bank Customer Churn
1,RandomForest,classical,LDA,default,1200,2000,1.00000761449337e-07,{},0.6305,0.29129886506935687,0.5661764705882353,0.38467943380516234,0.6065806976056755,0.17559815104981966,0.6715570807468716,1030,562,177,231,ok,0.5733751999796368,1,undersample,Bank Customer Churn
2,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.618,0.2867383512544803,0.5896805896805897,0.3858520900321543,0.6074579972885057,0.17539662974104742,0.671978604181994,996,597,167,240,ok,0.5501519999816082,1,undersample,Bank Customer Churn
3,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.612,0.293854748603352,0.6461916461916462,0.4039938556067588,0.6247279637110146,0.2019790213999251,0.7065092827804693,961,632,144,263,ok,0.5632275000098161,1,undersample,Bank Customer Churn
4,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.632,0.2956521739130435,0.5847665847665847,0.3927392739273927,0.6144171906883771,0.1878643938505755,0.6846792863742015,1026,567,169,238,ok,0.5727566999848932,1,undersample,Bank Customer Churn
5,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.6395,0.31076178960096734,0.6299019607843137,0.4161943319838057,0.6359308798896444,0.2224579732643718,0.7013506564686176,1022,570,151,257,ok,0.5170738999731839,1,undersample,Bank Customer Churn
6,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.5795,0.26745435016111707,0.6102941176470589,0.3719193427931292,0.590951078924032,0.1469520913585025,0.6596824502414032,910,682,159,249,ok,0.5514817000366747,1,undersample,Bank Customer Churn
7,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.6155,0.2829736211031175,0.5798525798525799,0.38033843674456086,0.6022301191792717,0.1669481668616227,0.6653803263972755,995,598,171,236,ok,0.5850843000225723,1,undersample,Bank Customer Churn
8,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.6035,0.28314606741573034,0.6191646191646192,0.38858905165767155,0.6093312110261263,0.17714249370940516,0.674107080886742,955,638,155,252,ok,0.566663499979768,1,undersample,Bank Customer Churn
9,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.612,0.2857142857142857,0.6044226044226044,0.38801261829652994,0.6091792871453888,0.177546413894377,0.6739852333072672,978,615,161,246,ok,0.5860585000482388,1,undersample,Bank Customer Churn
10,RandomForest,classical,LDA,default,1200,2000,1.9994331523776054e-07,{},0.6225,0.2994219653179191,0.6348039215686274,0.40691280439905736,0.6270753276184846,0.20672207825476913,0.6821477177554439,986,606,149,259,ok,0.5523410000023432,1,undersample,Bank Customer Churn
11,RandomForest,classical,LDA,default,1200,2000,2.00001522898674e-07,{},0.591,0.27765726681127983,0.6274509803921569,0.3849624060150376,0.6045546359247216,0.16904411731263846,0.6905629557099222,926,666,152,256,ok,0.448174899967853,1,undersample,Bank Customer Churn
12,RandomForest,classical,LDA,default,1200,2000,4.00003045797348e-07,{},0.615,0.29537767756482525,0.6437346437346437,0.40494590417310666,0.6256965748491172,0.20372725786562965,0.6761129388248033,968,625,145,262,ok,0.5692397999810055,1,undersample,Bank Customer Churn
13,RandomForest,classical,LDA,default,1200,2000,3.00002284348011e-07,{},0.64,0.3070283600493218,0.6117936117936118,0.4088669950738916,0.6295000701780362,0.21237516902844997,0.6910253859406402,1031,562,158,249,ok,0.5373548999777995,1,undersample,Bank Customer Churn
14,RandomForest,classical,LDA,default,1200,2000,4.00003045797348e-07,{},0.5955,0.2705479452054795,0.5823095823095823,0.36944660950896335,0.5905898194033787,0.14702096647065163,0.6477694952271223,954,639,170,237,ok,0.5226079000276513,1,undersample,Bank Customer Churn
0,VQC,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.7535911602209945,0.16853932584269662,0.2857142857142857,0.21201413427561838,0.5503571428571428,0.08114345833990015,0.4924642857142857,652,148,75,30,ok,3.3391866000019945,1,undersample,Bank Marketing
1,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.577433628318584,0.13421052631578947,0.49038461538461536,0.21074380165289255,0.5395673076923077,0.0511529538451565,0.5846033653846154,471,329,53,51,ok,3.2248346999986097,1,undersample,Bank Marketing
2,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.5199115044247787,0.13004484304932734,0.5576923076923077,0.2109090909090909,0.5363461538461538,0.04639273229401664,0.5671514423076923,412,388,46,58,ok,3.334428999980446,1,undersample,Bank Marketing
3,VQC,quantum,LDA,default,1200,904,1.00000761449337e-07,{},0.5707964601769911,0.145,0.5576923076923077,0.23015873015873015,0.5650961538461539,0.08363763122992758,0.5895432692307692,458,342,46,58,ok,3.0903425999567844,1,undersample,Bank Marketing
4,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.5973451327433629,0.1408839779005525,0.49038461538461536,0.21888412017167383,0.5508173076923076,0.06618344700897795,0.5444951923076924,489,311,53,51,ok,3.0084258999559097,1,undersample,Bank Marketing
5,VQC,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.5701657458563536,0.12827225130890052,0.4666666666666667,0.20123203285420946,0.5252083333333333,0.0326912288429321,0.51275,467,333,56,49,ok,3.2727700999821536,1,undersample,Bank Marketing
6,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6526548672566371,0.16981132075471697,0.5192307692307693,0.2559241706161137,0.5946153846153847,0.12644191069270994,0.6051923076923077,536,264,50,54,ok,3.1585062999511138,1,undersample,Bank Marketing
7,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.46017699115044247,0.13636363636363635,0.6923076923076923,0.22784810126582278,0.5611538461538461,0.07917800436699168,0.5958052884615385,344,456,32,72,ok,3.3595271999947727,1,undersample,Bank Marketing
8,VQC,quantum,LDA,default,1200,904,1.9994331523776054e-07,{},0.4502212389380531,0.11992263056092843,0.5961538461538461,0.1996779388083736,0.5137019230769231,0.01767145991021058,0.5040264423076923,345,455,42,62,ok,3.1005051000392996,1,undersample,Bank Marketing
9,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6393805309734514,0.16566265060240964,0.5288461538461539,0.25229357798165136,0.5912980769230769,0.12086101365562686,0.6227644230769231,523,277,49,55,ok,3.343793200037908,1,undersample,Bank Marketing
10,VQC,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.5270718232044199,0.12354312354312354,0.5047619047619047,0.19850187265917604,0.5173809523809524,0.022295185287215115,0.5242619047619047,424,376,52,53,ok,3.298708999995142,1,undersample,Bank Marketing
11,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.588495575221239,0.13783783783783785,0.49038461538461536,0.21518987341772153,0.5458173076923076,0.05946339948735279,0.5615625,481,319,53,51,ok,3.1887690000003204,1,undersample,Bank Marketing
12,VQC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6415929203539823,0.16666666666666666,0.5288461538461539,0.2534562211981567,0.5925480769230769,0.12267219649280854,0.6093149038461538,525,275,49,55,ok,3.238540099991951,1,undersample,Bank Marketing
13,VQC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.4745575221238938,0.11434511434511435,0.5288461538461539,0.18803418803418803,0.49817307692307694,-0.002336518363208256,0.5167307692307692,374,426,49,55,ok,3.150987100030761,1,undersample,Bank Marketing
14,VQC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.6172566371681416,0.15625,0.5288461538461539,0.2412280701754386,0.5787980769230769,0.10312558063753298,0.6065264423076923,503,297,49,55,ok,3.1180246000294574,1,undersample,Bank Marketing
0,QSVC,quantum,LDA,default,1200,905,2.00001522898674e-07,{},0.5414364640883977,0.11822660098522167,0.45714285714285713,0.18786692759295498,0.5048214285714285,0.00620914906545283,0.5344761904761904,442,358,57,48,ok,4.546256099944003,1,undersample,Bank Marketing
1,QSVC,quantum,LDA,default,1200,904,1.00000761449337e-07,{},0.5829646017699115,0.1678832116788321,0.6634615384615384,0.26796116504854367,0.6179807692307693,0.15120233976451197,0.6440264423076923,458,342,35,69,ok,4.539762200030964,1,undersample,Bank Marketing
2,QSVC,quantum,LDA,default,1200,904,3.00002284348011e-07,{},0.5553097345132744,0.11597938144329897,0.4326923076923077,0.18292682926829268,0.5019711538461539,0.002541390879239062,0.512938701923077,457,343,59,45,ok,4.633721899997909,1,undersample,Bank Marketing
3,QSVC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6626106194690266,0.1522491349480969,0.4230769230769231,0.22391857506361323,0.5584134615384615,0.07993152935005592,0.5322836538461538,555,245,60,44,ok,4.321446800022386,1,undersample,Bank Marketing
4,QSVC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6017699115044248,0.1464088397790055,0.5096153846153846,0.22746781115879827,0.5616826923076923,0.0803343070127897,0.5644591346153846,491,309,51,53,ok,4.323223899991717,1,undersample,Bank Marketing
5,QSVC,quantum,LDA,default,1200,905,1.00000761449337e-07,{},0.5966850828729282,0.1408839779005525,0.4857142857142857,0.21841541755888652,0.5484821428571428,0.06338656910463875,0.5426130952380952,489,311,54,51,ok,4.305539299966767,1,undersample,Bank Marketing
6,QSVC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.6150442477876106,0.12111801242236025,0.375,0.18309859154929578,0.510625,0.014158953952660999,0.5087379807692308,517,283,65,39,ok,4.6406906000338495,1,undersample,Bank Marketing
7,QSVC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.6869469026548672,0.18374558303886926,0.5,0.268733850129199,0.6056250000000001,0.14535144810727074,0.5877884615384615,569,231,52,52,ok,4.419674300006591,1,undersample,Bank Marketing
8,QSVC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.5707964601769911,0.12827225130890052,0.47115384615384615,0.20164609053497942,0.527451923076923,0.035464798701751774,0.52375,467,333,55,49,ok,4.707674000004772,1,undersample,Bank Marketing
9,QSVC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.4646017699115044,0.12745098039215685,0.625,0.21172638436482086,0.534375,0.04423857882296294,0.5401923076923077,355,445,39,65,ok,4.691703399992548,1,undersample,Bank Marketing
10,QSVC,quantum,LDA,default,1200,905,3.00002284348011e-07,{},0.594475138121547,0.1478494623655914,0.5238095238095238,0.23060796645702306,0.563779761904762,0.08302663905378302,0.5606904761904762,483,317,50,55,ok,4.5734935000073165,1,undersample,Bank Marketing
11,QSVC,quantum,LDA,default,1200,904,2.00001522898674e-07,{},0.5918141592920354,0.136986301369863,0.4807692307692308,0.21321961620469082,0.5435096153846154,0.05658953016670511,0.5366346153846153,485,315,54,50,ok,4.722618100000545,1,undersample,Bank Marketing
12,QSVC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.6404867256637168,0.1353135313531353,0.3942307692307692,0.20147420147420148,0.5333653846153846,0.045105473272705095,0.5595252403846154,538,262,63,41,ok,4.62320400000317,1,undersample,Bank Marketing
13,QSVC,quantum,LDA,default,1200,904,4.00003045797348e-07,{},0.6338495575221239,0.13968253968253969,0.4230769230769231,0.2100238663484487,0.5421634615384615,0.05646963660012563,0.49668269230769224,529,271,60,44,ok,4.54060250002658,1,undersample,Bank Marketing
14,QSVC,quantum,LDA,default,1200,904,3.00002284348011e-07,{},0.6648230088495575,0.16943521594684385,0.49038461538461536,0.2518518518518518,0.5889423076923077,0.120436506204082,0.6043990384615385,550,250,53,51,ok,4.590802100021392,1,undersample,Bank Marketing
0,RandomForest,classical,LDA,default,1200,905,1.00000761449337e-07,{},0.5889502762430939,0.14588859416445624,0.5238095238095238,0.22821576763485477,0.5606547619047619,0.07880375363640212,0.6109226190476191,478,322,50,55,ok,0.4247355000115931,1,undersample,Bank Marketing
1,RandomForest,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5851769911504425,0.13866666666666666,0.5,0.21711899791231734,0.548125,0.06233312947073672,0.5991826923076923,477,323,52,52,ok,0.4428934999741614,1,undersample,Bank Marketing
2,RandomForest,classical,LDA,default,1200,904,1.00000761449337e-07,{},0.581858407079646,0.15920398009950248,0.6153846153846154,0.25296442687747034,0.5964423076923078,0.12384953131390261,0.644140625,462,338,40,64,ok,0.44245450000744313,1,undersample,Bank Marketing
3,RandomForest,classical,LDA,default,1200,904,1.00000761449337e-07,{},0.5309734513274337,0.15367965367965367,0.6826923076923077,0.2508833922261484,0.5969711538461538,0.12379471365247609,0.6590925480769232,409,391,33,71,ok,0.4646354000433348,1,undersample,Bank Marketing
4,RandomForest,classical,LDA,default,1200,904,1.00000761449337e-07,{},0.581858407079646,0.1608910891089109,0.625,0.2559055118110236,0.600625,0.1291581653755128,0.6410396634615385,461,339,39,65,ok,0.45024169998941943,1,undersample,Bank Marketing
5,RandomForest,classical,LDA,default,1200,905,1.00000761449337e-07,{},0.5502762430939226,0.1552511415525114,0.6476190476190476,0.2504604051565378,0.5925595238095238,0.11863019787276388,0.6309523809523809,430,370,37,68,ok,0.47419599996646866,1,undersample,Bank Marketing
6,RandomForest,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5674778761061947,0.15421686746987953,0.6153846153846154,0.2466281310211946,0.5883173076923077,0.11309906178256879,0.6373197115384616,449,351,40,64,ok,0.4622623000177555,1,undersample,Bank Marketing
7,RandomForest,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.5586283185840708,0.1393643031784841,0.5480769230769231,0.2222222222222222,0.5540384615384616,0.06928358977738344,0.6328846153846154,448,352,47,57,ok,0.45682510000187904,1,undersample,Bank Marketing
8,RandomForest,classical,LDA,default,1200,904,2.00001522898674e-07,{},0.6283185840707964,0.17231638418079095,0.5865384615384616,0.2663755458515284,0.6101442307692309,0.14400263442557043,0.658545673076923,507,293,43,61,ok,0.4574068000074476,1,undersample,Bank Marketing
9,RandomForest,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.5907079646017699,0.16243654822335024,0.6153846153846154,0.2570281124497992,0.6014423076923077,0.13055021163140113,0.6494411057692309,470,330,40,64,ok,0.4820125999976881,1,undersample,Bank Marketing
10,RandomForest,classical,LDA,default,1200,905,5.00003807246685e-07,{},0.5458563535911602,0.11940298507462686,0.45714285714285713,0.1893491124260355,0.5073214285714286,0.009437749573281412,0.5604226190476191,446,354,57,48,ok,0.37941749999299645,1,undersample,Bank Marketing
11,RandomForest,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.5530973451327433,0.1527777777777778,0.6346153846153846,0.2462686567164179,0.5885576923076923,0.11313710899797946,0.6204206730769231,434,366,38,66,ok,0.38062040001386777,1,undersample,Bank Marketing
12,RandomForest,classical,LDA,default,1200,904,3.9994483813643456e-07,{},0.5940265486725663,0.1566579634464752,0.5769230769230769,0.2464065708418891,0.5865865384615384,0.1118211071764257,0.63796875,477,323,44,60,ok,0.4705541000002995,1,undersample,Bank Marketing
13,RandomForest,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.5807522123893806,0.1409921671018277,0.5192307692307693,0.22176591375770022,0.5539903846153846,0.0697252100828018,0.5946875,471,329,50,54,ok,0.4270560000441037,1,undersample,Bank Marketing
14,RandomForest,classical,LDA,default,1200,904,4.00003045797348e-07,{},0.6327433628318584,0.17796610169491525,0.6057692307692307,0.27510917030567683,0.6210096153846154,0.1582080448926935,0.6818870192307693,509,291,41,63,ok,0.45548130001407117,1,undersample,Bank Marketing
0,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.5895,0.28101802757158006,0.6495098039215687,0.3923019985196151,0.611815203468322,0.18052573725464796,0.6361926051827766,914,678,143,265,ok,21.850237899983767,1,smote,Bank Customer Churn
1,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.6925,0.3359746434231379,0.5196078431372549,0.4080846968238691,0.6282084441816929,0.22234728727138608,0.6435409276776037,1173,419,196,212,ok,21.819330499973148,1,smote,Bank Customer Churn
2,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.6945,0.3563380281690141,0.6216216216216216,0.4529991047448523,0.6673707605910996,0.2816376088230058,0.729035661239051,1136,457,154,253,ok,21.84337499999674,1,smote,Bank Customer Churn
3,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.6095,0.29405286343612336,0.6560196560196561,0.40608365019011405,0.6268171098679574,0.20509671113960365,0.6492347509296662,952,641,140,267,ok,22.170980099996086,1,smote,Bank Customer Churn
4,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.755,0.3715170278637771,0.29484029484029484,0.3287671232876712,0.5837038887886346,0.18315253370358534,0.6288445610479508,1390,203,287,120,ok,22.050822000019252,1,smote,Bank Customer Churn
5,VQC,quantum,LDA,default,1200,2000,1.00000761449337e-07,{},0.204,0.204,1.0,0.3388704318936877,0.5,0.0,0.5570222435707952,0,1592,0,408,ok,21.328209200000856,1,smote,Bank Customer Churn
6,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.6405,0.302915082382763,0.5857843137254902,0.3993316624895572,0.6201534633954084,0.19813323454263232,0.6247813824022072,1042,550,169,239,ok,21.743818900024053,1,smote,Bank Customer Churn
7,VQC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.622,0.2503576537911302,0.42997542997543,0.31645569620253167,0.5505181606876522,0.08531106861290665,0.5771009838806449,1069,524,232,175,ok,21.963268499996047,1,smote,Bank Customer Churn
8,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.695,0.33811802232854865,0.5208845208845209,0.41005802707930367,0.6301848844221725,0.22595742193445323,0.644482695330153,1178,415,195,212,ok,21.72462649998488,1,smote,Bank Customer Churn
9,VQC,quantum,LDA,default,1200,2000,4.00003045797348e-07,{},0.73,0.38188277087033745,0.5282555282555282,0.44329896907216493,0.6548998921880278,0.2773343235222186,0.7125461362749499,1245,348,192,215,ok,21.514350400015246,1,smote,Bank Customer Churn
10,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.614,0.27419354838709675,0.5416666666666666,0.3640856672158155,0.5871021775544388,0.14311690545060982,0.58678810720268,1007,585,187,221,ok,21.658254700014368,1,smote,Bank Customer Churn
11,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.5815,0.2826747720364742,0.6838235294117647,0.4,0.6195499556606563,0.19271598064187367,0.6408466967188885,884,708,129,279,ok,21.682180500007235,1,smote,Bank Customer Churn
12,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.664,0.30935251798561153,0.5282555282555282,0.39019963702359345,0.613468630417783,0.19187272475400033,0.6408488611878442,1113,480,192,215,ok,21.848033200018108,1,smote,Bank Customer Churn
13,VQC,quantum,LDA,default,1200,2000,2.00001522898674e-07,{},0.3705,0.21825396825396826,0.8108108108108109,0.3439291297550808,0.5344072886445768,0.06450594357970639,0.6214766384257909,411,1182,77,330,ok,20.844184999994468,1,smote,Bank Customer Churn
14,VQC,quantum,LDA,default,1200,2000,3.00002284348011e-07,{},0.686,0.3248811410459588,0.5036855036855037,0.394990366088632,0.6181327706751436,0.20468644087498844,0.6017743475370594,1167,426,202,205,ok,21.817433000018355,1,smote,Bank Customer Churn
0,QSVC,quantum,LDA,default,1200,2000,1.00000761449337e-07,{},0.7105,0.36006546644844517,0.5392156862745098,0.43179587831207067,0.6468063355995665,0.25686485056451674,0.6615922751009952,1201,391,188,220,ok,11.158555799978785,1,smote,Bank Customer Churn
1,QSVC,quantum,LDA,default,1200,2000,1.00000761449337e-07,{},0.7155,0.3793103448275862,0.6200980392156863,0.47069767441860466,0.6800238939797024,0.3077398718878442,0.7158125184747266,1178,414,155,253,ok,11.25424550002208,1,smote,Bank Customer Churn
