fold,model,family,reduction,optimizer,n_train,n_test,inner_f1,n_evaluations,convergence,stopped_early,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset
5,VQC,quantum,LDA,gwo,1200,905,0.2675658544354196,88,"[0.24830052257920188, 0.25250567186467937, 0.2580103586471488, 0.2580103586471488, 0.26419999261474836, 0.26419999261474836, 0.26756585443541964, 0.26756585443541964, 0.26756585443541964, 0.26756585443541964, 0.26756585443541964]",True,669.6075634000008,"{'n_layers': 2, 'learning_rate': 0.0035662692757163633, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.31821169577715697}",0.5889502762430939,0.1687344913151365,0.6476190476190476,0.2677165354330709,0.6144345238095239,0.1474763307813103,0.6555952380952381,465,335,37,68,ok,2.3054834000067785,1,Bank Marketing
6,VQC,quantum,LDA,gwo,1200,904,0.2519905463503731,96,"[0.24741220252056165, 0.2502428484630878, 0.2502428484630878, 0.2502428484630878, 0.2506157798796154, 0.2506157798796154, 0.2506157798796154, 0.25084655346381185, 0.25084655346381185, 0.25084655346381185, 0.25084655346381185, 0.25199054635037316]",False,638.3652380999993,"{'n_layers': 1, 'learning_rate': 0.035464773267388866, 'map_reps': 2, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.18685937822597215}",0.5608407079646017,0.161662817551963,0.6730769230769231,0.260707635009311,0.6096634615384615,0.1400874427258132,0.6521274038461538,437,363,34,70,ok,2.209747100016102,1,Bank Marketing
7,VQC,quantum,LDA,gwo,1200,904,0.2934101721369291,96,"[0.2579583252316844, 0.2579583252316844, 0.25869289827533476, 0.26285429802461097, 0.26285429802461097, 0.26473297765763193, 0.2726502119172276, 0.2726502119172276, 0.29341017213692916, 0.29341017213692916, 0.29341017213692916, 0.29341017213692916]",False,813.0192148999777,"{'n_layers': 5, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.20885778543648212}",0.6084070796460177,0.1657754010695187,0.5961538461538461,0.2594142259414226,0.6030769230769231,0.133560909866203,0.6735216346153846,488,312,42,62,ok,2.6728217999916524,1,Bank Marketing
8,VQC,quantum,LDA,gwo,1200,904,0.276360338498147,96,"[0.26170375522161526, 0.2632631343076033, 0.2683719578257538, 0.2683719578257538, 0.2683719578257538, 0.27038518687255597, 0.27038518687255597, 0.27412586589449767, 0.27412586589449767, 0.27636033849814706, 0.27636033849814706, 0.27636033849814706]",False,761.9808169000316,"{'n_layers': 3, 'learning_rate': 0.31962227309684105, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.3557439145422204}",0.5088495575221239,0.1626984126984127,0.7884615384615384,0.2697368421052631,0.6304807692307692,0.1676458871181857,0.7090264423076923,378,422,22,82,ok,2.281269999977667,1,Bank Marketing
9,VQC,quantum,LDA,gwo,1200,904,0.3028602475028499,96,"[0.2984541710812378, 0.2984541710812378, 0.2984541710812378, 0.2984541710812378, 0.2991114136529845, 0.2991114136529845, 0.2991114136529845, 0.2991114136529845, 0.3028115724350034, 0.3028115724350034, 0.3028115724350034, 0.3028602475028499]",False,707.3054849000182,"{'n_layers': 2, 'learning_rate': 0.46970352642971125, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.2846471064966148}",0.5940265486725663,0.1584415584415584,0.5865384615384616,0.2494887525562372,0.5907692307692307,0.1171429806153531,0.6173437500000001,476,324,43,61,ok,2.063657799968496,1,Bank Marketing
10,VQC,quantum,LDA,gwo,1200,905,0.2678847288404811,72,"[0.2466393281256384, 0.2466393281256384, 0.2466393281256384, 0.24686149913163016, 0.2678847288404811, 0.2678847288404811, 0.2678847288404811, 0.2678847288404811, 0.2678847288404811]",True,584.5274109999882,"{'n_layers': 4, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.31435957424954813}",0.8773480662983425,0.425,0.1619047619047619,0.2344827586206896,0.566577380952381,0.2074714279308167,0.6408214285714287,777,23,88,17,ok,4.459399399987888,1,Bank Marketing
11,VQC,quantum,LDA,gwo,1200,904,0.2877492337631478,88,"[0.2588450543167524, 0.2601426731593407, 0.2642094187136364, 0.2829958712311654, 0.2829958712311654, 0.2829958712311654, 0.2877492337631478, 0.2877492337631478, 0.2877492337631478, 0.2877492337631478, 0.2877492337631478]",True,763.390327400004,"{'n_layers': 3, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.36184124478554924}",0.4225663716814159,0.1421232876712329,0.7980769230769231,0.2412790697674418,0.5859134615384616,0.114649314830928,0.6703846153846154,299,501,21,83,ok,2.1322959000244737,1,Bank Marketing
12,VQC,quantum,LDA,gwo,1200,904,0.3263525125897353,96,"[0.3018707617107734, 0.3018707617107734, 0.3035176713723331, 0.3060049800133926, 0.31335489264065436, 0.31335489264065436, 0.31335489264065436, 0.31538213001639015, 0.32635251258973536, 0.32635251258973536, 0.32635251258973536, 0.32635251258973536]",False,645.2866419000202,"{'n_layers': 2, 'learning_rate': 0.3957766410761994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.26090151176315113}",0.7688053097345132,0.2511848341232227,0.5096153846153846,0.3365079365079365,0.6560576923076923,0.2354338986688,0.7195072115384615,642,158,51,53,ok,2.6709100999869406,1,Bank Marketing
13,VQC,quantum,LDA,gwo,1200,904,0.2819061603441909,96,"[0.26945758965350014, 0.26966283067288604, 0.26966283067288604, 0.28017716815287247, 0.28017716815287247, 0.28017716815287247, 0.28017716815287247, 0.2819061603441909, 0.2819061603441909, 0.2819061603441909, 0.2819061603441909, 0.2819061603441909]",True,729.2024856000207,"{'n_layers': 3, 'learning_rate': 0.0671612797240452, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.1172812110205991}",0.6050884955752213,0.178117048346056,0.6730769230769231,0.2816901408450704,0.6346634615384615,0.1733543354250208,0.685721153846154,477,323,34,70,ok,2.353478899982292,1,Bank Marketing
14,VQC,quantum,LDA,gwo,1200,904,0.2686325663111598,88,"[0.25396076316321714, 0.25396076316321714, 0.25396076316321714, 0.25396076316321714, 0.2583870548131391, 0.2583870548131391, 0.26863256631115984, 0.26863256631115984, 0.26863256631115984, 0.26863256631115984, 0.26863256631115984]",True,819.9802217000397,"{'n_layers': 5, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.35593293047782376}",0.6913716814159292,0.1818181818181818,0.4807692307692308,0.2638522427440633,0.5997596153846154,0.1383740828133853,0.6284134615384616,575,225,54,50,ok,2.504292399971746,1,Bank Marketing
0,QSVC,quantum,LDA,gwo,1200,905,0.2545390712264436,56,"[0.24649639972948245, 0.24720382265043042, 0.25453907122644365, 0.25453907122644365, 0.25453907122644365, 0.25453907122644365, 0.25453907122644365]",True,236.67194650002057,"{'C': 0.04029818350657751, 'map_reps': 3, 'scale': 0.25, 'entanglement': 'circular'}",0.7458563535911602,0.2340425531914893,0.5238095238095238,0.3235294117647059,0.6494047619047619,0.2182542684017279,0.6826309523809524,620,180,50,55,ok,4.216749899962451,1,Bank Marketing
1,QSVC,quantum,LDA,gwo,1200,904,0.2464286232402174,72,"[0.23396464769652103, 0.24551970941594212, 0.24551970941594212, 0.24551970941594212, 0.24641495041952707, 0.24641495041952707, 0.24641495041952707, 0.24641495041952707, 0.24642862324021744]",True,234.25374890002425,"{'C': 40.90280414005436, 'map_reps': 1, 'scale': 0.30987360255301993, 'entanglement': 'full'}",0.6747787610619469,0.1678321678321678,0.4615384615384615,0.2461538461538461,0.5820192307692308,0.1125460083519369,0.6465865384615385,562,238,56,48,ok,2.6084547999780625,1,Bank Marketing
2,QSVC,quantum,LDA,gwo,1200,904,0.2628497287096012,72,"[0.2498875886320401, 0.25211958946898705, 0.25988597645312556, 0.25988597645312556, 0.26284972870960127, 0.26284972870960127, 0.26284972870960127, 0.26284972870960127, 0.26284972870960127]",True,209.43329070002076,"{'C': 0.023719821840425266, 'map_reps': 1, 'scale': 0.43587426388013045, 'entanglement': 'circular'}",0.7123893805309734,0.213235294117647,0.5576923076923077,0.3085106382978723,0.6450961538461539,0.2018852398415213,0.669579326923077,586,214,46,58,ok,3.0441546000074595,1,Bank Marketing
3,QSVC,quantum,LDA,gwo,1200,904,0.334434325756921,44,"[0.3162687116113134, 0.33443432575692106, 0.33443432575692106, 0.33443432575692106, 0.33443432575692106, 0.33443432575692106]",True,199.2079267000081,"{'C': 0.010000000000000004, 'map_reps': 3, 'scale': 0.25, 'entanglement': 'linear'}",0.7013274336283186,0.2035714285714285,0.5480769230769231,0.296875,0.6346634615384615,0.1858532338190321,0.6772475961538462,577,223,47,57,ok,5.2292616999475285,1,Bank Marketing
4,QSVC,quantum,LDA,gwo,1200,904,0.2669226179914383,78,"[0.2549433564591201, 0.26080556670681115, 0.26330858098105264, 0.26650531792288185, 0.26650531792288185, 0.26692261799143835, 0.26692261799143835, 0.26692261799143835, 0.26692261799143835, 0.26692261799143835]",True,301.0289017999894,"{'C': 0.01884483496940319, 'map_reps': 3, 'scale': 0.3388817529936662, 'entanglement': 'linear'}",0.7123893805309734,0.208955223880597,0.5384615384615384,0.3010752688172043,0.6367307692307692,0.1910565631314997,0.6768569711538461,588,212,48,56,ok,2.874822999991011,1,Bank Marketing
5,QSVC,quantum,LDA,gwo,1200,905,0.2712081322217347,45,"[0.2647706045027222, 0.2712081322217347, 0.2712081322217347, 0.2712081322217347, 0.2712081322217347, 0.2712081322217347]",True,209.0363460000372,"{'C': 0.05161888067184233, 'map_reps': 3, 'scale': 0.25, 'entanglement': 'full'}",0.7690607734806629,0.2450980392156862,0.4761904761904761,0.3236245954692556,0.6418452380952381,0.2174254144661419,0.6858333333333333,646,154,55,50,ok,5.233605899964459,1,Bank Marketing
6,QSVC,quantum,LDA,gwo,1200,904,0.2719087059978948,96,"[0.2577581021129408, 0.26299524703158705, 0.2632913539103255, 0.2650116226665718, 0.2650116226665718, 0.26548679491651245, 0.26742406288264803, 0.26802187801295746, 0.26986560942965854, 0.270875614795312, 0.270875614795312, 0.2719087059978948]",False,262.8942420000094,"{'C': 0.08629391768977758, 'map_reps': 1, 'scale': 0.32616095302529236, 'entanglement': 'circular'}",0.7245575221238938,0.1966527196652719,0.4519230769230769,0.2740524781341107,0.6059615384615384,0.1533310610147877,0.6576201923076923,608,192,57,47,ok,2.0869965000310917,1,Bank Marketing
7,QSVC,quantum,LDA,gwo,1200,904,0.281251298333541,87,"[0.26702571146292686, 0.26771597778776235, 0.2731986411585911, 0.2780798241418947, 0.2803221153508637, 0.28045458325111167, 0.28125129833354107, 0.28125129833354107, 0.28125129833354107, 0.28125129833354107, 0.28125129833354107]",True,277.3038651999668,"{'C': 0.028398632001964005, 'map_reps': 1, 'scale': 0.27649349158937275, 'entanglement': 'linear'}",0.7477876106194691,0.2256637168141592,0.4903846153846153,0.3090909090909091,0.6358173076923077,0.2001601922563589,0.6762740384615384,625,175,53,51,ok,1.6947991999913938,1,Bank Marketing
8,QSVC,quantum,LDA,gwo,1200,904,0.2810795549486324,56,"[0.2620327423526522, 0.2775108866662071, 0.2810795549486324, 0.2810795549486324, 0.2810795549486324, 0.2810795549486324, 0.2810795549486324]",True,163.77200629998697,"{'C': 0.04754830143544091, 'map_reps': 1, 'scale': 0.34296990364399466, 'entanglement': 'circular'}",0.7477876106194691,0.2416666666666666,0.5576923076923077,0.3372093023255814,0.6650961538461538,0.2385827027573231,0.7097355769230769,618,182,46,58,ok,3.1456511999713257,1,Bank Marketing
9,QSVC,quantum,LDA,gwo,1200,904,0.3031830205048987,56,"[0.29034312630918585, 0.2990874300853695, 0.3031830205048987, 0.3031830205048987, 0.3031830205048987, 0.3031830205048987, 0.3031830205048987]",True,234.0168390000472,"{'C': 0.15173389892754122, 'map_reps': 1, 'scale': 0.35202186904362337, 'entanglement': 'linear'}",0.6836283185840708,0.1904761904761904,0.5384615384615384,0.2814070351758794,0.6204807692307692,0.1641235143205305,0.6884975961538461,562,238,48,56,ok,2.400917999970261,1,Bank Marketing
10,QSVC,quantum,LDA,gwo,1200,905,0.2959618074560603,80,"[0.28209475781528764, 0.2906880694425495, 0.2906880694425495, 0.2916106840885077, 0.2916106840885077, 0.2959618074560603, 0.2959618074560603, 0.2959618074560603, 0.2959618074560603, 0.2959618074560603]",True,229.72866219998104,"{'C': 13.567299947135027, 'map_reps': 1, 'scale': 0.3463470118845946, 'entanglement': 'circular'}",0.687292817679558,0.2013422818791946,0.5714285714285714,0.2977667493796526,0.6369642857142856,0.1866699873571897,0.6495833333333334,562,238,45,60,ok,2.632503699976951,1,Bank Marketing
11,QSVC,quantum,LDA,gwo,1200,904,0.2948761555904413,96,"[0.27337142106645657, 0.27337142106645657, 0.2757430463967771, 0.2852942901723389, 0.29430679741238747, 0.29430679741238747, 0.29430679741238747, 0.29430679741238747, 0.2948761555904413, 0.2948761555904413, 0.2948761555904413, 0.2948761555904413]",False,269.07160569995176,"{'C': 0.19613443440052775, 'map_reps': 1, 'scale': 0.28983710948085706, 'entanglement': 'circular'}",0.7323008849557522,0.2195121951219512,0.5192307692307693,0.3085714285714285,0.6396153846153847,0.2001909476996101,0.6848377403846153,608,192,50,54,ok,1.7945507000549696,1,Bank Marketing
12,QSVC,quantum,LDA,gwo,1200,904,0.2842048834474649,80,"[0.2434723573891436, 0.24928476863960736, 0.27277082221431537, 0.2836301708037867, 0.2836301708037867, 0.2842048834474649, 0.2842048834474649, 0.2842048834474649, 0.2842048834474649, 0.2842048834474649]",True,239.23928599996725,"{'C': 0.06141390658696359, 'map_reps': 1, 'scale': 0.279585958804226, 'entanglement': 'linear'}",0.7898230088495575,0.2584269662921348,0.4423076923076923,0.3262411347517731,0.6386538461538461,0.2225078146704082,0.69609375,668,132,58,46,ok,2.229550200048834,1,Bank Marketing
13,QSVC,quantum,LDA,gwo,1200,904,0.2705963627016258,88,"[0.2615646265030033, 0.2616798766899971, 0.2647311487901048, 0.2667653177207317, 0.2667653177207317, 0.270135985192068, 0.27059636270162585, 0.27059636270162585, 0.27059636270162585, 0.27059636270162585, 0.27059636270162585]",True,248.93612420000136,"{'C': 0.2573100717705455, 'map_reps': 1, 'scale': 0.25630387321897563, 'entanglement': 'linear'}",0.7079646017699115,0.2058823529411764,0.5384615384615384,0.2978723404255319,0.6342307692307692,0.1867672596545817,0.6874399038461538,584,216,48,56,ok,2.1140927000087686,1,Bank Marketing
14,QSVC,quantum,LDA,gwo,1200,904,0.2815109970509443,40,"[0.28151099705094434, 0.28151099705094434, 0.28151099705094434, 0.28151099705094434, 0.28151099705094434]",True,144.78411369997775,"{'C': 0.010299721857547055, 'map_reps': 2, 'scale': 0.30730940997166356, 'entanglement': 'full'}",0.6957964601769911,0.2101694915254237,0.5961538461538461,0.3107769423558897,0.652451923076923,0.2074936983414531,0.3109495192307692,567,233,42,62,ok,4.883422399987467,1,Bank Marketing
0,VQC,quantum,LDA,pso,1200,905,0.2649194961551941,96,"[0.24474936321721544, 0.2504043451428178, 0.25214908063059127, 0.25214908063059127, 0.25214908063059127, 0.25214908063059127, 0.25214908063059127, 0.2544061589243822, 0.2649194961551941, 0.2649194961551941, 0.2649194961551941, 0.2649194961551941]",False,685.1954601999605,"{'n_layers': 2, 'learning_rate': 0.11655015685837085, 'map_reps': 1, 'feature_map': 'zz', 'entanglement': 'linear', 'init_scale': 0.2529879255454485}",0.6198895027624309,0.1689750692520775,0.580952380952381,0.2618025751072961,0.6029761904761906,0.1346956000350149,0.6569642857142857,500,300,44,61,ok,2.943277499987744,1,Bank Marketing
1,VQC,quantum,LDA,pso,1200,904,0.3024921437237677,95,"[0.27761193049116395, 0.2881268664401195, 0.2969435430380342, 0.2969435430380342, 0.2998336631391781, 0.3011056828014392, 0.3011056828014392, 0.3011056828014392, 0.3011056828014392, 0.30249214372376776, 0.30249214372376776, 0.30249214372376776]",False,996.7261462000316,"{'n_layers': 6, 'learning_rate': 0.07818030174327183, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.5}",0.661504424778761,0.1920731707317073,0.6057692307692307,0.2916666666666667,0.6372596153846153,0.1821739490811949,0.709435096153846,535,265,41,63,ok,3.5976914999773726,1,Bank Marketing
2,VQC,quantum,LDA,pso,1200,904,0.2909978682091599,96,"[0.2826800506258533, 0.2826800506258533, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599, 0.2909978682091599]",False,1045.1965983000118,"{'n_layers': 6, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.27049626469356053}",0.875,0.3548387096774194,0.1057692307692307,0.1629629629629629,0.5403846153846154,0.1416183862080381,0.6720072115384615,780,20,93,11,ok,3.0530960999894887,1,Bank Marketing
3,VQC,quantum,LDA,pso,1200,904,0.2842351914475837,96,"[0.25586738081536897, 0.26287630127145384, 0.26287630127145384, 0.26287630127145384, 0.26287630127145384, 0.2731463180596203, 0.27357493120817417, 0.27357493120817417, 0.28423519144758375, 0.28423519144758375, 0.28423519144758375, 0.28423519144758375]",False,977.9052499999524,"{'n_layers': 5, 'learning_rate': 0.47463175344692143, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.3499729623604632}",0.2466814159292035,0.1287001287001287,0.9615384615384616,0.2270147559591373,0.5576442307692308,0.1058607915649564,0.6885817307692308,123,677,4,100,ok,3.4222515000146814,1,Bank Marketing
4,VQC,quantum,LDA,pso,1200,904,0.3024111817153089,96,"[0.28383951363734156, 0.28738707791699053, 0.28738707791699053, 0.2913828362643112, 0.3005224429727741, 0.30241118171530895, 0.30241118171530895, 0.30241118171530895, 0.30241118171530895, 0.30241118171530895, 0.30241118171530895, 0.30241118171530895]",False,619.0376727999537,"{'n_layers': 1, 'learning_rate': 0.23584200590097976, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.14036048199935097}",0.6338495575221239,0.1890410958904109,0.6634615384615384,0.2942430703624733,0.6467307692307692,0.1908411558771093,0.6919350961538462,504,296,35,69,ok,2.207091999996919,1,Bank Marketing
5,VQC,quantum,LDA,pso,1200,905,0.2474649058119834,92,"[0.23832366806926494, 0.24030046874773603, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344, 0.24746490581198344]",False,919.3495519999996,"{'n_layers': 5, 'learning_rate': 0.0019373347792849538, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.45981427712226136}",0.6320441988950276,0.1815642458100558,0.6190476190476191,0.2807775377969762,0.6263988095238096,0.1655683976686337,0.6745714285714285,507,293,40,65,ok,3.7424578000209294,1,Bank Marketing
6,VQC,quantum,LDA,pso,1200,904,0.337345920540764,96,"[0.29947389463931, 0.30311897998498055, 0.3178588207657975, 0.3302259606019537, 0.3302259606019537, 0.3302259606019537, 0.3302259606019537, 0.33734592054076407, 0.33734592054076407, 0.33734592054076407, 0.33734592054076407, 0.33734592054076407]",False,850.2917391000083,"{'n_layers': 5, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.27038505356686515}",0.7422566371681416,0.1822660098522167,0.3557692307692308,0.2410423452768729,0.5741346153846154,0.1133719638476228,0.6536778846153846,634,166,67,37,ok,4.839341700018849,1,Bank Marketing
7,VQC,quantum,LDA,pso,1200,904,0.2603052954797141,96,"[0.2414263970428354, 0.25072265078253414, 0.252811078513077, 0.252811078513077, 0.252811078513077, 0.2603052954797141, 0.2603052954797141, 0.2603052954797141, 0.2603052954797141, 0.2603052954797141, 0.2603052954797141, 0.2603052954797141]",False,864.962976699986,"{'n_layers': 3, 'learning_rate': 0.10963695204840233, 'map_reps': 1, 'feature_map': 'zz', 'entanglement': 'linear', 'init_scale': 0.29281370113511823}",0.6482300884955752,0.199438202247191,0.6826923076923077,0.308695652173913,0.6632211538461539,0.2131831250475206,0.7046033653846153,515,285,33,71,ok,2.920727299991995,1,Bank Marketing
8,VQC,quantum,LDA,pso,1200,904,0.2887778663057936,96,"[0.2717144883834137, 0.2723291268403026, 0.272518121651434, 0.27714802829439833, 0.2781086425693852, 0.2781086425693852, 0.28877786630579366, 0.28877786630579366, 0.28877786630579366, 0.28877786630579366, 0.28877786630579366, 0.28877786630579366]",False,1046.306812499999,"{'n_layers': 6, 'learning_rate': 0.07665157964707241, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.24023209576229437}",0.713495575221239,0.2261484098939929,0.6153846153846154,0.330749354005168,0.6708173076923076,0.2350631293241387,0.7350841346153847,581,219,40,64,ok,2.9858521999558434,1,Bank Marketing
9,VQC,quantum,LDA,pso,1200,904,0.3364090629608097,96,"[0.28799206548766515, 0.2909196321935042, 0.2909196321935042, 0.2983605938644076, 0.30623668909333496, 0.3222506797090292, 0.3222506797090292, 0.3222506797090292, 0.3364090629608097, 0.3364090629608097, 0.3364090629608097, 0.3364090629608097]",False,933.1114587999764,"{'n_layers': 6, 'learning_rate': 0.21200573410470164, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.48266992342211457}",0.6493362831858407,0.1839762611275964,0.5961538461538461,0.2811791383219955,0.6262019230769231,0.1665524983692183,0.7129086538461538,525,275,42,62,ok,4.130454900034238,1,Bank Marketing
10,VQC,quantum,LDA,pso,1200,905,0.2487995569837001,96,"[0.23912481658677187, 0.24652741232453823, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24777803841843252, 0.24879955698370018]",False,1004.7885823999532,"{'n_layers': 5, 'learning_rate': 0.039870260154138665, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.3018257421190812}",0.6132596685082873,0.1784776902887139,0.6476190476190476,0.279835390946502,0.6281845238095238,0.1662941998290295,0.6868214285714286,487,313,37,68,ok,2.908422500011511,1,Bank Marketing
11,VQC,quantum,LDA,pso,1200,904,0.2784244171008387,96,"[0.2663163341629418, 0.2663163341629418, 0.26928029707492007, 0.27340127314465384, 0.27340127314465384, 0.27340127314465384, 0.27340127314465384, 0.27842441710083876, 0.27842441710083876, 0.27842441710083876, 0.27842441710083876, 0.27842441710083876]",False,771.348679799994,"{'n_layers': 4, 'learning_rate': 0.07243397467379888, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.4927205649824037}",0.6360619469026548,0.1700879765395894,0.5576923076923077,0.2606741573033708,0.6019711538461539,0.1342572061589978,0.6490144230769231,517,283,46,58,ok,4.0811276999884285,1,Bank Marketing
12,VQC,quantum,LDA,pso,1200,904,0.2635306673354848,95,"[0.25276224026728594, 0.25288746087458397, 0.254249272280912, 0.26302398459243986, 0.2635306673354848, 0.2635306673354848, 0.2635306673354848, 0.2635306673354848, 0.2635306673354848, 0.2635306673354848, 0.2635306673354848, 0.2635306673354848]",False,987.684050300042,"{'n_layers': 6, 'learning_rate': 0.2225510744845104, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.32080504086101075}",0.5188053097345132,0.1471215351812366,0.6634615384615384,0.2408376963350785,0.5817307692307692,0.1043869468578235,0.629314903846154,400,400,35,69,ok,3.785852500004694,1,Bank Marketing
13,VQC,quantum,LDA,pso,1200,904,0.3061957695385022,90,"[0.2825907769727995, 0.2825907769727995, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022, 0.3061957695385022]",False,566.012767600012,"{'n_layers': 2, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.38770991741302036}",0.754424778761062,0.2412280701754386,0.5288461538461539,0.3313253012048193,0.6562980769230768,0.2296701329868237,0.725576923076923,627,173,49,55,ok,3.3073382999864407,1,Bank Marketing
14,VQC,quantum,LDA,pso,1200,904,0.2698237104426821,92,"[0.25099319243659574, 0.2564338270831642, 0.2564338270831642, 0.2568758924691128, 0.2568758924691128, 0.25816426735755627, 0.25960449037608635, 0.26784456199729395, 0.26784456199729395, 0.26822161632779157, 0.26964309934176733, 0.2698237104426821]",False,579.0537843999919,"{'n_layers': 2, 'learning_rate': 0.205813849088722, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.14908011136700527}",0.5077433628318584,0.1623762376237623,0.7884615384615384,0.2692939244663382,0.6298557692307692,0.1668863326679278,0.7016947115384615,377,423,22,82,ok,3.07783720002044,1,Bank Marketing
0,QSVC,quantum,LDA,pso,1200,905,0.2940726774571774,43,"[0.2875013336178385, 0.28853127537562073, 0.29257545714915184, 0.29257545714915184, 0.2928169421275469, 0.2928169421275469, 0.2928169421275469, 0.2928169421275469, 0.2928169421275469, 0.2932314168605295, 0.2940726774571774, 0.2940726774571774]",False,156.54170960001647,"{'C': 100.00000000000013, 'map_reps': 3, 'scale': 0.254680406599906, 'entanglement': 'full'}",0.7392265193370166,0.2390438247011952,0.5714285714285714,0.3370786516853932,0.6663392857142857,0.2379790552097837,0.693047619047619,609,191,45,60,ok,5.848145800002385,1,Bank Marketing
1,QSVC,quantum,LDA,pso,1200,904,0.2646964490263459,92,"[0.2590237485524635, 0.2590237485524635, 0.25992086097186357, 0.26298919460046283, 0.2634489420677469, 0.26383879041673913, 0.2646964490263459, 0.2646964490263459, 0.2646964490263459, 0.2646964490263459, 0.2646964490263459, 0.2646964490263459]",False,299.9389744999935,"{'C': 11.711733273548083, 'map_reps': 2, 'scale': 0.327013771620076, 'entanglement': 'circular'}",0.6194690265486725,0.1629213483146067,0.5576923076923077,0.2521739130434782,0.5925961538461538,0.1209398229282841,0.6461478365384615,502,298,46,58,ok,2.457346399954986,1,Bank Marketing
2,QSVC,quantum,LDA,pso,1200,904,0.2957830609425223,95,"[0.2535416098580759, 0.28494599082834376, 0.29516823341539844, 0.29516823341539844, 0.29516823341539844, 0.29516823341539844, 0.29516823341539844, 0.29516823341539844, 0.29516823341539844, 0.29516823341539844, 0.2957830609425223, 0.2957830609425223]",False,293.0963132000179,"{'C': 1.5766595567538497, 'map_reps': 2, 'scale': 0.25, 'entanglement': 'linear'}",0.6316371681415929,0.170028818443804,0.5673076923076923,0.2616407982261641,0.6036538461538461,0.1360143546888894,0.6669711538461539,512,288,45,59,ok,2.737329299969133,1,Bank Marketing
3,QSVC,quantum,LDA,pso,1200,904,0.2943141470061489,37,"[0.28720761199947137, 0.28978341286447945, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489, 0.2943141470061489]",False,131.41773919999832,"{'C': 100.00000000000013, 'map_reps': 1, 'scale': 0.25, 'entanglement': 'full'}",0.7278761061946902,0.231060606060606,0.5865384615384616,0.3315217391304347,0.6663942307692308,0.2335274691624911,0.7169591346153846,597,203,43,61,ok,3.3694544000318274,1,Bank Marketing
