fold,model,family,reduction,optimizer,n_train,n_test,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset,inner_f1,n_evaluations,convergence,stopped_early
1,SVC,classical,PCA,gwo,1200,10962,6.197836900013499,"{'C': 0.8021560352119268, 'gamma': 0.08599526454659683}",0.5395913154533845,0.0905833167429822,0.487152034261242,0.1527614571092831,0.5158137514744583,0.0177217764524004,0.4712256965293752,5460,4568,479,455,ok,0.304097099986393,4,HR Promotion,0.1907493922438557,64.0,"[0.18778061821459102, 0.18778061821459102, 0.18778061821459102, 0.19074939224385576, 0.19074939224385576, 0.19074939224385576, 0.19074939224385576, 0.19074939224385576]",True
2,SVC,classical,PCA,gwo,1200,10962,8.394362199993338,"{'C': 20.666940999043796, 'gamma': 0.005517439701744478}",0.6080094873198322,0.1198281709247117,0.5674518201284796,0.19787194325182,0.5896194082692657,0.1019996144393757,0.6261751357441134,6135,3893,404,530,ok,0.2412257000105455,4,HR Promotion,0.2261100504602556,96.0,"[0.21164403083124042, 0.21164403083124042, 0.21164403083124042, 0.21469581052574413, 0.21727275506469304, 0.21800798978961558, 0.22314748780834673, 0.22314748780834673, 0.22314748780834673, 0.22314748780834673, 0.22597257953374209, 0.22611005046025565]",False
3,SVC,classical,PCA,gwo,1200,10961,5.926988199993502,"{'C': 0.059236888569042884, 'gamma': 0.0011831009615268016}",0.5411914971261746,0.1093094238840137,0.6141479099678456,0.1855870445344129,0.5742757898463081,0.0829882683060178,0.4019488732727356,5359,4669,360,573,ok,0.3406492999638431,4,HR Promotion,0.1968587891653764,56.0,"[0.1965003180447061, 0.1965003180447061, 0.19685878916537644, 0.19685878916537644, 0.19685878916537644, 0.19685878916537644, 0.19685878916537644]",True
4,SVC,classical,PCA,gwo,1200,10961,8.711867599980906,"{'C': 100.00000000000013, 'gamma': 0.007698014040827587}",0.6296870723474136,0.1257183908045977,0.5627009646302251,0.2055196711685261,0.599310195119261,0.114134422144302,0.6349847971232532,6377,3651,408,525,ok,0.2607902000308968,4,HR Promotion,0.1939683054067621,88.0,"[0.1818095724790214, 0.1818095724790214, 0.18540941097332075, 0.18723782954107984, 0.18731880774992304, 0.18731880774992304, 0.1939683054067621, 0.1939683054067621, 0.1939683054067621, 0.1939683054067621, 0.1939683054067621]",True
5,SVC,classical,PCA,gwo,1200,10962,6.665299100044649,"{'C': 16.404835403953182, 'gamma': 0.00010000000000000009}",0.5560116767013319,0.1098988295973021,0.5931477516059958,0.185439330543933,0.5728503018101778,0.0816180233148658,0.6089833904040849,5541,4487,380,554,ok,0.3626672999816946,4,HR Promotion,0.2270570956065179,72.0,"[0.22385314350881066, 0.22654361678751922, 0.22654361678751922, 0.22654361678751922, 0.22705709560651796, 0.22705709560651796, 0.22705709560651796, 0.22705709560651796, 0.22705709560651796]",True
6,SVC,classical,PCA,gwo,1200,10962,7.52653619996272,"{'C': 0.1724164531737287, 'gamma': 0.0034754904297452692}",0.601715015508119,0.1191744340878828,0.5749464668094219,0.1974264705882353,0.5895773419009216,0.101655624572009,0.3803986952165627,6059,3969,397,537,ok,0.2800660000066273,4,HR Promotion,0.2073197704385823,80.0,"[0.2041136738528326, 0.20420781508080185, 0.20420781508080185, 0.20420781508080185, 0.2056915519831121, 0.20731977043858232, 0.20731977043858232, 0.20731977043858232, 0.20731977043858232, 0.20731977043858232]",True
7,SVC,classical,PCA,gwo,1200,10962,8.603403699991759,"{'C': 97.7863861067131, 'gamma': 0.00024313234218923812}",0.5528188286808976,0.1121970289288506,0.6145610278372591,0.1897520661157024,0.5808146184260089,0.0904494332026362,0.6083868273758529,5486,4542,360,574,ok,0.2912608000333421,4,HR Promotion,0.2033224927325281,96.0,"[0.19673236816093956, 0.19673236816093956, 0.19995021160069704, 0.20018959421586816, 0.20018959421586816, 0.20126373759758073, 0.20126373759758073, 0.20126373759758073, 0.20274018753181475, 0.20274018753181475, 0.2033224927325281, 0.2033224927325281]",False
8,SVC,classical,PCA,gwo,1200,10961,6.845534599968232,"{'C': 77.61297548073355, 'gamma': 0.00010000000000000009}",0.6343399324879117,0.1249085142717736,0.5487674169346195,0.2034976152623211,0.5955344862894079,0.1101980315394132,0.641804661845012,6441,3587,421,512,ok,0.2823046999983489,4,HR Promotion,0.2001752232937673,70.0,"[0.18997187485508085, 0.19463967405143878, 0.19463967405143878, 0.19897717910091214, 0.20017522329376733, 0.20017522329376733, 0.20017522329376733, 0.20017522329376733, 0.20017522329376733]",True
9,SVC,classical,PCA,gwo,1200,10961,6.317771400033962,"{'C': 53.52159473979834, 'gamma': 0.00010000000000000009}",0.60085758598668,0.1085077343039126,0.5112540192926045,0.1790204541189716,0.5602241376877861,0.0685807710272663,0.5784644367689012,6109,3919,456,477,ok,0.3463846999802626,4,HR Promotion,0.1776052742855305,63.0,"[0.1757679141761187, 0.17706568793525315, 0.17706568793525315, 0.17760527428553052, 0.17760527428553052, 0.17760527428553052, 0.17760527428553052, 0.17760527428553052]",True
10,SVC,classical,PCA,gwo,1200,10962,8.603993099997751,"{'C': 9.564736033357685, 'gamma': 0.08997346091798784}",0.6018974639664295,0.1024571163653222,0.4732334047109208,0.1684451219512195,0.5435572687695011,0.0497835268540509,0.5693996317804793,6156,3872,492,442,ok,0.2377833999926224,4,HR Promotion,0.2091436778444652,96.0,"[0.18781528304300862, 0.1951113501177686, 0.1951113501177686, 0.20278340698112562, 0.20441732578701508, 0.20441732578701508, 0.20441732578701508, 0.20441732578701508, 0.20914367784446528, 0.20914367784446528, 0.20914367784446528, 0.20914367784446528]",False
11,SVC,classical,PCA,gwo,1200,10962,6.398199699993711,"{'C': 16.50485430385794, 'gamma': 0.00013503538767981112}",0.6394818463783981,0.0993096123207647,0.4004282655246253,0.1591489361702127,0.5310876868109764,0.0365521787842841,0.4325093165261464,6636,3392,560,374,ok,0.3521507999976165,4,HR Promotion,0.1986161003873428,62.0,"[0.19002780194397195, 0.19287992907464527, 0.19287992907464527, 0.19861610038734287, 0.19861610038734287, 0.19861610038734287, 0.19861610038734287, 0.19861610038734287]",True
12,SVC,classical,PCA,gwo,1200,10962,4.920352799992543,"{'C': 3.4296657349390154, 'gamma': 0.0007531428318469927}",0.5098522167487685,0.1129904097646033,0.6937901498929336,0.194331983805668,0.5932552664103679,0.1042535860194133,0.6485676828648521,4941,5087,286,648,ok,0.3843284000176936,4,HR Promotion,0.2299607577446169,48.0,"[0.21773543875256382, 0.2299607577446169, 0.2299607577446169, 0.2299607577446169, 0.2299607577446169, 0.2299607577446169]",True
13,SVC,classical,PCA,gwo,1200,10961,4.893468400056008,"{'C': 1.0013064029397198, 'gamma': 0.009934388540494022}",0.5109022899370496,0.1091101694915254,0.662379421221865,0.1873578899499772,0.5795941781019576,0.0888960929661222,0.6100430049879629,4982,5046,315,618,ok,0.3414165000431239,4,HR Promotion,0.1922644797976362,48.0,"[0.1842632469305716, 0.19226447979763628, 0.19226447979763628, 0.19226447979763628, 0.19226447979763628, 0.19226447979763628]",True
14,SVC,classical,PCA,gwo,1200,10961,8.572056300006807,"{'C': 100.00000000000013, 'gamma': 0.0005838529953889827}",0.6113493294407445,0.1228746316028111,0.5809217577706324,0.2028443113772455,0.5975510264720733,0.1110249649842436,0.5,6159,3869,391,542,ok,0.2775184999918565,4,HR Promotion,0.1943839093426315,96.0,"[0.18700655279440356, 0.18700655279440356, 0.18700655279440356, 0.18700655279440356, 0.18861566601007906, 0.1887178091717877, 0.19299327365936678, 0.19299327365936678, 0.19299327365936678, 0.194167646366853, 0.19435042309606768, 0.19438390934263153]",False
0,DecisionTree,classical,PCA,gwo,1200,10962,2.3059676000266336,"{'max_depth': 2, 'min_samples_leaf': 20}",0.2023353402663747,0.0877322635135135,0.8897216274089935,0.1597155487218912,0.5140171758903763,0.0228379511944596,0.5417690210451421,1387,8641,103,831,ok,0.0959739999962039,4,HR Promotion,0.1912408790761075,31.0,"[0.19124087907610757, 0.19124087907610757, 0.19124087907610757, 0.19124087907610757, 0.19124087907610757]",True
1,DecisionTree,classical,PCA,gwo,1200,10962,3.7286009999806993,"{'max_depth': 2, 'min_samples_leaf': 9}",0.3551359241014413,0.0978104103841615,0.7987152034261242,0.174278705758673,0.5562682518925595,0.0682887600442089,0.55913346270699,3147,6881,188,746,ok,0.0520136000122875,4,HR Promotion,0.1754979570990807,50.0,"[0.17390883558316253, 0.17390883558316253, 0.17390883558316253, 0.1754979570990807, 0.1754979570990807, 0.1754979570990807, 0.1754979570990807, 0.1754979570990807]",True
2,DecisionTree,classical,PCA,gwo,1200,10962,3.3562366999685764,"{'max_depth': 7, 'min_samples_leaf': 4}",0.449826673964605,0.0950262196090894,0.6402569593147751,0.1654905216549052,0.5361735534507661,0.0408470753646853,0.5444327617147361,4333,5695,336,598,ok,0.0631855000392533,4,HR Promotion,0.182737702472117,44.0,"[0.16522427784162466, 0.17785712624314257, 0.18131465911393843, 0.18131465911393843, 0.18273770247211707, 0.18273770247211707, 0.18273770247211707, 0.18273770247211707, 0.18273770247211707]",True
3,DecisionTree,classical,PCA,gwo,1200,10961,3.031582299969159,"{'max_depth': 2, 'min_samples_leaf': 3}",0.6546847915336192,0.1191239316239316,0.4780278670953912,0.1907205473594184,0.574574364341473,0.087764981920038,0.5790439502511937,6730,3298,487,446,ok,0.0698671000427566,4,HR Promotion,0.1811006323157218,41.0,"[0.17361275036937954, 0.17361275036937954, 0.1811006323157218, 0.1811006323157218, 0.1811006323157218, 0.1811006323157218, 0.1811006323157218]",True
4,DecisionTree,classical,PCA,gwo,1200,10961,4.115403299976606,"{'max_depth': 4, 'min_samples_leaf': 19}",0.3734148344129185,0.0941047736287785,0.737406216505895,0.1669092673459485,0.5384777392860548,0.0455672378409047,0.576808141918598,3405,6623,245,688,ok,0.04887709999457,4,HR Promotion,0.1830044840526383,60.0,"[0.17430883187872537, 0.17430883187872537, 0.17430883187872537, 0.17430883187872537, 0.17959746766119455, 0.18300448405263836, 0.18300448405263836, 0.18300448405263836, 0.18300448405263836, 0.18300448405263836]",True
5,DecisionTree,classical,PCA,gwo,1200,10962,4.36185560002923,"{'max_depth': 6, 'min_samples_leaf': 11}",0.5163291370187922,0.1017505470459518,0.5974304068522484,0.1738859457775007,0.5531029178258051,0.0593019868462139,0.5866402232208061,5102,4926,376,558,ok,0.047362899989821,4,HR Promotion,0.1805402925869824,63.0,"[0.18037769818919372, 0.18037769818919372, 0.18037769818919372, 0.18037769818919372, 0.18054029258698243, 0.18054029258698243, 0.18054029258698243, 0.18054029258698243, 0.18054029258698243]",True
6,DecisionTree,classical,PCA,gwo,1200,10962,2.841284300026018,"{'max_depth': 13, 'min_samples_leaf': 5}",0.6351030833789455,0.10078125,0.4143468950749465,0.1621281943862589,0.5350055177409037,0.0409713717743195,0.5470977835935185,6575,3453,547,387,ok,0.0705732000060379,4,HR Promotion,0.1680657999070234,39.0,"[0.16145002034295805, 0.1680657999070234, 0.1680657999070234, 0.1680657999070234, 0.1680657999070234, 0.1680657999070234]",True
7,DecisionTree,classical,PCA,gwo,1200,10962,3.437278299999889,"{'max_depth': 7, 'min_samples_leaf': 2}",0.538770297390987,0.0982456140350877,0.5396145610278372,0.1662269129287599,0.5391531121852389,0.0438136510459552,0.5563908742886086,5402,4626,430,504,ok,0.0610653000185266,4,HR Promotion,0.181889667196974,45.0,"[0.17977065650340765, 0.17977065650340765, 0.17977065650340765, 0.17977065650340765, 0.18136377796441427, 0.18154170430593194, 0.181889667196974, 0.181889667196974, 0.181889667196974, 0.181889667196974, 0.181889667196974]",True
8,DecisionTree,classical,PCA,gwo,1200,10961,2.0130833000293933,"{'max_depth': 2, 'min_samples_leaf': 8}",0.6207462822735151,0.0916919959473151,0.3879957127545552,0.1483302601925835,0.5151984945902812,0.0176700615373013,0.5160740174029331,6442,3586,571,362,ok,0.0786052999901585,4,HR Promotion,0.195864796638052,27.0,"[0.195864796638052, 0.195864796638052, 0.195864796638052, 0.195864796638052, 0.195864796638052]",True
9,DecisionTree,classical,PCA,gwo,1200,10961,3.37783039995702,"{'max_depth': 9, 'min_samples_leaf': 6}",0.6215673752394855,0.1035758323057953,0.45016077170418,0.1684041700080192,0.5438378649107258,0.0506779055665902,0.5512765756417936,6393,3635,513,420,ok,0.0610051000257954,4,HR Promotion,0.1690773860216885,47.0,"[0.16105044205328925, 0.1644502931754176, 0.1644502931754176, 0.16907738602168854, 0.16907738602168854, 0.16907738602168854, 0.16907738602168854, 0.16907738602168854]",True
10,DecisionTree,classical,PCA,gwo,1200,10962,3.274469500000123,"{'max_depth': 11, 'min_samples_leaf': 14}",0.6091041780696953,0.1017352032327073,0.4582441113490364,0.1665045710951176,0.5406996384427671,0.0467306922889424,0.5786140882616468,6249,3779,506,428,ok,0.0628411999787204,4,HR Promotion,0.1625042014901121,41.0,"[0.15757672436780154, 0.16250420149011216, 0.16250420149011216, 0.16250420149011216, 0.16250420149011216, 0.16250420149011216]",True
11,DecisionTree,classical,PCA,gwo,1200,10962,3.215558299969416,"{'max_depth': 10, 'min_samples_leaf': 11}",0.4159824849480021,0.0955621301775147,0.6916488222698073,0.1679230569274759,0.5409779811388925,0.0470608516922538,0.5682460630576996,3914,6114,288,646,ok,0.063227700011339,4,HR Promotion,0.1829513195039172,43.0,"[0.16940622140376604, 0.1761808693860856, 0.18295131950391727, 0.18295131950391727, 0.18295131950391727, 0.18295131950391727, 0.18295131950391727]",True
12,DecisionTree,classical,PCA,gwo,1200,10962,2.5956641999655403,"{'max_depth': 2, 'min_samples_leaf': 11}",0.8748403575989783,0.1490384615384615,0.0995717344753747,0.1193838254172015,0.5233099996668856,0.0561748996117921,0.541075459804624,9497,531,841,93,ok,0.0636778000043705,4,HR Promotion,0.187850120264113,33.0,"[0.18027319281742457, 0.187850120264113, 0.187850120264113, 0.187850120264113, 0.187850120264113, 0.187850120264113]",True
13,DecisionTree,classical,PCA,gwo,1200,10961,3.039504299988039,"{'max_depth': 3, 'min_samples_leaf': 17}",0.6335188395219414,0.0994805194805194,0.4105037513397642,0.1601505331381977,0.5323859004006359,0.0378650253596183,0.5792506597817644,6561,3467,550,383,ok,0.0709278000285849,4,HR Promotion,0.1943262193089086,43.0,"[0.1890099569746786, 0.19432621930890867, 0.19432621930890867, 0.19432621930890867, 0.19432621930890867, 0.19432621930890867]",True
14,DecisionTree,classical,PCA,gwo,1200,10961,2.218698599957861,"{'max_depth': 2, 'min_samples_leaf': 1}",0.5408265669190767,0.1057692307692307,0.5894962486602358,0.1793575737811837,0.562897306619707,0.0703006627499258,0.5664945761727826,5378,4650,383,550,ok,0.0940390999894589,4,HR Promotion,0.2373458071292861,27.0,"[0.20556477284752375, 0.20556477284752375, 0.2070325632153589, 0.23734580712928618, 0.23734580712928618, 0.23734580712928618, 0.23734580712928618, 0.23734580712928618]",True
0,RandomForest,classical,PCA,gwo,1200,10962,66.19690260000061,"{'max_depth': 3, 'min_samples_leaf': 8, 'max_features': 'log2'}",0.5593869731800766,0.0998356614626129,0.5203426124197003,0.1675284384694932,0.5416830732621039,0.0468429047874008,0.5595834874343273,5646,4382,448,486,ok,0.3961332999751903,4,HR Promotion,0.159428530898115,64.0,"[0.15761404825184097, 0.15761404825184097, 0.15761404825184097, 0.15828275145531642, 0.159428530898115, 0.159428530898115, 0.159428530898115, 0.159428530898115, 0.159428530898115]",True
1,RandomForest,classical,PCA,gwo,1200,10962,50.92458479997004,"{'max_depth': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.5821018062397373,0.1147263891823367,0.5813704496788008,0.1916357861302276,0.5817701869455033,0.0921781885746066,0.6135097956983828,5838,4190,391,543,ok,0.5086945000221021,4,HR Promotion,0.1896032133434149,45.0,"[0.17522066203378783, 0.17522066203378783, 0.18062073907384066, 0.18062073907384066, 0.1896032133434149, 0.1896032133434149, 0.1896032133434149, 0.1896032133434149, 0.1896032133434149]",True
2,RandomForest,classical,PCA,gwo,1200,10962,52.996081899967976,"{'max_depth': 2, 'min_samples_leaf': 10, 'max_features': 'log2'}",0.4947089947089947,0.1063429646093349,0.6659528907922913,0.1833996756597375,0.5723561821332817,0.0809855493824518,0.5981839180060285,4801,5227,312,622,ok,0.4183805999928154,4,HR Promotion,0.1823587615594517,48.0,"[0.17760570988917446, 0.17760570988917446, 0.18235876155945177, 0.18235876155945177, 0.18235876155945177, 0.18235876155945177, 0.18235876155945177]",True
3,RandomForest,classical,PCA,gwo,1200,10961,69.3743942999863,"{'max_depth': 13, 'min_samples_leaf': 12, 'max_features': None}",0.4736794088130645,0.0975366178428761,0.6280814576634512,0.1688517504682322,0.543697689342296,0.0490046539831263,0.5610962937216308,4606,5422,347,586,ok,0.3988573999959044,4,HR Promotion,0.1685359732493407,69.0,"[0.1645668569703439, 0.16837856957174593, 0.16837856957174593, 0.16837856957174593, 0.16853597324934078, 0.16853597324934078, 0.16853597324934078, 0.16853597324934078, 0.16853597324934078]",True
4,RandomForest,classical,PCA,gwo,1200,10961,67.26031429995783,"{'max_depth': 18, 'min_samples_leaf': 1, 'max_features': None}",0.5658242861052823,0.1071868583162217,0.5594855305466238,0.1799069446837842,0.5629497856163513,0.0707071699890537,0.5802387826411877,5680,4348,411,522,ok,0.5487708000000566,4,HR Promotion,0.1953604030556401,64.0,"[0.19228440363348462, 0.19228440363348462, 0.1942220527809548, 0.1948887367223324, 0.1948887367223324, 0.1948887367223324, 0.1948887367223324, 0.19536040305564017, 0.19536040305564017, 0.19536040305564017, 0.19536040305564017, 0.19536040305564017]",True
5,RandomForest,classical,PCA,gwo,1200,10962,58.036048399982974,"{'max_depth': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",0.5987046159459952,0.112155809267965,0.5364025695931478,0.1855211997778189,0.570454974465501,0.0800616809770068,0.5974620633959389,6062,3966,433,501,ok,0.4110646999906748,4,HR Promotion,0.1980072823568354,55.0,"[0.18646162651646203, 0.18646162651646203, 0.18646162651646203, 0.1880926091452407, 0.19062726956318585, 0.19062726956318585, 0.1951285204940821, 0.19800728235683548, 0.19800728235683548, 0.19800728235683548, 0.19800728235683548, 0.19800728235683548]",True
6,RandomForest,classical,PCA,gwo,1200,10962,62.06512889999431,"{'max_depth': 8, 'min_samples_leaf': 11, 'max_features': None}",0.5236270753512133,0.1032568467801628,0.5974304068522484,0.1760807825812559,0.5570917490982423,0.0637627447489347,0.5750860118434977,5182,4846,376,558,ok,0.491761100012809,4,HR Promotion,0.2120890583623118,58.0,"[0.20864674835050154, 0.20864674835050154, 0.20864674835050154, 0.21208905836231187, 0.21208905836231187, 0.21208905836231187, 0.21208905836231187, 0.21208905836231187]",True
7,RandomForest,classical,PCA,gwo,1200,10962,40.64432899997337,"{'max_depth': 8, 'min_samples_leaf': 6, 'max_features': 'log2'}",0.5483488414522897,0.090018371096142,0.4721627408993576,0.1512086404937425,0.5138037477931172,0.0155027987162097,0.5215319482323157,5570,4458,493,441,ok,0.6399271000409499,4,HR Promotion,0.1868813222164636,34.0,"[0.18688132221646367, 0.18688132221646367, 0.18688132221646367, 0.18688132221646367, 0.18688132221646367]",True
8,RandomForest,classical,PCA,gwo,1200,10961,66.56494359998032,"{'max_depth': 4, 'min_samples_leaf': 3, 'max_features': None}",0.5214852659428885,0.0964058405091726,0.5519828510182208,0.1641434262948207,0.5353153186084323,0.0394329847693093,0.5532319793965963,5201,4827,418,515,ok,0.4323384000454098,4,HR Promotion,0.172976415005248,62.0,"[0.17166345321936402, 0.17166345321936402, 0.17166345321936402, 0.172976415005248, 0.172976415005248, 0.172976415005248, 0.172976415005248, 0.172976415005248]",True
9,RandomForest,classical,PCA,gwo,1200,10961,57.530565799970645,"{'max_depth': 7, 'min_samples_leaf': 1, 'max_features': 'log2'}",0.584070796460177,0.1106099656357388,0.5519828510182208,0.1842905707640007,0.569519546769581,0.0784938951699488,0.5849225063712281,5887,4141,418,515,ok,0.6480534999864176,4,HR Promotion,0.2146415213724354,52.0,"[0.2093243042758972, 0.2098124784836273, 0.2146415213724354, 0.2146415213724354, 0.2146415213724354, 0.2146415213724354, 0.2146415213724354]",True
10,RandomForest,classical,PCA,gwo,1200,10962,63.76322090002941,"{'max_depth': 10, 'min_samples_leaf': 10, 'max_features': None}",0.4431673052362707,0.0998452012383901,0.6905781584582441,0.1744657830673519,0.5553509061138449,0.0628226608428347,0.5711641771348575,4213,5815,289,645,ok,0.4760807999991812,4,HR Promotion,0.1724467439684122,59.0,"[0.1693664154775266, 0.1693664154775266, 0.1699873991742684, 0.17161394665778396, 0.17161394665778396, 0.17244674396841228, 0.17244674396841228, 0.17244674396841228, 0.17244674396841228, 0.17244674396841228]",True
11,RandomForest,classical,PCA,gwo,1200,10962,39.79732090001926,"{'max_depth': 20, 'min_samples_leaf': 20, 'max_features': 'sqrt'}",0.5980660463419084,0.1160990712074303,0.5620985010706638,0.1924486803519061,0.5817572680861895,0.0927318138732617,0.6193605442234975,6031,3997,409,525,ok,0.5425522999721579,4,HR Promotion,0.1484827539932951,34.0,"[0.14043829733484905, 0.1484827539932951, 0.1484827539932951, 0.1484827539932951, 0.1484827539932951, 0.1484827539932951]",True
12,RandomForest,classical,PCA,gwo,1200,10962,38.30182350001997,"{'max_depth': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.5301952198503923,0.1134946828016135,0.6627408993576017,0.1938008766437069,0.590295459650879,0.1008374784067594,0.6281881289135602,5193,4835,315,619,ok,0.6463776999735273,4,HR Promotion,0.2079463825730048,32.0,"[0.19197030639958754, 0.2079463825730048, 0.2079463825730048, 0.2079463825730048, 0.2079463825730048, 0.2079463825730048]",True
13,RandomForest,classical,PCA,gwo,1200,10961,35.4235711999936,"{'max_depth': 2, 'min_samples_leaf': 2, 'max_features': None}",0.6438281178724569,0.1222984998728705,0.5155412647374062,0.197698314837649,0.5856525629630389,0.0996645002390059,0.6183648271442319,6576,3452,452,481,ok,0.5064086000202224,4,HR Promotion,0.1857400601033877,31.0,"[0.1751741977023579, 0.18164585512529366, 0.18394949228193083, 0.18538393474726242, 0.18574006010338776, 0.18574006010338776, 0.18574006010338776, 0.18574006010338776, 0.18574006010338776]",True
14,RandomForest,classical,PCA,gwo,1200,10961,42.32267199998023,"{'max_depth': 9, 'min_samples_leaf': 18, 'max_features': None}",0.5311559164309826,0.1088169642857142,0.6270096463022508,0.1854493580599144,0.574623690323044,0.0833131362832728,0.6030669858586739,5237,4791,348,585,ok,0.6498360999976285,4,HR Promotion,0.2008464862396101,36.0,"[0.20079269041230421, 0.20079269041230421, 0.20079269041230421, 0.20079269041230421, 0.20084648623961013]",True
0,MLP,classical,PCA,gwo,1200,10962,44.08405930001754,"{'alpha': 0.0013802308122193752, 'learning_rate_init': 0.00012345548532196118}",0.5614851304506477,0.1135501895829175,0.6092077087794433,0.1914213624894869,0.5831239979876475,0.0931708039830757,0.6203330353810187,5586,4442,365,569,ok,0.2224549999809824,4,HR Promotion,0.186977554220966,86.0,"[0.18673249442159112, 0.18673249442159112, 0.18673249442159112, 0.1868492109669069, 0.1868492109669069, 0.1868492109669069, 0.18697755422096607, 0.18697755422096607, 0.18697755422096607, 0.18697755422096607, 0.18697755422096607]",True
1,MLP,classical,PCA,gwo,1200,10962,60.47257020004327,"{'alpha': 0.0007240977841224972, 'learning_rate_init': 0.0005343709755447658}",0.6083743842364532,0.1104152168870331,0.5096359743040685,0.1815061963775023,0.5636033880295771,0.0727040093767505,0.5879404903956289,6193,3835,458,476,ok,0.0905878999619744,4,HR Promotion,0.1686888454011741,96.0,"[0.1606435985290611, 0.1606435985290611, 0.1606435985290611, 0.1658531164427834, 0.1658531164427834, 0.1658531164427834, 0.1658531164427834, 0.16665092111478508, 0.16665092111478508, 0.16696990038113277, 0.16868884540117415, 0.16868884540117415]",False
2,MLP,classical,PCA,gwo,1200,10962,54.65313089999836,"{'alpha': 0.00010747710378165623, 'learning_rate_init': 0.000162042409733779}",0.5775405947819741,0.1059475591558303,0.5321199143468951,0.1767111111111111,0.5569454777159286,0.0642641429729878,0.5872148989254071,5834,4194,437,497,ok,0.1336480000172741,4,HR Promotion,0.1762243251553031,96.0,"[0.17048165084014302, 0.1722280089592729, 0.1722280089592729, 0.1722818184892135, 0.1722818184892135, 0.17246289458018793, 0.17246289458018793, 0.17489172825709776, 0.17550280179990585, 0.17550280179990585, 0.17622432515530315, 0.17622432515530315]",False
3,MLP,classical,PCA,gwo,1200,10961,48.07415030000266,"{'alpha': 0.002225777005243783, 'learning_rate_init': 0.0001204938738469827}",0.551683240580239,0.1080921441228588,0.5884244372990354,0.1826347305389221,0.5683446478477626,0.0764946168734147,0.5976093839713966,5498,4530,384,549,ok,0.1259811000199988,4,HR Promotion,0.1787878787878788,72.0,"[0.17047661478997658, 0.17601008898553436, 0.17601008898553436, 0.17601008898553436, 0.17878142634240193, 0.17878142634240193, 0.17878142634240193, 0.17878142634240193, 0.1787878787878788]",True
4,MLP,classical,PCA,gwo,1200,10961,40.2139412999968,"{'alpha': 0.00029198449066123513, 'learning_rate_init': 0.06276593706261396}",0.4669281999817535,0.0970124753775443,0.6334405144694534,0.1682562277580071,0.5424382468637654,0.0476689493942048,0.56614346924004,4527,5501,342,591,ok,0.0820290999836288,4,HR Promotion,0.1553521148370933,55.0,"[0.14803462466297715, 0.15436423667791854, 0.15535211483709335, 0.15535211483709335, 0.15535211483709335, 0.15535211483709335, 0.15535211483709335]",True
5,MLP,classical,PCA,gwo,1200,10962,37.08751700003632,"{'alpha': 0.001847449679178554, 'learning_rate_init': 0.005270134222638638}",0.5623973727422004,0.1047677511765909,0.5481798715203426,0.1759147912729771,0.5559507255487632,0.0628524206526403,0.5797890104708956,5653,4375,422,512,ok,0.0899101999821141,4,HR Promotion,0.1733638910109498,48.0,"[0.1621671574612751, 0.17336389101094984, 0.17336389101094984, 0.17336389101094984, 0.17336389101094984, 0.17336389101094984]",True
6,MLP,classical,PCA,gwo,1200,10962,32.09034969995264,"{'alpha': 3.036755214586025e-05, 'learning_rate_init': 0.00010000000000000009}",0.6777960226236088,0.1025091799265605,0.3586723768736616,0.1594478819609709,0.5330956619111029,0.0403984360818999,0.5381592141575324,7095,2933,599,335,ok,0.2963388000498526,4,HR Promotion,0.2068939698262784,46.0,"[0.19363215143651644, 0.20689396982627842, 0.20689396982627842, 0.20689396982627842, 0.20689396982627842, 0.20689396982627842]",True
7,MLP,classical,PCA,gwo,1200,10962,58.62036919995444,"{'alpha': 0.0015018357415716437, 'learning_rate_init': 0.0015611824444793335}",0.4659733625250866,0.1060217809096732,0.708779443254818,0.1844524937308442,0.5760690195931051,0.0857843371575438,0.6040766795157713,4446,5582,272,662,ok,0.0817702999920584,4,HR Promotion,0.2092298908896369,96.0,"[0.1906996319127603, 0.19100836754380066, 0.1947121069706801, 0.1947121069706801, 0.20279106858054227, 0.20279106858054227, 0.20279106858054227, 0.20279106858054227, 0.205582060001561, 0.20922989088963698, 0.20922989088963698, 0.20922989088963698]",False
8,MLP,classical,PCA,gwo,1200,10961,28.836207700020168,"{'alpha': 0.05173344388172448, 'learning_rate_init': 0.002563156107775606}",0.629595839795639,0.1138552729068905,0.4941050375133976,0.1850662384584504,0.5681534361878915,0.078811570921418,0.5992834746525377,6440,3588,472,461,ok,0.1585404999786988,4,HR Promotion,0.1642334887644554,40.0,"[0.16423348876445543, 0.16423348876445543, 0.16423348876445543, 0.16423348876445543, 0.16423348876445543]",True
