optimizer,step,progress,loss,final_loss_full,final_f1,n_steps,step_unit,n_parameters
SPSA,24,0.8275862068965517,0.7077322079263831,,,,,
SPSA,25,0.8620689655172413,0.7079974195266241,,,,,
SPSA,26,0.896551724137931,0.7075645093487252,,,,,
SPSA,27,0.9310344827586207,0.7060200691769597,,,,,
SPSA,28,0.9655172413793104,0.7078272042408377,,,,,
SPSA,29,1.0,0.7071297966245471,,,,,
SPSA,29,1.0,0.7071297966245471,0.7063653112553154,0.05714285714285714,30.0,epoch,38.0
COBYLA,0,0.0,0.7819706644358118,,,,,
COBYLA,1,0.001669449081803005,0.7818922226735807,,,,,
COBYLA,2,0.00333889816360601,0.7815028730098722,,,,,
COBYLA,3,0.005008347245409015,0.781365660985619,,,,,
COBYLA,4,0.00667779632721202,0.7813264501732631,,,,,
COBYLA,5,0.008347245409015025,0.7819473805542857,,,,,
COBYLA,6,0.01001669449081803,0.7811206352592631,,,,,
COBYLA,7,0.011686143572621035,0.7812113800850173,,,,,
COBYLA,8,0.01335559265442404,0.7812208592158967,,,,,
COBYLA,9,0.015025041736227046,0.7812033580545014,,,,,
COBYLA,10,0.01669449081803005,0.7808852223603171,,,,,
COBYLA,11,0.018363939899833055,0.7670840156540873,,,,,
COBYLA,12,0.02003338898163606,0.7670809935756006,,,,,
COBYLA,13,0.021702838063439065,0.7670825456224406,,,,,
COBYLA,14,0.02337228714524207,0.7669034272175987,,,,,
COBYLA,15,0.025041736227045076,0.7669274640234902,,,,,
COBYLA,16,0.02671118530884808,0.7668210218147428,,,,,
COBYLA,17,0.028380634390651086,0.7663404873104382,,,,,
COBYLA,18,0.03005008347245409,0.7663034652492158,,,,,
COBYLA,19,0.03171953255425709,0.7662987930305826,,,,,
COBYLA,20,0.0333889816360601,0.7472213769713872,,,,,
COBYLA,21,0.035058430717863104,0.7472883772823744,,,,,
COBYLA,22,0.03672787979966611,0.7471318748055025,,,,,
COBYLA,23,0.038397328881469114,0.731091449185875,,,,,
COBYLA,24,0.04006677796327212,0.7306515157756709,,,,,
COBYLA,25,0.041736227045075125,0.7305909865238437,,,,,
COBYLA,26,0.04340567612687813,0.7319814982671556,,,,,
COBYLA,27,0.045075125208681135,0.7305909865238437,,,,,
COBYLA,28,0.04674457429048414,0.7300605847183231,,,,,
COBYLA,29,0.048414023372287146,0.7169101861452293,,,,,
COBYLA,30,0.05008347245409015,0.7169101861452293,,,,,
COBYLA,31,0.05175292153589316,0.7169101861452293,,,,,
COBYLA,32,0.05342237061769616,0.7169101861452293,,,,,
COBYLA,33,0.05509181969949917,0.7169101861452293,,,,,
COBYLA,34,0.05676126878130217,0.7169101861452293,,,,,
COBYLA,35,0.05843071786310518,0.7169101861452293,,,,,
COBYLA,36,0.06010016694490818,0.7169101861452293,,,,,
COBYLA,37,0.06176961602671119,0.745626301896046,,,,,
COBYLA,38,0.06343906510851419,0.7017335398704185,,,,,
COBYLA,39,0.0651085141903172,0.7286155940025446,,,,,
COBYLA,40,0.0667779632721202,0.7024082348840911,,,,,
COBYLA,41,0.06844741235392321,0.7044559396224631,,,,,
COBYLA,42,0.07011686143572621,0.7017339910188182,,,,,
COBYLA,43,0.07178631051752922,0.6970968167802667,,,,,
COBYLA,44,0.07345575959933222,0.698161191804577,,,,,
COBYLA,45,0.07512520868113523,0.6961358434880188,,,,,
COBYLA,46,0.07679465776293823,0.6955779709425767,,,,,
COBYLA,47,0.07846410684474124,0.6949880424973085,,,,,
COBYLA,48,0.08013355592654424,0.6945610693931401,,,,,
COBYLA,49,0.08180300500834725,0.6952148016703054,,,,,
COBYLA,50,0.08347245409015025,0.6945891401335996,,,,,
COBYLA,51,0.08514190317195326,0.6963318585796295,,,,,
COBYLA,52,0.08681135225375626,0.6945238316031036,,,,,
COBYLA,53,0.08848080133555926,0.6958155555694217,,,,,
COBYLA,54,0.09015025041736227,0.6942863209409453,,,,,
COBYLA,55,0.09181969949916527,0.6948823261675693,,,,,
COBYLA,56,0.09348914858096828,0.6943541091800414,,,,,
COBYLA,57,0.09515859766277128,0.6953545987184352,,,,,
COBYLA,58,0.09682804674457429,0.6940885634015638,,,,,
COBYLA,59,0.09849749582637729,0.6929147261158485,,,,,
COBYLA,60,0.1001669449081803,0.692952246510533,,,,,
COBYLA,61,0.1018363939899833,0.6931823546318135,,,,,
COBYLA,62,0.10350584307178631,0.6924960655456728,,,,,
COBYLA,63,0.10517529215358931,0.6931783914815349,,,,,
COBYLA,64,0.10684474123539232,0.6874821142409977,,,,,
COBYLA,65,0.10851419031719532,0.6828947343012381,,,,,
COBYLA,66,0.11018363939899833,0.6826904328880474,,,,,
COBYLA,67,0.11185308848080133,0.6821118593173761,,,,,
COBYLA,68,0.11352253756260434,0.6821118593173758,,,,,
COBYLA,69,0.11519198664440734,0.6867962758089522,,,,,
COBYLA,70,0.11686143572621036,0.6821118593173758,,,,,
COBYLA,71,0.11853088480801335,0.7229021096080812,,,,,
COBYLA,72,0.12020033388981637,0.6821118593173758,,,,,
COBYLA,73,0.12186978297161936,0.6846545590974066,,,,,
COBYLA,74,0.12353923205342238,0.6821118593173758,,,,,
COBYLA,75,0.12520868113522537,0.682927821551952,,,,,
COBYLA,76,0.12687813021702837,0.6821118593173761,,,,,
COBYLA,77,0.1285475792988314,0.6872642906045084,,,,,
COBYLA,78,0.1302170283806344,0.6816330755308997,,,,,
COBYLA,79,0.1318864774624374,0.6995937056290774,,,,,
COBYLA,80,0.1335559265442404,0.6820211748234584,,,,,
COBYLA,81,0.1352253756260434,0.6809326923674353,,,,,
COBYLA,82,0.13689482470784642,0.6819015886457567,,,,,
COBYLA,83,0.13856427378964942,0.6908064614582529,,,,,
COBYLA,84,0.14023372287145242,0.6814943604543129,,,,,
COBYLA,85,0.1419031719532554,0.6852093771362435,,,,,
COBYLA,86,0.14357262103505844,0.6823515792554291,,,,,
COBYLA,87,0.14524207011686144,0.6775489081182312,,,,,
COBYLA,88,0.14691151919866444,0.6788308575377157,,,,,
COBYLA,89,0.14858096828046743,0.6810010069121142,,,,,
COBYLA,90,0.15025041736227046,0.6773868493893758,,,,,
COBYLA,91,0.15191986644407346,0.6789233605324579,,,,,
COBYLA,92,0.15358931552587646,0.6774944031865996,,,,,
COBYLA,93,0.15525876460767946,0.6809646084868561,,,,,
COBYLA,94,0.15692821368948248,0.6770019508967219,,,,,
COBYLA,95,0.15859766277128548,0.6817417242458756,,,,,
COBYLA,96,0.16026711185308848,0.6761572025470357,,,,,
COBYLA,97,0.16193656093489148,0.6810700419281475,,,,,
COBYLA,98,0.1636060100166945,0.6769181714048149,,,,,
COBYLA,99,0.1652754590984975,0.677237668700118,,,,,
COBYLA,100,0.1669449081803005,0.677021228456116,,,,,
COBYLA,101,0.1686143572621035,0.678534700276863,,,,,
COBYLA,102,0.17028380634390652,0.6760375703078207,,,,,
COBYLA,103,0.17195325542570952,0.6895102241526785,,,,,
COBYLA,104,0.17362270450751252,0.6775624900394435,,,,,
COBYLA,105,0.17529215358931552,0.6829269204541722,,,,,
COBYLA,106,0.17696160267111852,0.6770908389312871,,,,,
COBYLA,107,0.17863105175292154,0.7105977005914252,,,,,
COBYLA,108,0.18030050083472454,0.6787159897204857,,,,,
COBYLA,109,0.18196994991652754,0.6826966976905021,,,,,
COBYLA,110,0.18363939899833054,0.6743580608063204,,,,,
COBYLA,111,0.18530884808013356,0.6795155143290321,,,,,
COBYLA,112,0.18697829716193656,0.6766792746498332,,,,,
COBYLA,113,0.18864774624373956,0.6797296807534766,,,,,
COBYLA,114,0.19031719532554256,0.6753545002922852,,,,,
COBYLA,115,0.19198664440734559,0.6790245332349055,,,,,
COBYLA,116,0.19365609348914858,0.6757338830844856,,,,,
COBYLA,117,0.19532554257095158,0.6799461502861007,,,,,
COBYLA,118,0.19699499165275458,0.6753582405201627,,,,,
COBYLA,119,0.1986644407345576,0.6790045230196816,,,,,
COBYLA,120,0.2003338898163606,0.6755029097377515,,,,,
COBYLA,121,0.2020033388981636,0.6742233923700303,,,,,
COBYLA,122,0.2036727879799666,0.6761229747450416,,,,,
COBYLA,123,0.20534223706176963,0.6740283963119367,,,,,
COBYLA,124,0.20701168614357263,0.6750478833406368,,,,,
COBYLA,125,0.20868113522537562,0.6737712375306549,,,,,
COBYLA,126,0.21035058430717862,0.6740092717269914,,,,,
COBYLA,127,0.21202003338898165,0.6734361080610111,,,,,
COBYLA,128,0.21368948247078465,0.6749310484789841,,,,,
COBYLA,129,0.21535893155258765,0.6743555872311905,,,,,
COBYLA,130,0.21702838063439064,0.6742268944070985,,,,,
COBYLA,131,0.21869782971619364,0.6735099032943836,,,,,
COBYLA,132,0.22036727879799667,0.6748177398822435,,,,,
COBYLA,133,0.22203672787979967,0.6732529672512793,,,,,
COBYLA,134,0.22370617696160267,0.6746946947952143,,,,,
COBYLA,135,0.22537562604340566,0.6729214067515453,,,,,
COBYLA,136,0.2270450751252087,0.6739299354740913,,,,,
COBYLA,137,0.2287145242070117,0.6736296473151957,,,,,
COBYLA,138,0.2303839732888147,0.6733696858056762,,,,,
COBYLA,139,0.23205342237061768,0.6729056521001664,,,,,
COBYLA,140,0.2337228714524207,0.6751324565033997,,,,,
COBYLA,141,0.2353923205342237,0.6732406014885451,,,,,
COBYLA,142,0.2370617696160267,0.6743252699562448,,,,,
COBYLA,143,0.2387312186978297,0.6728019129429744,,,,,
COBYLA,144,0.24040066777963273,0.6733805052746721,,,,,
COBYLA,145,0.24207011686143573,0.6729845330388413,,,,,
COBYLA,146,0.24373956594323873,0.6724432700511613,,,,,
COBYLA,147,0.24540901502504173,0.6730932483468942,,,,,
COBYLA,148,0.24707846410684475,0.6732067076554595,,,,,
COBYLA,149,0.24874791318864775,0.6722987384926512,,,,,
COBYLA,150,0.25041736227045075,0.6724008108209222,,,,,
COBYLA,151,0.25208681135225375,0.6722863108985044,,,,,
COBYLA,152,0.25375626043405675,0.6730778198888815,,,,,
COBYLA,153,0.25542570951585974,0.6723875102212381,,,,,
COBYLA,154,0.2570951585976628,0.6728383890138516,,,,,
COBYLA,155,0.2587646076794658,0.6722093527575336,,,,,
COBYLA,156,0.2604340567612688,0.6745124761089416,,,,,
COBYLA,157,0.2621035058430718,0.6724616186992708,,,,,
COBYLA,158,0.2637729549248748,0.6726108425679945,,,,,
COBYLA,159,0.2654424040066778,0.6723396301867851,,,,,
COBYLA,160,0.2671118530884808,0.6735510674048482,,,,,
COBYLA,161,0.2687813021702838,0.6719820743103514,,,,,
COBYLA,162,0.2704507512520868,0.6728064063903397,,,,,
COBYLA,163,0.27212020033388984,0.6727799107951157,,,,,
COBYLA,164,0.27378964941569284,0.670493486755216,,,,,
COBYLA,165,0.27545909849749584,0.670669008730893,,,,,
COBYLA,166,0.27712854757929883,0.6702632691340259,,,,,
COBYLA,167,0.27879799666110183,0.6702956021479395,,,,,
COBYLA,168,0.28046744574290483,0.6706354362404037,,,,,
COBYLA,169,0.28213689482470783,0.6702675155333353,,,,,
COBYLA,170,0.2838063439065108,0.6710285651631926,,,,,
COBYLA,171,0.2854757929883139,0.670231125657566,,,,,
COBYLA,172,0.2871452420701169,0.6716117903440949,,,,,
COBYLA,173,0.2888146911519199,0.6705928283078095,,,,,
COBYLA,174,0.2904841402337229,0.6702560025708502,,,,,
COBYLA,175,0.2921535893155259,0.6750707777303113,,,,,
COBYLA,176,0.2938230383973289,0.668668639386291,,,,,
COBYLA,177,0.29549248747913187,0.668853708415777,,,,,
COBYLA,178,0.29716193656093487,0.6691182047412749,,,,,
COBYLA,179,0.2988313856427379,0.6683981555732217,,,,,
COBYLA,180,0.3005008347245409,0.6683724636836943,,,,,
COBYLA,181,0.3021702838063439,0.6680560668213996,,,,,
COBYLA,182,0.3038397328881469,0.6688654891836084,,,,,
COBYLA,183,0.3055091819699499,0.6677695378205137,,,,,
COBYLA,184,0.3071786310517529,0.6673094772976884,,,,,
COBYLA,185,0.3088480801335559,0.6666676650431552,,,,,
COBYLA,186,0.3105175292153589,0.6638505898494766,,,,,
COBYLA,187,0.3121869782971619,0.6638967950176651,,,,,
COBYLA,188,0.31385642737896496,0.6667944338114828,,,,,
COBYLA,189,0.31552587646076796,0.6641650946195715,,,,,
COBYLA,190,0.31719532554257096,0.6647989730546615,,,,,
COBYLA,191,0.31886477462437396,0.6638227995114623,,,,,
COBYLA,192,0.32053422370617696,0.6647165782380153,,,,,
COBYLA,193,0.32220367278797996,0.6642775932712166,,,,,
COBYLA,194,0.32387312186978295,0.6646966496673692,,,,,
COBYLA,195,0.32554257095158595,0.6639886074392678,,,,,
COBYLA,196,0.327212020033389,0.6643066023483318,,,,,
COBYLA,197,0.328881469115192,0.6633732039063687,,,,,
COBYLA,198,0.330550918196995,0.6631015658927645,,,,,
COBYLA,199,0.332220367278798,0.6630388853550628,,,,,
COBYLA,200,0.333889816360601,0.6633773785898353,,,,,
COBYLA,201,0.335559265442404,0.6630826897511406,,,,,
COBYLA,202,0.337228714524207,0.6633243098928533,,,,,
COBYLA,203,0.33889816360601,0.662862567196304,,,,,
COBYLA,204,0.34056761268781305,0.6640533392181537,,,,,
COBYLA,205,0.34223706176961605,0.6636281389132935,,,,,
COBYLA,206,0.34390651085141904,0.6633099956872067,,,,,
COBYLA,207,0.34557595993322204,0.662738157968171,,,,,
COBYLA,208,0.34724540901502504,0.6628509635953261,,,,,
COBYLA,209,0.34891485809682804,0.6621600740891137,,,,,
COBYLA,210,0.35058430717863104,0.6628367247979199,,,,,
COBYLA,211,0.35225375626043404,0.6630583149508824,,,,,
COBYLA,212,0.35392320534223703,0.6632286314719009,,,,,
COBYLA,213,0.3555926544240401,0.6622182022050626,,,,,
COBYLA,214,0.3572621035058431,0.6627959970483466,,,,,
COBYLA,215,0.3589315525876461,0.6629889711167113,,,,,
COBYLA,216,0.3606010016694491,0.6633636276280189,,,,,
COBYLA,217,0.3622704507512521,0.6622383831309949,,,,,
COBYLA,218,0.3639398998330551,0.6626724525756323,,,,,
COBYLA,219,0.3656093489148581,0.6624267551951415,,,,,
COBYLA,220,0.3672787979966611,0.6611806574261482,,,,,
COBYLA,221,0.36894824707846413,0.6610761418167058,,,,,
COBYLA,222,0.37061769616026713,0.6615226115245482,,,,,
COBYLA,223,0.3722871452420701,0.6614863465412805,,,,,
COBYLA,224,0.3739565943238731,0.6617264728702659,,,,,
COBYLA,225,0.3756260434056761,0.6609465365064783,,,,,
COBYLA,226,0.3772954924874791,0.6648706417839503,,,,,
COBYLA,227,0.3789649415692821,0.6610599225630645,,,,,
COBYLA,228,0.3806343906510851,0.6632386378665817,,,,,
COBYLA,229,0.3823038397328882,0.6610295729114013,,,,,
COBYLA,230,0.38397328881469117,0.6617888269364377,,,,,
COBYLA,231,0.38564273789649417,0.6606244006457789,,,,,
COBYLA,232,0.38731218697829717,0.660982275382634,,,,,
COBYLA,233,0.38898163606010017,0.660891939668917,,,,,
COBYLA,234,0.39065108514190316,0.66047107889199,,,,,
COBYLA,235,0.39232053422370616,0.6612176415487059,,,,,
COBYLA,236,0.39398998330550916,0.6609853943122471,,,,,
COBYLA,237,0.39565943238731216,0.6606469627963696,,,,,
COBYLA,238,0.3973288814691152,0.6619450670536432,,,,,
COBYLA,239,0.3989983305509182,0.660907104258458,,,,,
COBYLA,240,0.4006677796327212,0.660863687149151,,,,,
COBYLA,241,0.4023372287145242,0.661922499595269,,,,,
COBYLA,242,0.4040066777963272,0.6606249216838143,,,,,
COBYLA,243,0.4056761268781302,0.659956348066531,,,,,
COBYLA,244,0.4073455759599332,0.6614555417335422,,,,,
COBYLA,245,0.4090150250417362,0.6620024157063069,,,,,
COBYLA,246,0.41068447412353926,0.6599691663277447,,,,,
COBYLA,247,0.41235392320534225,0.6587913251577323,,,,,
COBYLA,248,0.41402337228714525,0.6592457624608954,,,,,
COBYLA,249,0.41569282136894825,0.6587200010280361,,,,,
COBYLA,250,0.41736227045075125,0.6596913229631306,,,,,
COBYLA,251,0.41903171953255425,0.6590360923762074,,,,,
COBYLA,252,0.42070116861435725,0.6587493128551734,,,,,
COBYLA,253,0.42237061769616024,0.6587612682263325,,,,,
COBYLA,254,0.4240400667779633,0.659887230711574,,,,,
COBYLA,255,0.4257095158597663,0.6594438723732889,,,,,
COBYLA,256,0.4273789649415693,0.6585275811774813,,,,,
COBYLA,257,0.4290484140233723,0.6586292277252674,,,,,
COBYLA,258,0.4307178631051753,0.6601647825868078,,,,,
COBYLA,259,0.4323873121869783,0.6592817653882926,,,,,
COBYLA,260,0.4340567612687813,0.6587531210206293,,,,,
COBYLA,261,0.4357262103505843,0.6587175079273859,,,,,
COBYLA,262,0.4373956594323873,0.6600286185784359,,,,,
COBYLA,263,0.43906510851419034,0.658395708049506,,,,,
COBYLA,264,0.44073455759599334,0.6569115608610206,,,,,
COBYLA,265,0.44240400667779634,0.6577522077213228,,,,,
COBYLA,266,0.44407345575959933,0.6568594355146459,,,,,
COBYLA,267,0.44574290484140233,0.6571011710089075,,,,,
COBYLA,268,0.44741235392320533,0.6568990267787796,,,,,
COBYLA,269,0.44908180300500833,0.6575683967040382,,,,,
COBYLA,270,0.4507512520868113,0.6573105118660788,,,,,
COBYLA,271,0.4524207011686144,0.6571885156654611,,,,,
COBYLA,272,0.4540901502504174,0.6572170962738701,,,,,
COBYLA,273,0.4557595993322204,0.6568337734249488,,,,,
COBYLA,274,0.4574290484140234,0.6566907870437743,,,,,
COBYLA,275,0.4590984974958264,0.6563070380228763,,,,,
COBYLA,276,0.4607679465776294,0.6565270628901103,,,,,
COBYLA,277,0.46243739565943237,0.6588522561467218,,,,,
COBYLA,278,0.46410684474123537,0.6567785396870696,,,,,
COBYLA,279,0.4657762938230384,0.6571316358015392,,,,,
COBYLA,280,0.4674457429048414,0.6565862851632395,,,,,
COBYLA,281,0.4691151919866444,0.6570641133736049,,,,,
COBYLA,282,0.4707846410684474,0.6568763060720579,,,,,
COBYLA,283,0.4724540901502504,0.6563026563882679,,,,,
COBYLA,284,0.4741235392320534,0.6557668130756664,,,,,
COBYLA,285,0.4757929883138564,0.65727319658296,,,,,
COBYLA,286,0.4774624373956594,0.6557996007286492,,,,,
COBYLA,287,0.4791318864774624,0.65613390073759,,,,,
COBYLA,288,0.48080133555926546,0.6560510320695517,,,,,
COBYLA,289,0.48247078464106846,0.6562933687212796,,,,,
COBYLA,290,0.48414023372287146,0.6561770932283888,,,,,
COBYLA,291,0.48580968280467446,0.658435543263685,,,,,
COBYLA,292,0.48747913188647746,0.655560592865682,,,,,
COBYLA,293,0.48914858096828046,0.6582344349559438,,,,,
COBYLA,294,0.49081803005008345,0.6555841066171625,,,,,
COBYLA,295,0.49248747913188645,0.6562276255244406,,,,,
COBYLA,296,0.4941569282136895,0.6557583447484703,,,,,
COBYLA,297,0.4958263772954925,0.6551369479372409,,,,,
COBYLA,298,0.4974958263772955,0.6553634646146677,,,,,
COBYLA,299,0.4991652754590985,0.6554329992363328,,,,,
COBYLA,300,0.5008347245409015,0.6551178963052162,,,,,
COBYLA,301,0.5025041736227045,0.6563161850769105,,,,,
COBYLA,302,0.5041736227045075,0.6550068816131539,,,,,
COBYLA,303,0.5058430717863105,0.6566401817467815,,,,,
COBYLA,304,0.5075125208681135,0.6543138206278566,,,,,
COBYLA,305,0.5091819699499165,0.6538321820950057,,,,,
COBYLA,306,0.5108514190317195,0.6536521518645785,,,,,
COBYLA,307,0.5125208681135225,0.656003639832378,,,,,
COBYLA,308,0.5141903171953256,0.6542028906098318,,,,,
COBYLA,309,0.5158597662771286,0.6551197249541114,,,,,
COBYLA,310,0.5175292153589316,0.6536565820859614,,,,,
COBYLA,311,0.5191986644407346,0.6537999432091491,,,,,
COBYLA,312,0.5208681135225376,0.6538583134770437,,,,,
COBYLA,313,0.5225375626043406,0.6539537250264686,,,,,
COBYLA,314,0.5242070116861436,0.653933811066127,,,,,
COBYLA,315,0.5258764607679466,0.6540320964244566,,,,,
COBYLA,316,0.5275459098497496,0.6538005686597234,,,,,
COBYLA,317,0.5292153589315526,0.6559360251115478,,,,,
COBYLA,318,0.5308848080133556,0.6543895000093488,,,,,
COBYLA,319,0.5325542570951586,0.6562837998484272,,,,,
COBYLA,320,0.5342237061769616,0.6540418123637604,,,,,
COBYLA,321,0.5358931552587646,0.6539920210888708,,,,,
COBYLA,322,0.5375626043405676,0.6537868632593745,,,,,
COBYLA,323,0.5392320534223706,0.6548615009829762,,,,,
COBYLA,324,0.5409015025041736,0.653846357716188,,,,,
COBYLA,325,0.5425709515859767,0.6546893542945296,,,,,
COBYLA,326,0.5442404006677797,0.655715830677172,,,,,
COBYLA,327,0.5459098497495827,0.6534900879973449,,,,,
COBYLA,328,0.5475792988313857,0.6535332390844837,,,,,
COBYLA,329,0.5492487479131887,0.6533368112207826,,,,,
COBYLA,330,0.5509181969949917,0.6536182814933362,,,,,
COBYLA,331,0.5525876460767947,0.6536018251770114,,,,,
COBYLA,332,0.5542570951585977,0.6533434689805935,,,,,
COBYLA,333,0.5559265442404007,0.6535691698463338,,,,,
COBYLA,334,0.5575959933222037,0.6534448009282336,,,,,
COBYLA,335,0.5592654424040067,0.6534684838659643,,,,,
COBYLA,336,0.5609348914858097,0.6534979062652662,,,,,
COBYLA,337,0.5626043405676127,0.6534680081278885,,,,,
COBYLA,338,0.5642737896494157,0.6533619315577849,,,,,
COBYLA,339,0.5659432387312187,0.6536031587653133,,,,,
COBYLA,340,0.5676126878130217,0.6534532712959594,,,,,
COBYLA,341,0.5692821368948247,0.654259266957316,,,,,
COBYLA,342,0.5709515859766278,0.6533501504134119,,,,,
COBYLA,343,0.5726210350584308,0.6540038082457227,,,,,
COBYLA,344,0.5742904841402338,0.6534731506668134,,,,,
COBYLA,345,0.5759599332220368,0.6530950327420046,,,,,
COBYLA,346,0.5776293823038398,0.6531762582122234,,,,,
COBYLA,347,0.5792988313856428,0.6538263452742615,,,,,
COBYLA,348,0.5809682804674458,0.6531364853205969,,,,,
COBYLA,349,0.5826377295492488,0.6528331452662184,,,,,
COBYLA,350,0.5843071786310517,0.6527066810337263,,,,,
COBYLA,351,0.5859766277128547,0.6538931661302592,,,,,
COBYLA,352,0.5876460767946577,0.6528066814221881,,,,,
COBYLA,353,0.5893155258764607,0.6537031370196706,,,,,
COBYLA,354,0.5909849749582637,0.6528318946432259,,,,,
COBYLA,355,0.5926544240400667,0.6523328565718532,,,,,
COBYLA,356,0.5943238731218697,0.6520288250931724,,,,,
COBYLA,357,0.5959933222036727,0.6522727840169326,,,,,
COBYLA,358,0.5976627712854758,0.6521217875965425,,,,,
COBYLA,359,0.5993322203672788,0.6521725622718848,,,,,
COBYLA,360,0.6010016694490818,0.6520743248441948,,,,,
COBYLA,361,0.6026711185308848,0.6525053117178817,,,,,
COBYLA,362,0.6043405676126878,0.6520131814788553,,,,,
COBYLA,363,0.6060100166944908,0.6521039155111155,,,,,
COBYLA,364,0.6076794657762938,0.6519425877851242,,,,,
COBYLA,365,0.6093489148580968,0.6520519137515387,,,,,
COBYLA,366,0.6110183639398998,0.6519318115873511,,,,,
COBYLA,367,0.6126878130217028,0.6518215034353848,,,,,
COBYLA,368,0.6143572621035058,0.6518539536184675,,,,,
COBYLA,369,0.6160267111853088,0.6522328775300745,,,,,
COBYLA,370,0.6176961602671118,0.6518565581580026,,,,,
COBYLA,371,0.6193656093489148,0.6520526040154863,,,,,
COBYLA,372,0.6210350584307178,0.6519366443813996,,,,,
COBYLA,373,0.6227045075125208,0.6523387802519091,,,,,
COBYLA,374,0.6243739565943238,0.6519057093654556,,,,,
COBYLA,375,0.6260434056761269,0.6517510449535225,,,,,
COBYLA,376,0.6277128547579299,0.6519624780240215,,,,,
COBYLA,377,0.6293823038397329,0.6514836404896839,,,,,
COBYLA,378,0.6310517529215359,0.6515980986724904,,,,,
COBYLA,379,0.6327212020033389,0.6519002363611809,,,,,
COBYLA,380,0.6343906510851419,0.6515136625774985,,,,,
COBYLA,381,0.6360601001669449,0.6517389509378801,,,,,
COBYLA,382,0.6377295492487479,0.651436404167899,,,,,
COBYLA,383,0.6393989983305509,0.6506224996074212,,,,,
COBYLA,384,0.6410684474123539,0.6508016828622509,,,,,
COBYLA,385,0.6427378964941569,0.6508270061163338,,,,,
COBYLA,386,0.6444073455759599,0.6507066526013736,,,,,
COBYLA,387,0.6460767946577629,0.6506942059904008,,,,,
COBYLA,388,0.6477462437395659,0.6509038269650469,,,,,
COBYLA,389,0.6494156928213689,0.6506882361354378,,,,,
