fold,model,family,reduction,optimizer,n_train,n_test,inner_f1,n_evaluations,convergence,stopped_early,search_time_s,best_params,accuracy,precision,recall,f1,balanced_accuracy,mcc,roc_auc,tn,fp,fn,tp,status,fit_time_s,n_reduced_features,dataset
5,VQC,quantum,LDA,gwo,491,123,0.8701528120826875,96,"[0.8388079752226094, 0.8608857826851888, 0.8636274710225686, 0.8636274710225686, 0.8636274710225686, 0.8677732367707813, 0.8689581878915477, 0.8689581878915477, 0.8689581878915477, 0.8701528120826875, 0.8701528120826875, 0.8701528120826875]",False,755.8929981000256,"{'n_layers': 3, 'learning_rate': 0.0018907324209808554, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.23040402050157574}",0.7804878048780488,0.8295454545454546,0.8588235294117647,0.8439306358381503,0.7320433436532507,0.4752531602443298,0.8074303405572756,23,15,12,73,ok,2.9570739999762736,1,Loan Approval
6,VQC,quantum,LDA,gwo,491,123,0.8669294264263784,96,"[0.7946018317532761, 0.8004716902024676, 0.8004716902024676, 0.8148286017523102, 0.8636193576946694, 0.8636193576946694, 0.8647322509466718, 0.8647322509466718, 0.8647322509466718, 0.8647322509466718, 0.8649059056720336, 0.8669294264263784]",False,866.9763137999689,"{'n_layers': 3, 'learning_rate': 0.0019476468934609087, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.2730797661357536}",0.8130081300813008,0.8229166666666666,0.9294117647058824,0.8729281767955801,0.7410216718266254,0.5381085006891564,0.7582043343653251,21,17,6,79,ok,2.502826400042977,1,Loan Approval
7,VQC,quantum,LDA,gwo,491,123,0.8784895145996492,64,"[0.8230234914248645, 0.8344999280153272, 0.8749231349569299, 0.8784895145996492, 0.8784895145996492, 0.8784895145996492, 0.8784895145996492, 0.8784895145996492]",True,652.3852337000426,"{'n_layers': 4, 'learning_rate': 0.0014927538388917515, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.05197558388324336}",0.8048780487804879,0.7830188679245284,0.988095238095238,0.8736842105263158,0.6991758241758241,0.5371074443955691,0.7197802197802198,16,23,1,83,ok,3.953358899976593,1,Loan Approval
8,VQC,quantum,LDA,gwo,491,123,0.8736120804355635,96,"[0.8349516506671703, 0.8349516506671703, 0.8349516506671703, 0.8683519348419874, 0.8686792767172745, 0.8730625, 0.8730625, 0.8730625, 0.8736120804355635, 0.8736120804355635, 0.8736120804355635, 0.8736120804355635]",False,962.9706024000188,"{'n_layers': 5, 'learning_rate': 0.001408905976932129, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.2853017969656974}",0.7967479674796748,0.8172043010752689,0.9047619047619048,0.8587570621468926,0.7344322344322345,0.5080625311385306,0.7942612942612943,22,17,8,76,ok,3.3321905999910086,1,Loan Approval
9,VQC,quantum,LDA,gwo,492,122,0.8810278304716173,96,"[0.810913582575573, 0.8385684232720502, 0.8742955069868067, 0.8742955069868067, 0.8742955069868067, 0.8790065359477124, 0.8790065359477124, 0.8801952909677927, 0.8801952909677927, 0.8810278304716173, 0.8810278304716173, 0.8810278304716173]",False,642.0511756999767,"{'n_layers': 1, 'learning_rate': 0.0038941560854831893, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.3538072809302091}",0.7295081967213115,0.7524752475247525,0.9047619047619048,0.8216216216216217,0.6234335839598998,0.3028478130813675,0.6757518796992481,13,25,8,76,ok,2.137999900034629,1,Loan Approval
10,VQC,quantum,LDA,gwo,491,123,0.8753850806451613,96,"[0.8277103013945118, 0.8277103013945118, 0.8421712223575222, 0.8575611962447738, 0.8738964594938895, 0.8738964594938895, 0.8738964594938895, 0.8742057977766354, 0.8742057977766354, 0.8753850806451613, 0.8753850806451613, 0.8753850806451613]",False,938.0702611999586,"{'n_layers': 6, 'learning_rate': 0.0011421888287659852, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.14559145948741503}",0.6910569105691057,0.7974683544303798,0.7411764705882353,0.7682926829268293,0.660061919504644,0.3085882557778709,0.7365325077399382,22,16,22,63,ok,3.743406100024004,1,Loan Approval
11,VQC,quantum,LDA,gwo,491,123,0.8657459484231138,40,"[0.8657459484231138, 0.8657459484231138, 0.8657459484231138, 0.8657459484231138, 0.8657459484231138]",True,496.0491989000002,"{'n_layers': 5, 'learning_rate': 0.0010285308451748205, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.10704707467875535}",0.8536585365853658,0.8383838383838383,0.976470588235294,0.9021739130434784,0.7777089783281734,0.6475867576529759,0.8281733746130031,22,16,2,83,ok,6.196126899973024,1,Loan Approval
12,VQC,quantum,LDA,gwo,491,123,0.8722171680731144,96,"[0.819177308762917, 0.8216602229867934, 0.8338156813061556, 0.8391706069355931, 0.8391706069355931, 0.8466611520488017, 0.8466611520488017, 0.8466611520488017, 0.8466611520488017, 0.8534167744295389, 0.8722171680731144, 0.8722171680731144]",False,983.9860047000112,"{'n_layers': 5, 'learning_rate': 0.49164781706243843, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.13521687928644108}",0.7723577235772358,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.7371794871794872,0.4743589743589743,0.8244810744810745,25,14,14,70,ok,2.913006499991752,1,Loan Approval
13,VQC,quantum,LDA,gwo,491,123,0.8675535833452263,40,"[0.8675535833452263, 0.8675535833452263, 0.8675535833452263, 0.8675535833452263, 0.8675535833452263]",True,471.7789425000082,"{'n_layers': 1, 'learning_rate': 0.0050550779876228705, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.32903432169856056}",0.7235772357723578,0.7659574468085106,0.8571428571428571,0.8089887640449438,0.6465201465201464,0.3212449880957297,0.6837606837606838,17,22,12,72,ok,2.72019049996743,1,Loan Approval
14,VQC,quantum,LDA,gwo,492,122,0.8845150260021635,96,"[0.8684641423957223, 0.8684641423957223, 0.8684641423957223, 0.8709777378508029, 0.8836632211128178, 0.8836632211128178, 0.8836632211128178, 0.8845150260021635, 0.8845150260021635, 0.8845150260021635, 0.8845150260021635, 0.8845150260021635]",True,772.50041649997,"{'n_layers': 3, 'learning_rate': 0.001646976867756915, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.4636831928160444}",0.7540983606557377,0.77,0.9166666666666666,0.8369565217391305,0.6557017543859649,0.3750970103121798,0.712406015037594,15,23,7,77,ok,2.870127700036392,1,Loan Approval
0,QSVC,quantum,LDA,gwo,491,123,0.8616765566733461,72,"[0.8601007537507418, 0.8601007537507418, 0.8601007537507418, 0.8601007537507418, 0.8616765566733461, 0.8616765566733461, 0.8616765566733461, 0.8616765566733461, 0.8616765566733461]",True,131.94921079999767,"{'C': 100.00000000000013, 'map_reps': 1, 'scale': 0.3956564812958765, 'entanglement': 'linear'}",0.7235772357723578,0.7802197802197802,0.8352941176470589,0.8068181818181818,0.6544891640866873,0.325412023017365,0.798452012383901,18,20,14,71,ok,0.6286776000051759,1,Loan Approval
1,QSVC,quantum,LDA,gwo,491,123,0.8688303439732507,48,"[0.867300463495163, 0.8688303439732507, 0.8688303439732507, 0.8688303439732507, 0.8688303439732507, 0.8688303439732507]",True,94.92460729996674,"{'C': 0.5706872585262504, 'map_reps': 1, 'scale': 0.73106186610234, 'entanglement': 'linear'}",0.8373983739837398,0.8095238095238095,1.0,0.8947368421052632,0.7368421052631579,0.6192403787032474,0.8498452012383901,18,20,0,85,ok,0.9067588000325486,1,Loan Approval
2,QSVC,quantum,LDA,gwo,491,123,0.8793512755686641,56,"[0.8693994657312222, 0.8705242225405607, 0.8793512755686641, 0.8793512755686641, 0.8793512755686641, 0.8793512755686641, 0.8793512755686641]",True,115.18508259998634,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.343759168773659, 'entanglement': 'full'}",0.7886178861788617,0.7735849056603774,0.9761904761904762,0.8631578947368421,0.6804029304029304,0.4864835243490902,0.3061660561660561,15,24,2,82,ok,0.841846399998758,1,Loan Approval
3,QSVC,quantum,LDA,gwo,491,123,0.8586997717329031,88,"[0.8491168968207266, 0.8491168968207266, 0.852598848264615, 0.852598848264615, 0.856451149895684, 0.8567018946313905, 0.8586997717329031, 0.8586997717329031, 0.8586997717329031, 0.8586997717329031, 0.8586997717329031]",True,152.39785979996668,"{'C': 0.06293155580273778, 'map_reps': 1, 'scale': 0.3007170266966947, 'entanglement': 'linear'}",0.8211382113821138,0.803921568627451,0.9761904761904762,0.8817204301075269,0.7316849816849816,0.5730468001004143,0.732905982905983,19,20,2,82,ok,0.5868902000365779,1,Loan Approval
4,QSVC,quantum,LDA,gwo,492,122,0.8651194121585285,48,"[0.8580063948749114, 0.8651194121585285, 0.8651194121585285, 0.8651194121585285, 0.8651194121585285, 0.8651194121585285]",True,115.1020859000273,"{'C': 0.1699102952473491, 'map_reps': 2, 'scale': 0.36420669512256565, 'entanglement': 'linear'}",0.7540983606557377,0.7755102040816326,0.9047619047619048,0.8351648351648352,0.662907268170426,0.3795624482525978,0.7192982456140351,16,22,8,76,ok,0.9793509999872184,1,Loan Approval
5,QSVC,quantum,LDA,gwo,491,123,0.8646519758310371,88,"[0.8505539850592259, 0.8530738440787227, 0.8568656482042308, 0.8599277654395765, 0.8631389296676898, 0.8631389296676898, 0.8646519758310371, 0.8646519758310371, 0.8646519758310371, 0.8646519758310371, 0.8646519758310371]",True,154.68275300000096,"{'C': 0.09973474948363506, 'map_reps': 1, 'scale': 0.26229854890279714, 'entanglement': 'linear'}",0.8048780487804879,0.7904761904761904,0.976470588235294,0.8736842105263158,0.6987616099071208,0.5196762393823332,0.793498452012384,16,22,2,83,ok,0.521861799992621,1,Loan Approval
6,QSVC,quantum,LDA,gwo,491,123,0.8692003550391351,56,"[0.8677078945378742, 0.8677078945378742, 0.8692003550391351, 0.8692003550391351, 0.8692003550391351, 0.8692003550391351, 0.8692003550391351]",True,108.9954893999966,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.25, 'entanglement': 'circular'}",0.8130081300813008,0.7980769230769231,0.976470588235294,0.8783068783068783,0.7119195046439628,0.5418869807034077,0.2201238390092879,17,21,2,83,ok,0.679449699993711,1,Loan Approval
7,QSVC,quantum,LDA,gwo,491,123,0.8682744076775285,48,"[0.8467234957880287, 0.8682744076775285, 0.8682744076775285, 0.8682744076775285, 0.8682744076775285, 0.8682744076775285]",True,95.39841860003072,"{'C': 0.019189206077284034, 'map_reps': 1, 'scale': 0.25, 'entanglement': 'full'}",0.7967479674796748,0.780952380952381,0.9761904761904762,0.8677248677248677,0.6932234432234432,0.5087809677491754,0.7582417582417582,16,23,2,82,ok,0.9121849000221118,1,Loan Approval
8,QSVC,quantum,LDA,gwo,491,123,0.8580346991509783,64,"[0.8517245634694072, 0.8517245634694072, 0.8552986284402834, 0.8580346991509783, 0.8580346991509783, 0.8580346991509783, 0.8580346991509783, 0.8580346991509783]",True,127.54401379998308,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.38453270951006474, 'entanglement': 'full'}",0.7967479674796748,0.780952380952381,0.9761904761904762,0.8677248677248677,0.6932234432234432,0.5087809677491754,0.7017704517704518,16,23,2,82,ok,0.6411359999910928,1,Loan Approval
9,QSVC,quantum,LDA,gwo,492,122,0.8490704754501879,64,"[0.822933380764706, 0.8335541856568455, 0.835077924391399, 0.8490704754501879, 0.8490704754501879, 0.8490704754501879, 0.8490704754501879, 0.8490704754501879]",True,135.50716249999823,"{'C': 0.022430684686717266, 'map_reps': 1, 'scale': 0.2709202974839445, 'entanglement': 'circular'}",0.8360655737704918,0.8137254901960784,0.988095238095238,0.8924731182795699,0.7440476190476191,0.6105495679931788,0.81203007518797,19,19,1,83,ok,0.571592399966903,1,Loan Approval
10,QSVC,quantum,LDA,gwo,491,123,0.8556274643231165,96,"[0.8262472364122777, 0.8289900014707632, 0.8421740237597014, 0.8461827383566515, 0.8461827383566515, 0.8483659742240978, 0.8501955371520588, 0.8501955371520588, 0.8540134369580162, 0.8556274643231165, 0.8556274643231165, 0.8556274643231165]",False,155.22636400000192,"{'C': 0.015250811086119203, 'map_reps': 1, 'scale': 0.4183600882246506, 'entanglement': 'full'}",0.8455284552845529,0.8235294117647058,0.9882352941176472,0.8983957219251337,0.7572755417956656,0.6318587806154892,0.8117647058823529,20,18,1,84,ok,0.478695300000254,1,Loan Approval
11,QSVC,quantum,LDA,gwo,491,123,0.8617408596837945,72,"[0.8559217807364261, 0.8559217807364261, 0.857019484345041, 0.8570784072424501, 0.8617408596837945, 0.8617408596837945, 0.8617408596837945, 0.8617408596837945, 0.8617408596837945]",True,150.43276240001433,"{'C': 0.03333963369760089, 'map_reps': 1, 'scale': 0.29896500586729585, 'entanglement': 'full'}",0.8536585365853658,0.8316831683168316,0.9882352941176472,0.9032258064516128,0.7704334365325078,0.6521081327216661,0.8210526315789474,21,17,1,84,ok,0.554265699989628,1,Loan Approval
12,QSVC,quantum,LDA,gwo,491,123,0.8721431369988246,56,"[0.8534997217425698, 0.8706180610193198, 0.8721431369988246, 0.8721431369988246, 0.8721431369988246, 0.8721431369988246, 0.8721431369988246]",True,109.21024139999643,"{'C': 0.04031492818137934, 'map_reps': 1, 'scale': 0.480521916827644, 'entanglement': 'linear'}",0.7479674796747967,0.7623762376237624,0.9166666666666666,0.8324324324324325,0.6506410256410257,0.3658248294710308,0.7124542124542125,15,24,7,77,ok,0.7801978000206873,1,Loan Approval
13,QSVC,quantum,LDA,gwo,491,123,0.8677275046323705,96,"[0.8272099611528608, 0.8433332918458776, 0.8463261760683846, 0.8538142673125391, 0.8637616657609216, 0.8637616657609216, 0.8637616657609216, 0.8645594605552355, 0.8677275046323705, 0.8677275046323705, 0.8677275046323705, 0.8677275046323705]",False,173.8819036000059,"{'C': 0.020783848690143446, 'map_reps': 1, 'scale': 0.41566399764455103, 'entanglement': 'linear'}",0.7723577235772358,0.7641509433962265,0.9642857142857144,0.8526315789473684,0.6616300366300366,0.4358596043026113,0.688949938949939,14,25,3,81,ok,0.4266712000244297,1,Loan Approval
14,QSVC,quantum,LDA,gwo,492,122,0.8765591335275448,47,"[0.8720052856091991, 0.8765591335275448, 0.8765591335275448, 0.8765591335275448, 0.8765591335275448, 0.8765591335275448]",True,98.57458730001235,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.6800051927471025, 'entanglement': 'circular'}",0.8032786885245902,0.7884615384615384,0.9761904761904762,0.8723404255319149,0.6986215538847118,0.5187222655811402,0.743734335839599,16,22,2,82,ok,0.8624848999897949,1,Loan Approval
0,VQC,quantum,LDA,pso,491,123,0.8700002043109613,96,"[0.8069628752624166, 0.8170897656145559, 0.8320921657953279, 0.8459809624537282, 0.8643293492695884, 0.8643293492695884, 0.8643293492695884, 0.8643293492695884, 0.8700002043109613, 0.8700002043109613, 0.8700002043109613, 0.8700002043109613]",False,1107.1149140000343,"{'n_layers': 6, 'learning_rate': 0.0010000000000000002, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.43063677151811064}",0.8292682926829268,0.8076923076923077,0.9882352941176472,0.8888888888888888,0.7309597523219814,0.5905736853246781,0.7808049535603715,18,20,1,84,ok,4.111426800023764,1,Loan Approval
1,VQC,quantum,LDA,pso,491,123,0.8696097008626191,96,"[0.8526765580791666, 0.8648217491332102, 0.8648217491332102, 0.8648217491332102, 0.8648217491332102, 0.8648217491332102, 0.8648217491332102, 0.8696097008626191, 0.8696097008626191, 0.8696097008626191, 0.8696097008626191, 0.8696097008626191]",False,1069.4712340999977,"{'n_layers': 4, 'learning_rate': 0.0014057583288187596, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.3428642867960119}",0.8211382113821138,0.794392523364486,1.0,0.8854166666666666,0.7105263157894737,0.5783433776479655,0.7770897832817338,16,22,0,85,ok,3.483189899998252,1,Loan Approval
2,VQC,quantum,LDA,pso,491,123,0.8729805188694043,96,"[0.8299313854869411, 0.8299313854869411, 0.8377593986488151, 0.85363403648618, 0.8665206908157991, 0.8718211352399011, 0.8718422149422557, 0.8729805188694043, 0.8729805188694043, 0.8729805188694043, 0.8729805188694043, 0.8729805188694043]",False,654.525460099976,"{'n_layers': 1, 'learning_rate': 0.003753277681806712, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.01}",0.8130081300813008,0.7961165048543689,0.9761904761904762,0.8770053475935828,0.7188644688644689,0.5520057410983004,0.7289377289377289,18,21,2,82,ok,2.7983911000192165,1,Loan Approval
3,VQC,quantum,LDA,pso,491,123,0.877952075551161,96,"[0.8054548372051308, 0.8054548372051308, 0.8246265371529192, 0.8266866658086441, 0.8481484914813314, 0.8727019527905573, 0.8727019527905573, 0.8727019527905573, 0.8727019527905573, 0.8727019527905573, 0.8727019527905573, 0.877952075551161]",False,786.2466199999908,"{'n_layers': 3, 'learning_rate': 0.0019002204866552979, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.23113663552254102}",0.7560975609756098,0.7934782608695652,0.8690476190476191,0.8295454545454546,0.6909340659340659,0.4092706512532025,0.7142857142857143,20,19,11,73,ok,4.045255200006068,1,Loan Approval
4,VQC,quantum,LDA,pso,492,122,0.8788275381431804,96,"[0.8719136232652364, 0.8735890372254009, 0.8742173872132831, 0.8742173872132831, 0.8749655759513373, 0.8755349301361973, 0.8755349301361973, 0.8757252662894145, 0.8757252662894145, 0.877248926556708, 0.877248926556708, 0.8788275381431804]",False,663.6347673999844,"{'n_layers': 1, 'learning_rate': 0.004747849682289861, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.29507980589357197}",0.7622950819672131,0.7522935779816514,0.9761904761904762,0.8497409326424871,0.6328320802005012,0.3987305261415279,0.6071428571428572,11,27,2,82,ok,2.4221081999712624,1,Loan Approval
5,VQC,quantum,LDA,pso,491,123,0.8736889709403018,90,"[0.8433466538055212, 0.8533348723978667, 0.8698946245164733, 0.8698946245164733, 0.8698946245164733, 0.8714003651526486, 0.8714003651526486, 0.872118081992849, 0.872118081992849, 0.872118081992849, 0.8736889709403018, 0.8736889709403018]",False,1138.028735400003,"{'n_layers': 6, 'learning_rate': 0.0010000000000000002, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.09623218336110637}",0.7804878048780488,0.7636363636363637,0.9882352941176472,0.8615384615384616,0.6520123839009289,0.4569221460374376,0.6718266253869969,12,26,1,84,ok,3.6332385999849066,1,Loan Approval
6,VQC,quantum,LDA,pso,491,123,0.8623442069741282,94,"[0.8541952864328076, 0.860549441281889, 0.860549441281889, 0.860549441281889, 0.860549441281889, 0.860549441281889, 0.860549441281889, 0.860549441281889, 0.8623442069741282, 0.8623442069741282, 0.8623442069741282, 0.8623442069741282]",False,771.8223839999991,"{'n_layers': 2, 'learning_rate': 0.0016365399095064465, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.4445388582604739}",0.8699186991869918,0.8415841584158416,1.0,0.913978494623656,0.7894736842105263,0.6980207259241646,0.7721362229102167,22,16,0,85,ok,3.3950082999654114,1,Loan Approval
7,VQC,quantum,LDA,pso,491,123,0.8622911650587207,93,"[0.8461793460711365, 0.8515533936928077, 0.8578261648464126, 0.859784546897918, 0.859784546897918, 0.859784546897918, 0.8610653709452468, 0.8622911650587207, 0.8622911650587207, 0.8622911650587207, 0.8622911650587207, 0.8622911650587207]",False,1188.539063300006,"{'n_layers': 6, 'learning_rate': 0.0010000000000000002, 'map_reps': 1, 'feature_map': 'zz', 'entanglement': 'circular', 'init_scale': 0.19938468333349169}",0.6991869918699187,0.7701149425287356,0.7976190476190477,0.783625730994152,0.6423992673992674,0.2912720554231812,0.6520146520146519,19,20,17,67,ok,3.420813200005796,1,Loan Approval
8,VQC,quantum,LDA,pso,491,123,0.8490031597259203,96,"[0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203, 0.8490031597259203]",False,1055.6403710999875,"{'n_layers': 4, 'learning_rate': 0.002745955020053971, 'map_reps': 1, 'feature_map': 'zz', 'entanglement': 'linear', 'init_scale': 0.2904316003902887}",0.6747967479674797,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.6245421245421245,0.2490842490842491,0.724969474969475,19,20,20,64,ok,3.515135299996473,1,Loan Approval
9,VQC,quantum,LDA,pso,492,122,0.863260582010582,93,"[0.7677281767339029, 0.7903836903836904, 0.7977814249897355, 0.7977814249897355, 0.8015000313495029, 0.8484895374208351, 0.8620965871961888, 0.8620965871961888, 0.863260582010582, 0.863260582010582, 0.863260582010582, 0.863260582010582]",False,993.0495457000216,"{'n_layers': 6, 'learning_rate': 0.0010000000000000002, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'full', 'init_scale': 0.04109590950267444}",0.8032786885245902,0.8061224489795918,0.9404761904761904,0.8681318681318682,0.7202380952380952,0.5131392329261083,0.7901002506265664,19,19,5,79,ok,4.922009499976412,1,Loan Approval
10,VQC,quantum,LDA,pso,491,123,0.8492398365816087,83,"[0.810984646955993, 0.810984646955993, 0.816490959266643, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087, 0.8492398365816087]",False,921.60818140005,"{'n_layers': 4, 'learning_rate': 0.49999999999999994, 'map_reps': 1, 'feature_map': 'zz', 'entanglement': 'circular', 'init_scale': 0.47838417501932}",0.7317073170731707,0.8023255813953488,0.8117647058823529,0.8070175438596491,0.6821981424148607,0.3671344294206871,0.7247678018575853,21,17,16,69,ok,4.478845600038767,1,Loan Approval
11,VQC,quantum,LDA,pso,491,123,0.8666202508446484,95,"[0.8171604905007395, 0.820326353518204, 0.820326353518204, 0.820326353518204, 0.820326353518204, 0.8332804420362024, 0.8447558759425959, 0.8647773021266998, 0.8647773021266998, 0.8647773021266998, 0.865461405033798, 0.8666202508446484]",False,948.2268735999824,"{'n_layers': 1, 'learning_rate': 0.0042460662533293225, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'circular', 'init_scale': 0.21671992049997976}",0.8617886178861789,0.8333333333333334,1.0,0.9090909090909092,0.7763157894736843,0.6786208925382962,0.8145510835913312,21,17,0,85,ok,2.024479000014253,1,Loan Approval
12,VQC,quantum,LDA,pso,491,123,0.8735872145536464,96,"[0.8547622410043609, 0.8675509613857052, 0.8685659382492062, 0.872801322938814, 0.8734636243386243, 0.8734636243386243, 0.8735872145536464, 0.8735872145536464, 0.8735872145536464, 0.8735872145536464, 0.8735872145536464, 0.8735872145536464]",False,1203.8211356000393,"{'n_layers': 6, 'learning_rate': 0.0010000000000000002, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.24433367039461912}",0.8211382113821138,0.7924528301886793,1.0,0.8842105263157894,0.717948717948718,0.5877313644420481,0.7219169719169719,17,22,0,84,ok,3.125037199992221,1,Loan Approval
13,VQC,quantum,LDA,pso,491,123,0.8705097800749974,96,"[0.8062549197337977, 0.827272071575869, 0.8301840219648439, 0.8494032572213935, 0.862596162014121, 0.862596162014121, 0.863822891640187, 0.8692886257434874, 0.8692886257434874, 0.8705097800749974, 0.8705097800749974, 0.8705097800749974]",False,1123.1946337000118,"{'n_layers': 6, 'learning_rate': 0.0010000000000000002, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.13575256603448527}",0.7886178861788617,0.8222222222222222,0.8809523809523809,0.8505747126436781,0.7353479853479854,0.4943496175598241,0.7631257631257632,23,16,10,74,ok,3.989863599999808,1,Loan Approval
14,VQC,quantum,LDA,pso,492,122,0.8757514181695031,77,"[0.835949494949495, 0.8487039391993396, 0.8671506102622618, 0.8716676208375288, 0.8722422431401894, 0.8722422431401894, 0.8722422431401894, 0.8722422431401894, 0.875409069658719, 0.875409069658719, 0.8755566887994733, 0.8757514181695031]",False,940.3254251999896,"{'n_layers': 4, 'learning_rate': 0.0011206468366787886, 'map_reps': 1, 'feature_map': 'angle', 'entanglement': 'linear', 'init_scale': 0.5}",0.7540983606557377,0.75,0.9642857142857144,0.84375,0.6268796992481203,0.3687038580062599,0.6036967418546366,11,27,3,81,ok,4.628276899980847,1,Loan Approval
0,QSVC,quantum,LDA,pso,491,123,0.8648551699399157,95,"[0.8491378870968669, 0.858393657736468, 0.8637258644627841, 0.8637258644627841, 0.8637258644627841, 0.8637258644627841, 0.8648551699399157, 0.8648551699399157, 0.8648551699399157, 0.8648551699399157, 0.8648551699399157, 0.8648551699399157]",False,160.08501009998145,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.587686249714241, 'entanglement': 'linear'}",0.8211382113821138,0.8058252427184466,0.976470588235294,0.8829787234042553,0.725077399380805,0.5636759885756948,0.7012383900928792,18,20,2,83,ok,0.6084115999983624,1,Loan Approval
1,QSVC,quantum,LDA,pso,491,123,0.8717454119969336,88,"[0.8701543586719381, 0.8702674160388, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336, 0.8717454119969336]",False,219.89289289998123,"{'C': 0.033707721504892506, 'map_reps': 3, 'scale': 0.25, 'entanglement': 'circular'}",0.8211382113821138,0.8,0.9882352941176472,0.8842105263157894,0.7178018575851394,0.5694583090427903,0.8102167182662539,17,21,1,84,ok,0.8495338999782689,1,Loan Approval
2,QSVC,quantum,LDA,pso,491,123,0.8691004688728081,83,"[0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081, 0.8691004688728081]",False,143.06581719999667,"{'C': 0.01950800036639862, 'map_reps': 1, 'scale': 0.2991528988059958, 'entanglement': 'linear'}",0.7886178861788617,0.7735849056603774,0.9761904761904762,0.8631578947368421,0.6804029304029304,0.4864835243490902,0.5758547008547008,15,24,2,82,ok,0.794940099993255,1,Loan Approval
3,QSVC,quantum,LDA,pso,491,123,0.8792907572372176,45,"[0.8723116099805983, 0.8730400838796112, 0.8774102678675133, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176, 0.8792907572372176]",False,85.63738759997068,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.25, 'entanglement': 'linear'}",0.7886178861788617,0.7735849056603774,0.9761904761904762,0.8631578947368421,0.6804029304029304,0.4864835243490902,0.5,15,24,2,82,ok,0.9294695000280626,1,Loan Approval
4,QSVC,quantum,LDA,pso,492,122,0.8755437232802176,48,"[0.8692652329749104, 0.8692652329749104, 0.8724899598393575, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176, 0.8755437232802176]",False,88.26652179996017,"{'C': 0.010000000000000004, 'map_reps': 1, 'scale': 0.25, 'entanglement': 'linear'}",0.7950819672131147,0.7920792079207921,0.9523809523809524,0.8648648648648649,0.699874686716792,0.4903982353957169,0.5,17,21,4,80,ok,0.8631744000012986,1,Loan Approval
